WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
4214.3354,1702,4330,59,2,13,2006,4,3,23197,644023796946
4207.9741,1710,4330,59,2,13,2006,5,3,23197,644023796946
4255.9268,1714,4330,59,2,13,2006,6,3,23197,644023796946
4245.3901,1719,4330,59,2,13,2006,7,3,23197,644023796946
4322.4966,1124,9241,66,1,67,2006,4,3,23198,644023808035
4241.1318,1129,9241,66,1,67,2006,5,3,23198,644023808035
4201.0649,1132,9241,66,1,67,2006,6,3,23198,644023808035
4172.5659,1135,9241,66,1,67,2006,7,3,23198,644023808035
4322.4966,1124,9241,66,1,67,2006,4,3,23198,644023808035
4241.1318,1129,9241,66,1,67,2006,5,3,23198,644023808035
4201.0649,1132,9241,66,1,67,2006,6,3,23198,644023808035
4172.5659,1135,9241,66,1,67,2006,7,3,23198,644023808035
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
6154.0195,2361,7976,49,2,67,2006,4,3,23200,644023808737
6334.9961,2372,7976,49,2,67,2006,5,3,23200,644023808737
6445.3311,2377,7976,49,2,67,2006,6,3,23200,644023808737
6731.1631,2384,7976,49,2,67,2006,7,3,23200,644023808737
5333.1074,1157,5982,47,1,18,2006,4,3,23201,644023938035
5020.8657,1162,5202,47,1,18,2006,5,3,23201,644023938035
5043.6348,1165,5202,47,1,18,2006,6,3,23201,644023938035
5059.5864,1168,6302,47,1,18,2006,7,3,23201,644023938035
5742.3047,1157,0,47,1,18,2006,4,3,23201,644023938035
6096.5156,1162,0,47,1,18,2006,5,3,23201,644023938035
6205.3433,1165,0,47,1,18,2006,6,3,23201,644023938035
