WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
2021.3077,3079,1222,8349,2,12,2010,76,1,3,315925211420
2015.2330,3079,1228,8349,2,1,2011,76,1,3,315925211420
4002.5740,2563,948,9116,2,10,2010,76,1,35,315925944040
3927.4458,2563,948,9116,2,11,2010,76,1,35,315925944040
4098.5610,2563,950,9116,2,12,2010,76,1,35,315925944040
4081.6230,2563,954,9116,2,1,2011,76,1,35,315925944040
6255.2104,0,948,9116,2,10,2010,76,1,35,315925944040
6030.5073,0,948,9116,2,11,2010,76,1,35,315925944040
5963.2886,0,950,9116,2,12,2010,76,1,35,315925944040
4289.1924,0,954,9116,2,1,2011,76,1,35,315925944040
4289.1924,0,954,9116,2,1,2011,76,1,35,315925944040
4163.1348,2621,1101,9141,2,10,2010,76,1,31,315925944804
4225.0293,2621,1102,9141,2,11,2010,76,1,31,315925944804
4109.9707,2621,1104,9141,2,12,2010,76,1,31,315925944804
4306.0239,2621,1109,9141,2,1,2011,76,1,31,315925944804
4163.1348,2621,1101,9141,2,10,2010,76,1,31,315925944804
4225.0293,2621,1102,9141,2,11,2010,76,1,31,315925944804
4109.9707,2621,1104,9141,2,12,2010,76,1,31,315925944804
4306.0239,2621,1109,9141,2,1,2011,76,1,31,315925944804
4026.7642,1306,874,9139,2,10,2010,76,1,100,315925944772
3919.1707,1306,874,9139,2,11,2010,76,1,100,315925944772
3923.6660,1306,875,9139,2,12,2010,76,1,100,315925944772
3833.2065,1306,880,9139,2,1,2011,76,1,100,315925944772
4719.6812,4000,1426,40460,3,11,2010,76,1,44,955925211804
4545.4854,5516,1428,40460,3,12,2010,76,1,44,955925211804
4412.5864,5516,1435,40460,3,1,2011,76,1,44,955925211804
4467.1929,5516,1442,40460,3,2,2011,76,1,44,955925211804
4719.6812,4000,1426,40460,3,11,2010,76,1,44,955925211804
4545.4854,5516,1428,40460,3,12,2010,76,1,44,955925211804
4412.5864,5516,1435,40460,3,1,2011,76,1,44,955925211804
4467.1929,5516,1442,40460,3,2,2011,76,1,44,955925211804
4719.6812,4000,1426,40460,3,11,2010,76,1,44,955925211804
4545.4854,5516,1428,40460,3,12,2010,76,1,44,955925211804
4412.5864,5516,1435,40460,3,1,2011,76,1,44,955925211804
4467.1929,5516,1442,40460,3,2,2011,76,1,44,955925211804
9467.4688,3484,948,41219,3,11,2010,76,1,101,955925944509
9472.7275,3484,950,41219,3,12,2010,76,1,101,955925944509
9497.3252,3484,954,41219,3,1,2011,76,1,101,955925944509
8731.7412,3484,959,41219,3,2,2011,76,1,101,955925944509
9467.4688,2296,1256,41219,3,11,2010,76,1,101,955925944509
9472.7275,2296,1258,41219,3,12,2010,76,1,101,955925944509
9497.3252,2296,1264,41219,3,1,2011,76,1,101,955925944509
8731.7412,2296,1271,41219,3,2,2011,76,1,101,955925944509
9467.4688,2296,1256,41219,3,11,2010,76,1,101,955925944509
9472.7275,2296,1258,41219,3,12,2010,76,1,101,955925944509
9497.3252,2296,1264,41219,3,1,2011,76,1,101,955925944509
8731.7412,2296,1271,41219,3,2,2011,76,1,101,955925944509
3359.2471,648,948,41215,3,11,2010,76,1,48,955925944420
3546.1082,648,950,41215,3,12,2010,76,1,48,955925944420
3631.0647,648,954,41215,3,1,2011,76,1,48,955925944420
3744.3870,648,959,41215,3,2,2011,76,1,48,955925944420
5077.8130,3669,1222,18431,4,12,2010,76,1,21,557133944584
5116.2051,3669,1228,18431,4,1,2011,76,1,21,557133944584
5071.6821,3669,1234,18431,4,2,2011,76,1,21,557133944584
5289.9775,3669,1246,18431,4,3,2011,76,1,21,557133944584
5077.8130,3669,1222,18431,4,12,2010,76,1,21,557133944584
5116.2051,3669,1228,18431,4,1,2011,76,1,21,557133944584
5071.6821,3669,1234,18431,4,2,2011,76,1,21,557133944584
5289.9775,3669,1246,18431,4,3,2011,76,1,21,557133944584
4825.5376,5261,1428,19028,4,12,2010,76,1,21,557454944584
4963.7686,2871,1435,19028,4,1,2011,76,1,21,557454944584
4901.3525,2871,1442,19028,4,2,2011,76,1,21,557454944584
5257.4800,5261,1456,19028,4,3,2011,76,1,21,557454944584
4825.5376,5261,1428,19028,4,12,2010,76,1,21,557454944584
4963.7686,2871,1435,19028,4,1,2011,76,1,21,557454944584
4901.3525,2871,1442,19028,4,2,2011,76,1,21,557454944584
5257.4800,5261,1456,19028,4,3,2011,76,1,21,557454944584
4825.5376,5261,1428,19028,4,12,2010,76,1,21,557454944584
4963.7686,2871,1435,19028,4,1,2011,76,1,21,557454944584
4901.3525,2871,1442,19028,4,2,2011,76,1,21,557454944584
5257.4800,5261,1456,19028,4,3,2011,76,1,21,557454944584
2544.8674,927,1104,19391,4,12,2010,76,1,9,557925211554
