WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
1862.6335,1090,2043,3,2,48,2005,7,1,11344,396814738050
1947.8337,1095,2043,3,2,48,2005,8,1,11344,396814738050
1998.9944,1109,2043,3,2,48,2005,9,1,11344,396814738050
1830.2203,1085,576,11,1,48,2005,6,1,11345,396814738114
1837.0004,1090,576,11,1,48,2005,7,1,11345,396814738114
1860.1863,1095,1176,11,1,48,2005,8,1,11345,396814738114
1826.4658,1109,1326,11,1,48,2005,9,1,11345,396814738114
1830.2203,1085,576,11,1,48,2005,6,1,11345,396814738114
1837.0004,1090,576,11,1,48,2005,7,1,11345,396814738114
1860.1863,1095,1176,11,1,48,2005,8,1,11345,396814738114
1826.4658,1109,1326,11,1,48,2005,9,1,11345,396814738114
1304.0702,843,386,7,2,48,2005,6,1,11347,396814738384
1357.1555,847,386,7,2,48,2005,7,1,11347,396814738384
1394.4451,851,386,7,2,48,2005,8,1,11347,396814738384
1359.0751,861,386,7,2,48,2005,9,1,11347,396814738384
1804.7471,843,1468,87,2,48,2005,6,1,11348,396814738550
1723.2853,847,1468,87,2,48,2005,7,1,11348,396814738550
1694.8801,851,1468,87,2,48,2005,8,1,11348,396814738550
1612.7446,861,1468,87,2,48,2005,9,1,11348,396814738550
1488.6932,1304,1504,10,2,48,2005,6,1,11349,396814740050
1466.5729,1310,1504,10,2,48,2005,7,1,11349,396814740050
1502.7083,1317,1504,10,2,48,2005,8,1,11349,396814740050
1480.0798,1333,1504,10,2,48,2005,9,1,11349,396814740050
1488.6932,1304,1504,10,2,48,2005,6,1,11349,396814740050
1466.5729,1310,1504,10,2,48,2005,7,1,11349,396814740050
1502.7083,1317,1504,10,2,48,2005,8,1,11349,396814740050
1480.0798,1333,1504,10,2,48,2005,9,1,11349,396814740050
1488.6932,1304,1504,10,2,48,2005,6,1,11349,396814740050
1466.5729,1310,1504,10,2,48,2005,7,1,11349,396814740050
1502.7083,1317,1504,10,2,48,2005,8,1,11349,396814740050
1480.0798,1333,1504,10,2,48,2005,9,1,11349,396814740050
2825.2808,1305,219,23,1,48,2005,6,1,11350,396814740188
2735.5854,1311,219,23,1,48,2005,7,1,11350,396814740188
2784.5713,1318,219,23,1,48,2005,8,1,11350,396814740188
2776.7917,1334,219,23,1,48,2005,9,1,11350,396814740188
2371.1555,843,1559,23,1,48,2005,6,1,11350,396814740188
2353.1816,847,1559,23,1,48,2005,7,1,11350,396814740188
2301.3679,851,1559,23,1,48,2005,8,1,11350,396814740188
2333.6179,861,1559,23,1,48,2005,9,1,11350,396814740188
2825.2808,1305,219,23,1,48,2005,6,1,11350,396814740188
2735.5854,1311,219,23,1,48,2005,7,1,11350,396814740188
2784.5713,1318,219,23,1,48,2005,8,1,11350,396814740188
2776.7917,1334,219,23,1,48,2005,9,1,11350,396814740188
2825.2808,1305,219,23,1,48,2005,6,1,11350,396814740188
2735.5854,1311,219,23,1,48,2005,7,1,11350,396814740188
2784.5713,1318,219,23,1,48,2005,8,1,11350,396814740188
2776.7917,1334,219,23,1,48,2005,9,1,11350,396814740188
1919.5907,1085,1689,2,2,48,2005,6,1,11351,396814740525
1960.6252,1090,1689,2,2,48,2005,7,1,11351,396814740525
1967.6060,1095,1689,2,2,48,2005,8,1,11351,396814740525
1867.0416,1109,1689,2,2,48,2005,9,1,11351,396814740525
1919.5907,1085,1689,2,2,48,2005,6,1,11351,396814740525
1960.6252,1090,1689,2,2,48,2005,7,1,11351,396814740525
1967.6060,1095,1689,2,2,48,2005,8,1,11351,396814740525
1867.0416,1109,1689,2,2,48,2005,9,1,11351,396814740525
2213.6157,1982,6575,19,2,48,2005,6,1,11352,396814740550
2369.4668,1991,6575,19,2,48,2005,7,1,11352,396814740550
2401.5566,2001,8307,19,2,48,2005,8,1,11352,396814740550
2308.1580,2025,8307,19,2,48,2005,9,1,11352,396814740550
2213.6157,1982,6575,19,2,48,2005,6,1,11352,396814740550
2369.4668,1991,6575,19,2,48,2005,7,1,11352,396814740550
2401.5566,2001,8307,19,2,48,2005,8,1,11352,396814740550
2308.1580,2025,8307,19,2,48,2005,9,1,11352,396814740550
2213.6157,1982,6575,19,2,48,2005,6,1,11352,396814740550
2369.4668,1991,6575,19,2,48,2005,7,1,11352,396814740550
2401.5566,2001,8307,19,2,48,2005,8,1,11352,396814740550
2308.1580,2025,8307,19,2,48,2005,9,1,11352,396814740550
2213.6157,1982,6575,19,2,48,2005,6,1,11352,396814740550
2369.4668,1991,6575,19,2,48,2005,7,1,11352,396814740550
2401.5566,2001,8307,19,2,48,2005,8,1,11352,396814740550
2308.1580,2025,8307,19,2,48,2005,9,1,11352,396814740550
2213.6157,1982,6575,19,2,48,2005,6,1,11352,396814740550
2369.4668,1991,6575,19,2,48,2005,7,1,11352,396814740550
2401.5566,2001,8307,19,2,48,2005,8,1,11352,396814740550
2308.1580,2025,8307,19,2,48,2005,9,1,11352,396814740550
2692.9817,1305,1042,96,2,48,2005,6,1,11353,396814796114
2654.2268,1311,1042,96,2,48,2005,7,1,11353,396814796114
