WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
3020.9175,1472,1461,17089,4,3,2010,7,2,95,495925104531
1026.3049,1826,936,17090,4,12,2009,41,2,99,495925104535
1004.1334,1826,939,17090,4,1,2010,41,2,99,495925104535
982.3630,1826,939,17090,4,2,2010,41,2,99,495925104535
987.6529,1826,943,17090,4,3,2010,41,2,99,495925104535
1534.0079,901,1448,17091,4,12,2009,41,2,25,495925104599
1557.5928,901,1453,17091,4,1,2010,41,2,25,495925104599
1561.5022,901,1453,17091,4,2,2010,41,2,25,495925104599
1553.6704,1139,1459,17091,4,3,2010,41,2,25,495925104599
1534.0079,901,1448,17091,4,12,2009,41,2,25,495925104599
1557.5928,901,1453,17091,4,1,2010,41,2,25,495925104599
1561.5022,901,1453,17091,4,2,2010,41,2,25,495925104599
1553.6704,1139,1459,17091,4,3,2010,41,2,25,495925104599
1534.0079,901,1448,17091,4,12,2009,41,2,25,495925104599
1557.5928,901,1453,17091,4,1,2010,41,2,25,495925104599
1561.5022,901,1453,17091,4,2,2010,41,2,25,495925104599
1553.6704,1139,1459,17091,4,3,2010,41,2,25,495925104599
837.3303,2073,863,17091,4,12,2009,41,2,25,495925104599
847.9103,2073,866,17091,4,1,2010,41,2,25,495925104599
814.3646,2073,866,17091,4,2,2010,41,2,25,495925104599
808.2825,2073,869,17091,4,3,2010,41,2,25,495925104599
1934.4878,3362,1448,17092,4,12,2009,7,2,2,495925104686
1930.3666,3362,1453,17092,4,1,2010,7,2,2,495925104686
1912.1545,3362,1453,17092,4,2,2010,7,2,2,495925104686
1874.4561,3362,1459,17092,4,3,2010,7,2,2,495925104686
1934.4878,3362,1448,17092,4,12,2009,7,2,2,495925104686
1930.3666,3362,1453,17092,4,1,2010,7,2,2,495925104686
1912.1545,3362,1453,17092,4,2,2010,7,2,2,495925104686
1874.4561,3362,1459,17092,4,3,2010,7,2,2,495925104686
1934.4878,3362,1448,17092,4,12,2009,7,2,2,495925104686
1930.3666,3362,1453,17092,4,1,2010,7,2,2,495925104686
1912.1545,3362,1453,17092,4,2,2010,7,2,2,495925104686
1874.4561,3362,1459,17092,4,3,2010,7,2,2,495925104686
997.5314,0,936,17093,4,12,2009,7,2,10,495925104738
977.0460,0,939,17093,4,1,2010,7,2,10,495925104738
953.4159,0,939,17093,4,2,2010,7,2,10,495925104738
954.7165,0,943,17093,4,3,2010,7,2,10,495925104738
2373.6736,2425,936,17094,4,12,2009,2,1,86,495925115046
2392.0962,2425,939,17094,4,1,2010,2,1,86,495925115046
2350.0515,2425,939,17094,4,2,2010,2,1,86,495925115046
2116.1792,2425,943,17094,4,3,2010,2,1,86,495925115046
1501.9415,1388,1448,17095,4,12,2009,39,2,35,495925115054
1503.6281,1388,1453,17095,4,1,2010,39,2,35,495925115054
1525.1418,1388,1453,17095,4,2,2010,39,2,35,495925115054
1566.1067,1388,1459,17095,4,3,2010,39,2,35,495925115054
1501.9415,1388,1448,17095,4,12,2009,39,2,35,495925115054
1503.6281,1388,1453,17095,4,1,2010,39,2,35,495925115054
