WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
3618.5989,1713,2919,28553,2,10,2009,10,1,87,728344646753
3696.3931,1713,2921,28553,2,11,2009,10,1,87,728344646753
3795.7849,1713,2916,28553,2,12,2009,10,1,87,728344646753
3691.9460,1618,2539,28553,2,1,2010,10,1,87,728344646753
3618.5989,1713,2919,28553,2,10,2009,10,1,87,728344646753
3696.3931,1713,2921,28553,2,11,2009,10,1,87,728344646753
3795.7849,1713,2916,28553,2,12,2009,10,1,87,728344646753
3691.9460,1618,2539,28553,2,1,2010,10,1,87,728344646753
3980.2288,95,1244,28553,2,1,2010,10,1,87,728344646753
3229.2217,0,937,28557,2,10,2009,42,1,64,728344651123
3148.1006,0,938,28557,2,11,2009,42,1,64,728344651123
3226.7783,0,936,28557,2,12,2009,42,1,64,728344651123
3347.3403,0,939,28557,2,1,2010,42,1,64,728344651123
3229.2217,1905,1241,28557,2,10,2009,42,1,64,728344651123
3148.1006,1905,1242,28557,2,11,2009,42,1,64,728344651123
3226.7783,1905,1240,28557,2,12,2009,42,1,64,728344651123
3347.3403,1905,1244,28557,2,1,2010,42,1,64,728344651123
3229.2217,1905,1241,28557,2,10,2009,42,1,64,728344651123
3148.1006,1905,1242,28557,2,11,2009,42,1,64,728344651123
3226.7783,1905,1240,28557,2,12,2009,42,1,64,728344651123
3347.3403,1905,1244,28557,2,1,2010,42,1,64,728344651123
3047.6895,1,937,28560,2,10,2009,111,2,30,728344651501
2933.3301,1,938,28560,2,11,2009,111,2,30,728344651501
2878.0242,1,936,28560,2,12,2009,111,2,30,728344651501
2950.0781,1,939,28560,2,1,2010,111,2,30,728344651501
2357.6912,706,1826,28561,2,10,2009,56,2,5,728344651567
2337.3140,706,1827,28561,2,11,2009,56,2,5,728344651567
2379.6558,882,1824,28561,2,12,2009,56,2,5,728344651567
2371.1826,706,1830,28561,2,1,2010,56,2,5,728344651567
2357.6912,706,1826,28561,2,10,2009,56,2,5,728344651567
2337.3140,706,1827,28561,2,11,2009,56,2,5,728344651567
2379.6558,882,1824,28561,2,12,2009,56,2,5,728344651567
2371.1826,706,1830,28561,2,1,2010,56,2,5,728344651567
2357.6912,706,1826,28561,2,10,2009,56,2,5,728344651567
2337.3140,706,1827,28561,2,11,2009,56,2,5,728344651567
2379.6558,882,1824,28561,2,12,2009,56,2,5,728344651567
2371.1826,706,1830,28561,2,1,2010,56,2,5,728344651567
2357.6912,706,1826,28561,2,10,2009,56,2,5,728344651567
2337.3140,706,1827,28561,2,11,2009,56,2,5,728344651567
2379.6558,882,1824,28561,2,12,2009,56,2,5,728344651567
2371.1826,706,1830,28561,2,1,2010,56,2,5,728344651567
3039.0442,3378,1088,28563,2,10,2009,42,1,56,728344651787
3123.4749,3378,1089,28563,2,11,2009,42,1,56,728344651787
3139.0056,3378,1087,28563,2,12,2009,42,1,56,728344651787
3227.0742,3378,1091,28563,2,1,2010,42,1,56,728344651787
3039.0442,3378,1088,28563,2,10,2009,42,1,56,728344651787
3123.4749,3378,1089,28563,2,11,2009,42,1,56,728344651787
3139.0056,3378,1087,28563,2,12,2009,42,1,56,728344651787
3227.0742,3378,1091,28563,2,1,2010,42,1,56,728344651787
3650.8540,30358,937,28564,2,10,2009,111,2,26,728344651857
3633.1851,30358,938,28564,2,11,2009,111,2,26,728344651857
3460.8301,30358,936,28564,2,12,2009,111,2,26,728344651857
3158.0874,30358,939,28564,2,1,2010,111,2,26,728344651857
5011.4854,3984,1206,28565,2,10,2009,65,2,64,728344690483
5071.0327,3984,1207,28565,2,11,2009,65,2,64,728344690483
4945.6479,3984,1204,28565,2,12,2009,65,2,64,728344690483
4510.1572,3984,1209,28565,2,1,2010,65,2,64,728344690483
5011.4854,3984,1206,28565,2,10,2009,65,2,64,728344690483
5071.0327,3984,1207,28565,2,11,2009,65,2,64,728344690483
4945.6479,3984,1204,28565,2,12,2009,65,2,64,728344690483
4510.1572,3984,1209,28565,2,1,2010,65,2,64,728344690483
4664.0840,1940,1826,28566,2,10,2009,65,2,60,728344690531
4553.8066,1940,1827,28566,2,11,2009,65,2,60,728344690531
4631.8418,1940,1824,28566,2,12,2009,65,2,60,728344690531
4400.7192,1940,1830,28566,2,1,2010,65,2,60,728344690531
4664.0840,1940,1826,28566,2,10,2009,65,2,60,728344690531
4553.8066,1940,1827,28566,2,11,2009,65,2,60,728344690531
4631.8418,1940,1824,28566,2,12,2009,65,2,60,728344690531
4400.7192,1940,1830,28566,2,1,2010,65,2,60,728344690531
4664.0840,1940,1826,28566,2,10,2009,65,2,60,728344690531
4553.8066,1940,1827,28566,2,11,2009,65,2,60,728344690531
4631.8418,1940,1824,28566,2,12,2009,65,2,60,728344690531
4400.7192,1940,1830,28566,2,1,2010,65,2,60,728344690531
4664.0840,1940,1826,28566,2,10,2009,65,2,60,728344690531
4553.8066,1940,1827,28566,2,11,2009,65,2,60,728344690531
4631.8418,1940,1824,28566,2,12,2009,65,2,60,728344690531
4400.7192,1940,1830,28566,2,1,2010,65,2,60,728344690531
5782.4844,2592,1449,28568,2,10,2009,65,2,88,728344690738
5955.1025,2592,1450,28568,2,11,2009,65,2,88,728344690738
5785.8271,2592,1448,28568,2,12,2009,65,2,88,728344690738
5427.2148,2592,1453,28568,2,1,2010,65,2,88,728344690738
5782.4844,2592,1449,28568,2,10,2009,65,2,88,728344690738
5955.1025,2592,1450,28568,2,11,2009,65,2,88,728344690738
5785.8271,2592,1448,28568,2,12,2009,65,2,88,728344690738
5427.2148,2592,1453,28568,2,1,2010,65,2,88,728344690738
5782.4844,2592,1449,28568,2,10,2009,65,2,88,728344690738
5955.1025,2592,1450,28568,2,11,2009,65,2,88,728344690738
5785.8271,2592,1448,28568,2,12,2009,65,2,88,728344690738
5427.2148,2592,1453,28568,2,1,2010,65,2,88,728344690738
2317.5474,1085,937,28569,2,10,2009,10,2,18,728344697233
2347.8152,1085,938,28569,2,11,2009,10,2,18,728344697233
2307.0498,1085,936,28569,2,12,2009,10,2,18,728344697233
2280.9609,1085,939,28569,2,1,2010,10,2,18,728344697233
2631.3760,500,937,28569,2,10,2009,10,2,18,728344697233
2730.5923,500,938,28569,2,11,2009,10,2,18,728344697233
2772.8174,500,936,28569,2,12,2009,10,2,18,728344697233
2818.5542,500,939,28569,2,1,2010,10,2,18,728344697233
2317.5474,3626,937,28569,2,10,2009,10,2,18,728344697233
2347.8152,3626,938,28569,2,11,2009,10,2,18,728344697233
2307.0498,3626,936,28569,2,12,2009,10,2,18,728344697233
2280.9609,3626,939,28569,2,1,2010,10,2,18,728344697233
2631.3760,250,937,28569,2,10,2009,10,2,18,728344697233
2730.5923,250,938,28569,2,11,2009,10,2,18,728344697233
2772.8174,250,936,28569,2,12,2009,10,2,18,728344697233
2818.5542,250,939,28569,2,1,2010,10,2,18,728344697233
1651.5472,3763,1088,28571,2,10,2009,10,1,96,728344697545
1678.3855,3763,1089,28571,2,11,2009,10,1,96,728344697545
1622.0110,3763,1087,28571,2,12,2009,10,1,96,728344697545
1645.1456,5296,1091,28571,2,1,2010,10,1,96,728344697545
1651.5472,3763,1088,28571,2,10,2009,10,1,96,728344697545
1678.3855,3763,1089,28571,2,11,2009,10,1,96,728344697545
1622.0110,3763,1087,28571,2,12,2009,10,1,96,728344697545
1645.1456,5296,1091,28571,2,1,2010,10,1,96,728344697545
2527.1389,2669,1451,28572,2,10,2009,10,2,84,728344697753
2579.4709,2669,1452,28572,2,11,2009,10,2,84,728344697753
2619.3933,2669,1449,28572,2,12,2009,10,2,84,728344697753
2728.3835,2669,1454,28572,2,1,2010,10,2,84,728344697753
2527.1389,2669,1451,28572,2,10,2009,10,2,84,728344697753
2579.4709,2669,1452,28572,2,11,2009,10,2,84,728344697753
2619.3933,2669,1449,28572,2,12,2009,10,2,84,728344697753
2728.3835,2669,1454,28572,2,1,2010,10,2,84,728344697753
2527.1389,2669,1451,28572,2,10,2009,10,2,84,728344697753
2579.4709,2669,1452,28572,2,11,2009,10,2,84,728344697753
2619.3933,2669,1449,28572,2,12,2009,10,2,84,728344697753
2728.3835,2669,1454,28572,2,1,2010,10,2,84,728344697753
2404.3872,5367,1888,28573,2,10,2009,10,2,100,728344697755
2342.5640,5436,1889,28573,2,11,2009,10,2,100,728344697755
2431.6443,5436,1886,28573,2,12,2009,10,2,100,728344697755
2376.8076,5436,1892,28573,2,1,2010,10,2,100,728344697755
2404.3872,5367,1888,28573,2,10,2009,10,2,100,728344697755
2342.5640,5436,1889,28573,2,11,2009,10,2,100,728344697755
2431.6443,5436,1886,28573,2,12,2009,10,2,100,728344697755
2376.8076,5436,1892,28573,2,1,2010,10,2,100,728344697755
2404.3872,5367,1888,28573,2,10,2009,10,2,100,728344697755
2342.5640,5436,1889,28573,2,11,2009,10,2,100,728344697755
2431.6443,5436,1886,28573,2,12,2009,10,2,100,728344697755
2376.8076,5436,1892,28573,2,1,2010,10,2,100,728344697755
2404.3872,5367,1888,28573,2,10,2009,10,2,100,728344697755
2342.5640,5436,1889,28573,2,11,2009,10,2,100,728344697755
2431.6443,5436,1886,28573,2,12,2009,10,2,100,728344697755
2376.8076,5436,1892,28573,2,1,2010,10,2,100,728344697755
2665.3311,7956,1206,28574,2,10,2009,23,2,68,728344701120
2767.8857,7956,1207,28574,2,11,2009,23,2,68,728344701120
2829.3923,7956,1204,28574,2,12,2009,23,2,68,728344701120
2909.2224,7956,1209,28574,2,1,2010,23,2,68,728344701120
2665.3311,7956,1206,28574,2,10,2009,23,2,68,728344701120
2767.8857,7956,1207,28574,2,11,2009,23,2,68,728344701120
2829.3923,7956,1204,28574,2,12,2009,23,2,68,728344701120
2909.2224,7956,1209,28574,2,1,2010,23,2,68,728344701120
4474.0127,600,937,28575,2,10,2009,65,2,92,728344701140
4450.6084,8728,938,28575,2,11,2009,65,2,92,728344701140
4260.8223,8728,936,28575,2,12,2009,65,2,92,728344701140
4219.2231,8728,939,28575,2,1,2010,65,2,92,728344701140
3278.1846,2734,1206,28576,2,10,2009,23,2,60,728344701251
3327.6416,2734,1207,28576,2,11,2009,23,2,60,728344701251
3005.7671,2734,1204,28576,2,12,2009,23,2,60,728344701251
2783.0447,2525,1209,28576,2,1,2010,23,2,60,728344701251
3278.1846,2734,1206,28576,2,10,2009,23,2,60,728344701251
3327.6416,2734,1207,28576,2,11,2009,23,2,60,728344701251
3005.7671,2734,1204,28576,2,12,2009,23,2,60,728344701251
2783.0447,2525,1209,28576,2,1,2010,23,2,60,728344701251
3845.1599,3519,1888,28577,2,10,2009,65,2,96,728344701483
3802.5056,3519,1889,28577,2,11,2009,65,2,96,728344701483
3874.3069,3519,1886,28577,2,12,2009,65,2,96,728344701483
3838.2495,3519,1892,28577,2,1,2010,65,2,96,728344701483
3845.1599,3519,1888,28577,2,10,2009,65,2,96,728344701483
3802.5056,3519,1889,28577,2,11,2009,65,2,96,728344701483
3874.3069,3519,1886,28577,2,12,2009,65,2,96,728344701483
3838.2495,3519,1892,28577,2,1,2010,65,2,96,728344701483
3845.1599,3519,1888,28577,2,10,2009,65,2,96,728344701483
3802.5056,3519,1889,28577,2,11,2009,65,2,96,728344701483
3874.3069,3519,1886,28577,2,12,2009,65,2,96,728344701483
3838.2495,3519,1892,28577,2,1,2010,65,2,96,728344701483
3845.1599,3519,1888,28577,2,10,2009,65,2,96,728344701483
3802.5056,3519,1889,28577,2,11,2009,65,2,96,728344701483
3874.3069,3519,1886,28577,2,12,2009,65,2,96,728344701483
3838.2495,3519,1892,28577,2,1,2010,65,2,96,728344701483
4538.2314,1606,1449,28578,2,10,2009,65,2,52,728344701521
4604.7002,1606,1450,28578,2,11,2009,65,2,52,728344701521
4458.6558,1756,1448,28578,2,12,2009,65,2,52,728344701521
4316.5850,1606,1453,28578,2,1,2010,65,2,52,728344701521
4538.2314,1606,1449,28578,2,10,2009,65,2,52,728344701521
4604.7002,1606,1450,28578,2,11,2009,65,2,52,728344701521
4458.6558,1756,1448,28578,2,12,2009,65,2,52,728344701521
4316.5850,1606,1453,28578,2,1,2010,65,2,52,728344701521
4538.2314,1606,1449,28578,2,10,2009,65,2,52,728344701521
4604.7002,1606,1450,28578,2,11,2009,65,2,52,728344701521
4458.6558,1756,1448,28578,2,12,2009,65,2,52,728344701521
4316.5850,1606,1453,28578,2,1,2010,65,2,52,728344701521
3376.9175,6477,1206,28580,2,10,2009,65,2,100,728344701686
3298.6084,6477,1207,28580,2,11,2009,65,2,100,728344701686
3452.9067,6477,1087,28580,2,12,2009,65,2,100,728344701686
3469.9006,6477,1091,28580,2,1,2010,65,2,100,728344701686
3376.9175,6477,1206,28580,2,10,2009,65,2,100,728344701686
3298.6084,6477,1207,28580,2,11,2009,65,2,100,728344701686
3452.9067,6477,1087,28580,2,12,2009,65,2,100,728344701686
3469.9006,6477,1091,28580,2,1,2010,65,2,100,728344701686
3405.5850,5466,1206,28582,2,10,2009,54,1,47,728344738069
3373.5813,5466,1207,28582,2,11,2009,54,1,47,728344738069
3342.1938,5466,1204,28582,2,12,2009,54,1,47,728344738069
3300.7197,5466,1209,28582,2,1,2010,54,1,47,728344738069
3405.5850,5466,1206,28582,2,10,2009,54,1,47,728344738069
3373.5813,5466,1207,28582,2,11,2009,54,1,47,728344738069
3342.1938,5466,1204,28582,2,12,2009,54,1,47,728344738069
3300.7197,5466,1209,28582,2,1,2010,54,1,47,728344738069
3732.3125,1169,1832,28583,2,10,2009,54,1,21,728344738210
3740.9277,1169,1834,28583,2,11,2009,54,1,21,728344738210
3722.9775,1169,1831,28583,2,12,2009,54,1,21,728344738210
3713.6477,1169,1837,28583,2,1,2010,54,1,21,728344738210
3732.3125,1169,1832,28583,2,10,2009,54,1,21,728344738210
3740.9277,1169,1834,28583,2,11,2009,54,1,21,728344738210
3722.9775,1169,1831,28583,2,12,2009,54,1,21,728344738210
3713.6477,1169,1837,28583,2,1,2010,54,1,21,728344738210
3732.3125,1169,1832,28583,2,10,2009,54,1,21,728344738210
3740.9277,1169,1834,28583,2,11,2009,54,1,21,728344738210
3722.9775,1169,1831,28583,2,12,2009,54,1,21,728344738210
3713.6477,1169,1837,28583,2,1,2010,54,1,21,728344738210
3732.3125,1169,1832,28583,2,10,2009,54,1,21,728344738210
3740.9277,1169,1834,28583,2,11,2009,54,1,21,728344738210
3722.9775,1169,1831,28583,2,12,2009,54,1,21,728344738210
3713.6477,1169,1837,28583,2,1,2010,54,1,21,728344738210
5134.7759,1795,2116,28585,2,10,2009,40,2,14,728344738392
5179.1660,1795,2118,28585,2,11,2009,40,2,14,728344738392
5072.5054,1795,2114,28585,2,12,2009,40,2,14,728344738392
4837.0488,1795,2121,28585,2,1,2010,40,2,14,728344738392
5134.7759,1795,2116,28585,2,10,2009,40,2,14,728344738392
5179.1660,1795,2118,28585,2,11,2009,40,2,14,728344738392
5072.5054,1795,2114,28585,2,12,2009,40,2,14,728344738392
4837.0488,1795,2121,28585,2,1,2010,40,2,14,728344738392
5134.7759,1795,2116,28585,2,10,2009,40,2,14,728344738392
5179.1660,1795,2118,28585,2,11,2009,40,2,14,728344738392
5072.5054,1795,2114,28585,2,12,2009,40,2,14,728344738392
4837.0488,1795,2121,28585,2,1,2010,40,2,14,728344738392
5134.7759,1795,2116,28585,2,10,2009,40,2,14,728344738392
5179.1660,1795,2118,28585,2,11,2009,40,2,14,728344738392
5072.5054,1795,2114,28585,2,12,2009,40,2,14,728344738392
4837.0488,1795,2121,28585,2,1,2010,40,2,14,728344738392
5134.7759,1795,2116,28585,2,10,2009,40,2,14,728344738392
5179.1660,1795,2118,28585,2,11,2009,40,2,14,728344738392
5072.5054,1795,2114,28585,2,12,2009,40,2,14,728344738392
4837.0488,1795,2121,28585,2,1,2010,40,2,14,728344738392
4329.5889,3582,1088,28586,2,10,2009,40,2,29,728344738840
4142.0313,3582,1089,28586,2,11,2009,40,2,29,728344738840
4186.7002,3582,1087,28586,2,12,2009,40,2,29,728344738840
4374.3984,3582,1091,28586,2,1,2010,40,2,29,728344738840
4329.5889,3582,1088,28586,2,10,2009,40,2,29,728344738840
4142.0313,3582,1089,28586,2,11,2009,40,2,29,728344738840
4186.7002,3582,1087,28586,2,12,2009,40,2,29,728344738840
4374.3984,3582,1091,28586,2,1,2010,40,2,29,728344738840
4677.4932,2475,1206,28587,2,10,2009,40,2,6,728344738880
4760.3770,2475,1207,28587,2,11,2009,40,2,6,728344738880
4753.5249,3175,1204,28587,2,12,2009,40,2,6,728344738880
4669.2896,2635,1209,28587,2,1,2010,40,2,6,728344738880
4677.4932,2475,1206,28587,2,10,2009,40,2,6,728344738880
4760.3770,2475,1207,28587,2,11,2009,40,2,6,728344738880
4753.5249,3175,1204,28587,2,12,2009,40,2,6,728344738880
4669.2896,2635,1209,28587,2,1,2010,40,2,6,728344738880
2390.5352,3789,1449,28588,2,10,2009,40,2,30,728344740009
2296.8445,3789,1450,28588,2,11,2009,40,2,30,728344740009
2422.1060,3789,1448,28588,2,12,2009,40,2,30,728344740009
2560.8975,3789,1453,28588,2,1,2010,40,2,30,728344740009
2390.5352,0,937,28588,2,10,2009,40,2,30,728344740009
2296.8445,0,938,28588,2,11,2009,40,2,30,728344740009
2422.1060,0,936,28588,2,12,2009,40,2,30,728344740009
2560.8975,0,939,28588,2,1,2010,40,2,30,728344740009
2390.5352,3789,1449,28588,2,10,2009,40,2,30,728344740009
2296.8445,3789,1450,28588,2,11,2009,40,2,30,728344740009
2422.1060,3789,1448,28588,2,12,2009,40,2,30,728344740009
2560.8975,3789,1453,28588,2,1,2010,40,2,30,728344740009
2390.5352,3789,1449,28588,2,10,2009,40,2,30,728344740009
2296.8445,3789,1450,28588,2,11,2009,40,2,30,728344740009
2422.1060,3789,1448,28588,2,12,2009,40,2,30,728344740009
2560.8975,3789,1453,28588,2,1,2010,40,2,30,728344740009
2664.9958,674,937,28588,2,10,2009,40,2,30,728344740009
2734.7300,674,938,28588,2,11,2009,40,2,30,728344740009
2657.5967,674,936,28588,2,12,2009,40,2,30,728344740009
2604.8965,674,939,28588,2,1,2010,40,2,30,728344740009
3193.5208,6721,1088,28589,2,10,2009,40,1,1,728344740069
3227.0073,6721,1089,28589,2,11,2009,40,1,1,728344740069
3218.3623,6721,1087,28589,2,12,2009,40,1,1,728344740069
3185.2891,6721,1091,28589,2,1,2010,40,1,1,728344740069
3193.5208,6721,1088,28589,2,10,2009,40,1,1,728344740069
3227.0073,6721,1089,28589,2,11,2009,40,1,1,728344740069
3218.3623,6721,1087,28589,2,12,2009,40,1,1,728344740069
3185.2891,6721,1091,28589,2,1,2010,40,1,1,728344740069
1223.2543,4020,1088,28590,2,10,2009,40,2,26,728344740080
1197.7946,4020,1089,28590,2,11,2009,40,2,26,728344740080
1175.5459,4020,1087,28590,2,12,2009,40,2,26,728344740080
1141.8696,4020,1091,28590,2,1,2010,40,2,26,728344740080
1223.2543,4020,1088,28590,2,10,2009,40,2,26,728344740080
1197.7946,4020,1089,28590,2,11,2009,40,2,26,728344740080
1175.5459,4020,1087,28590,2,12,2009,40,2,26,728344740080
