WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
3540.8525,815,4781,14,2,55,2004,4,4,19784,557344938058
3483.7947,1207,6500,14,2,55,2004,1,4,19784,557344938058
3635.9043,1214,6500,14,2,55,2004,2,4,19784,557344938058
3605.9238,1221,6500,14,2,55,2004,3,4,19784,557344938058
3540.8525,1225,6500,14,2,55,2004,4,4,19784,557344938058
3483.7947,1207,6500,14,2,55,2004,1,4,19784,557344938058
3635.9043,1214,6500,14,2,55,2004,2,4,19784,557344938058
3605.9238,1221,6500,14,2,55,2004,3,4,19784,557344938058
3540.8525,1225,6500,14,2,55,2004,4,4,19784,557344938058
3483.7947,803,6355,14,2,55,2004,1,4,19784,557344938058
3635.9043,807,6355,14,2,55,2004,2,4,19784,557344938058
3605.9238,812,7943,14,2,55,2004,3,4,19784,557344938058
3540.8525,815,6355,14,2,55,2004,4,4,19784,557344938058
7164.9121,803,3089,36,2,38,2004,1,4,19785,557344938179
6837.6479,807,3089,36,2,38,2004,2,4,19785,557344938179
7231.7305,812,3089,36,2,38,2004,3,4,19785,557344938179
7347.1460,815,3089,36,2,38,2004,4,4,19785,557344938179
3321.4109,1565,3301,18,2,52,2004,1,4,19786,557344938284
3286.1238,1573,3298,18,2,52,2004,2,4,19786,557344938284
3254.1157,1583,3298,18,2,52,2004,3,4,19786,557344938284
3271.7869,1588,3298,18,2,52,2004,4,4,19786,557344938284
3321.4109,1565,3301,18,2,52,2004,1,4,19786,557344938284
3286.1238,1573,3298,18,2,52,2004,2,4,19786,557344938284
3254.1157,1583,3298,18,2,52,2004,3,4,19786,557344938284
3271.7869,1588,3298,18,2,52,2004,4,4,19786,557344938284
3321.4109,1565,3301,18,2,52,2004,1,4,19786,557344938284
3286.1238,1573,3298,18,2,52,2004,2,4,19786,557344938284
3254.1157,1583,3298,18,2,52,2004,3,4,19786,557344938284
3271.7869,1588,3298,18,2,52,2004,4,4,19786,557344938284
3321.4109,1565,3301,18,2,52,2004,1,4,19786,557344938284
3286.1238,1573,3298,18,2,52,2004,2,4,19786,557344938284
3254.1157,1583,3298,18,2,52,2004,3,4,19786,557344938284
3271.7869,1588,3298,18,2,52,2004,4,4,19786,557344938284
4119.2734,740,3003,97,1,38,2004,1,4,19787,557344938318
4222.2407,744,3003,97,1,38,2004,2,4,19787,557344938318
4199.6274,749,3003,97,1,38,2004,3,4,19787,557344938318
4355.1816,751,4031,97,1,38,2004,4,4,19787,557344938318
4248.7896,1033,17514,22,2,52,2004,1,4,19788,557344938486
4179.5854,1039,17514,22,2,52,2004,2,4,19788,557344938486
4166.1182,1045,17514,22,2,52,2004,3,4,19788,557344938486
4156.5313,1049,17514,22,2,52,2004,4,4,19788,557344938486
4248.7896,1033,17514,22,2,52,2004,1,4,19788,557344938486
4179.5854,1039,17514,22,2,52,2004,2,4,19788,557344938486
4166.1182,1045,17514,22,2,52,2004,3,4,19788,557344938486
4156.5313,1049,17514,22,2,52,2004,4,4,19788,557344938486
2962.6221,1841,2865,100,1,105,2004,1,4,19789,557344938549
3060.6624,1851,2545,100,1,105,2004,2,4,19789,557344938549
2989.2632,1863,2755,100,1,105,2004,3,4,19789,557344938549
2951.1472,1869,2788,100,1,105,2004,4,4,19789,557344938549
2962.6221,1841,2865,100,1,105,2004,1,4,19789,557344938549
3060.6624,1851,2545,100,1,105,2004,2,4,19789,557344938549
2989.2632,1863,2755,100,1,105,2004,3,4,19789,557344938549
2951.1472,1869,2788,100,1,105,2004,4,4,19789,557344938549
2962.6221,1841,2865,100,1,105,2004,1,4,19789,557344938549
3060.6624,1851,2545,100,1,105,2004,2,4,19789,557344938549
2989.2632,1863,2755,100,1,105,2004,3,4,19789,557344938549
2951.1472,1869,2788,100,1,105,2004,4,4,19789,557344938549
2962.6221,1841,2865,100,1,105,2004,1,4,19789,557344938549
3060.6624,1851,2545,100,1,105,2004,2,4,19789,557344938549
2989.2632,1863,2755,100,1,105,2004,3,4,19789,557344938549
2951.1472,1869,2788,100,1,105,2004,4,4,19789,557344938549
2962.6221,1841,2865,100,1,105,2004,1,4,19789,557344938549
3060.6624,1851,2545,100,1,105,2004,2,4,19789,557344938549
2989.2632,1863,2755,100,1,105,2004,3,4,19789,557344938549
2951.1472,1869,2788,100,1,105,2004,4,4,19789,557344938549
2410.5718,1242,5432,40,2,38,2004,1,4,19790,557344938668
2350.5444,1249,5432,40,2,38,2004,2,4,19790,557344938668
2327.2346,1257,5732,40,2,38,2004,3,4,19790,557344938668
2308.7039,1261,11148,40,2,38,2004,4,4,19790,557344938668
2410.5718,1242,5432,40,2,38,2004,1,4,19790,557344938668
2350.5444,1249,5432,40,2,38,2004,2,4,19790,557344938668
2327.2346,1257,5732,40,2,38,2004,3,4,19790,557344938668
2308.7039,1261,11148,40,2,38,2004,4,4,19790,557344938668
2410.5718,1242,5432,40,2,38,2004,1,4,19790,557344938668
2350.5444,1249,5432,40,2,38,2004,2,4,19790,557344938668
2327.2346,1257,5732,40,2,38,2004,3,4,19790,557344938668
2308.7039,1261,11148,40,2,38,2004,4,4,19790,557344938668
3361.8672,1242,4541,7,1,105,2004,1,4,19791,557344938932
3294.8933,1249,4541,7,1,105,2004,2,4,19791,557344938932
3319.6929,1257,4541,7,1,105,2004,3,4,19791,557344938932
3306.6362,1261,4541,7,1,105,2004,4,4,19791,557344938932
3361.8672,1242,4541,7,1,105,2004,1,4,19791,557344938932
3294.8933,1249,4541,7,1,105,2004,2,4,19791,557344938932
3319.6929,1257,4541,7,1,105,2004,3,4,19791,557344938932
3306.6362,1261,4541,7,1,105,2004,4,4,19791,557344938932
3361.8672,1242,4541,7,1,105,2004,1,4,19791,557344938932
3294.8933,1249,4541,7,1,105,2004,2,4,19791,557344938932
3319.6929,1257,4541,7,1,105,2004,3,4,19791,557344938932
