WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
1550.2216,1045,33372,28,1,22,2004,3,3,24715,644925123686
1588.9790,1028,5039,28,1,22,2003,12,3,24715,644925123686
1581.9824,1033,5039,28,1,22,2004,1,3,24715,644925123686
1550.3804,1039,23372,28,1,22,2004,2,3,24715,644925123686
1550.2216,1045,33372,28,1,22,2004,3,3,24715,644925123686
3587.3748,736,1042,56,2,27,2003,12,3,24716,644925123720
3604.0481,740,1047,56,2,27,2004,1,3,24716,644925123720
3433.3628,744,1047,56,2,27,2004,2,3,24716,644925123720
3590.6841,749,1047,56,2,27,2004,3,3,24716,644925123720
2399.9226,1028,2458,51,2,52,2003,12,3,24717,644925123879
2385.6440,1033,2466,51,2,52,2004,1,3,24717,644925123879
2416.0654,1039,2466,51,2,52,2004,2,3,24717,644925123879
2432.8643,1045,2466,51,2,52,2004,3,3,24717,644925123879
2399.9226,1028,2458,51,2,52,2003,12,3,24717,644925123879
2385.6440,1033,2466,51,2,52,2004,1,3,24717,644925123879
2416.0654,1039,2466,51,2,52,2004,2,3,24717,644925123879
2432.8643,1045,2466,51,2,52,2004,3,3,24717,644925123879
3131.1133,1557,10000,60,2,27,2003,12,3,24718,644925123891
3156.1150,1565,10000,60,2,27,2004,1,3,24718,644925123891
3006.4365,1573,10000,60,2,27,2004,2,3,24718,644925123891
3007.2808,1583,10000,60,2,27,2004,3,3,24718,644925123891
3131.1133,1557,10000,60,2,27,2003,12,3,24718,644925123891
3156.1150,1565,10000,60,2,27,2004,1,3,24718,644925123891
3006.4365,1573,10000,60,2,27,2004,2,3,24718,644925123891
3007.2808,1583,10000,60,2,27,2004,3,3,24718,644925123891
3131.1133,1557,10000,60,2,27,2003,12,3,24718,644925123891
3156.1150,1565,10000,60,2,27,2004,1,3,24718,644925123891
3006.4365,1573,10000,60,2,27,2004,2,3,24718,644925123891
3007.2808,1583,10000,60,2,27,2004,3,3,24718,644925123891
3131.1133,1557,10000,60,2,27,2003,12,3,24718,644925123891
3156.1150,1565,10000,60,2,27,2004,1,3,24718,644925123891
3006.4365,1573,10000,60,2,27,2004,2,3,24718,644925123891
3007.2808,1583,10000,60,2,27,2004,3,3,24718,644925123891
1514.3708,1583,6822,43,1,22,2003,12,3,24719,644925123930
1500.7581,1592,6822,43,1,22,2004,1,3,24719,644925123930
1480.2075,1600,6822,43,1,22,2004,2,3,24719,644925123930
