WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
3648.1038,1029,9467,68,1,99,2003,11,2,1,019128000932
3683.7368,1028,9467,68,1,99,2003,12,2,1,019128000932
3602.1992,1033,9467,68,1,99,2004,1,2,1,019128000932
3548.8140,1039,9467,68,1,99,2004,2,2,1,019128000932
3648.1038,1029,9467,68,1,99,2003,11,2,1,019128000932
3683.7368,1028,9467,68,1,99,2003,12,2,1,019128000932
3602.1992,1033,9467,68,1,99,2004,1,2,1,019128000932
3548.8140,1039,9467,68,1,99,2004,2,2,1,019128000932
5526.8145,800,7555,45,1,4,2003,11,2,2,019128038046
5524.1484,799,7555,45,1,4,2003,12,2,2,019128038046
5485.0215,803,7555,45,1,4,2004,1,2,2,019128038046
5729.8784,807,7555,45,1,4,2004,2,2,2,019128038046
3361.6465,1059,484,43,1,96,2003,11,2,3,019128358448
3267.2927,1058,484,43,1,96,2003,12,2,3,019128358448
3289.3281,1064,484,43,1,96,2004,1,2,3,019128358448
3311.7502,1069,484,43,1,96,2004,2,2,3,019128358448
3361.6465,1059,484,43,1,96,2003,11,2,3,019128358448
3267.2927,1058,484,43,1,96,2003,12,2,3,019128358448
3289.3281,1064,484,43,1,96,2004,1,2,3,019128358448
3311.7502,1069,484,43,1,96,2004,2,2,3,019128358448
4066.2217,1055,1000,27,1,96,2003,11,2,4,019128358978
3917.1008,1054,1200,27,1,96,2003,12,2,4,019128358978
3977.7544,1060,1200,27,1,96,2004,1,2,4,019128358978
4138.9771,1065,1200,27,1,96,2004,2,2,4,019128358978
4066.2217,1055,1000,27,1,96,2003,11,2,4,019128358978
3917.1008,1054,1200,27,1,96,2003,12,2,4,019128358978
3977.7544,1060,1200,27,1,96,2004,1,2,4,019128358978
4138.9771,1065,1200,27,1,96,2004,2,2,4,019128358978
6209.8848,800,1303,62,1,83,2003,11,2,5,019133000276
5783.3403,799,1303,62,1,83,2003,12,2,5,019133000276
5969.8301,803,1303,62,1,83,2004,1,2,5,019133000276
5813.6323,807,1303,62,1,83,2004,2,2,5,019133000276
3603.3716,1237,8758,30,2,62,2003,11,2,6,019133000301
3550.2637,1236,9258,30,2,62,2003,12,2,6,019133000301
3531.6760,1242,9258,30,2,62,2004,1,2,6,019133000301
3507.6187,1249,9258,30,2,62,2004,2,2,6,019133000301
3603.3716,1237,8758,30,2,62,2003,11,2,6,019133000301
3550.2637,1236,9258,30,2,62,2003,12,2,6,019133000301
3531.6760,1242,9258,30,2,62,2004,1,2,6,019133000301
3507.6187,1249,9258,30,2,62,2004,2,2,6,019133000301
3603.3716,1237,8758,30,2,62,2003,11,2,6,019133000301
3550.2637,1236,9258,30,2,62,2003,12,2,6,019133000301
3531.6760,1242,9258,30,2,62,2004,1,2,6,019133000301
3507.6187,1249,9258,30,2,62,2004,2,2,6,019133000301
3916.3555,1559,6559,8,1,62,2003,11,2,7,019133000778
3955.2053,1557,6659,8,1,62,2003,12,2,7,019133000778
3952.8450,1565,6559,8,1,62,2004,1,2,7,019133000778
3905.4043,1573,6659,8,1,62,2004,2,2,7,019133000778
3916.3555,1559,6559,8,1,62,2003,11,2,7,019133000778
3955.2053,1557,6659,8,1,62,2003,12,2,7,019133000778
3952.8450,1565,6559,8,1,62,2004,1,2,7,019133000778
3905.4043,1573,6659,8,1,62,2004,2,2,7,019133000778
3916.3555,1559,6559,8,1,62,2003,11,2,7,019133000778
3955.2053,1557,6659,8,1,62,2003,12,2,7,019133000778
3952.8450,1565,6559,8,1,62,2004,1,2,7,019133000778
3905.4043,1573,6659,8,1,62,2004,2,2,7,019133000778
3916.3555,1559,6559,8,1,62,2003,11,2,7,019133000778
3955.2053,1557,6659,8,1,62,2003,12,2,7,019133000778
3952.8450,1565,6559,8,1,62,2004,1,2,7,019133000778
3905.4043,1573,6659,8,1,62,2004,2,2,7,019133000778
3844.2776,800,3822,91,2,64,2003,11,2,8,019133038689
3873.0642,799,3822,91,2,64,2003,12,2,8,019133038689
3971.7424,803,3822,91,2,64,2004,1,2,8,019133038689
4025.3848,807,3822,91,2,64,2004,2,2,8,019133038689
2420.7556,800,900,97,2,16,2003,11,2,9,019133332334
2403.2549,799,900,97,2,16,2003,12,2,9,019133332334
2553.1931,803,900,97,2,16,2004,1,2,9,019133332334
2821.8911,807,900,97,2,16,2004,2,2,9,019133332334
2420.7556,800,55,97,2,16,2003,11,2,9,019133332334
2403.2549,799,55,97,2,16,2003,12,2,9,019133332334
2553.1931,803,205,97,2,16,2004,1,2,9,019133332334
2821.8911,807,305,97,2,16,2004,2,2,9,019133332334
2420.7556,800,0,97,2,16,2003,11,2,9,019133332334
2403.2549,799,0,97,2,16,2003,12,2,9,019133332334
2553.1931,803,0,97,2,16,2004,1,2,9,019133332334
2821.8911,807,0,97,2,16,2004,2,2,9,019133332334
2420.7556,800,530,97,2,16,2003,11,2,9,019133332334
2403.2549,799,700,97,2,16,2003,12,2,9,019133332334
2553.1931,803,650,97,2,16,2004,1,2,9,019133332334
2821.8911,807,700,97,2,16,2004,2,2,9,019133332334
3409.8281,929,3929,61,1,48,2003,11,2,10,019133332855
3372.2271,928,3932,61,1,48,2003,12,2,10,019133332855
3447.4102,933,3948,61,1,48,2004,1,2,10,019133332855
3482.5251,938,3948,61,1,48,2004,2,2,10,019133332855
3409.8281,929,3929,61,1,48,2003,11,2,10,019133332855
3372.2271,928,3932,61,1,48,2003,12,2,10,019133332855
3447.4102,933,3948,61,1,48,2004,1,2,10,019133332855
3482.5251,938,3948,61,1,48,2004,2,2,10,019133332855
4877.1973,1237,6233,62,1,50,2003,11,2,11,019133398099
4775.1943,1236,6233,62,1,50,2003,12,2,11,019133398099
4824.3472,1242,6233,62,1,50,2004,1,2,11,019133398099
