WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
2456.7659,1237,2819,38,1,58,2003,11,2,5012,146925246167
2434.9478,1236,1928,38,1,58,2003,12,2,5012,146925246167
2449.2341,1242,2832,38,1,58,2004,1,2,5012,146925246167
2432.2449,1249,2036,38,1,58,2004,2,2,5012,146925246167
1760.2509,1238,0,51,1,93,2003,11,2,5013,146925246172
1789.4904,1237,0,51,1,93,2003,12,2,5013,146925246172
1803.4067,1243,0,51,1,93,2004,1,2,5013,146925246172
1839.2548,1250,0,51,1,93,2004,2,2,5013,146925246172
1760.2509,800,1126,51,1,93,2003,11,2,5013,146925246172
1789.4904,799,1126,51,1,93,2003,12,2,5013,146925246172
1803.4067,803,1126,51,1,93,2004,1,2,5013,146925246172
1839.2548,807,1126,51,1,93,2004,2,2,5013,146925246172
1760.2509,1238,0,51,1,93,2003,11,2,5013,146925246172
1789.4904,1237,0,51,1,93,2003,12,2,5013,146925246172
1803.4067,1243,0,51,1,93,2004,1,2,5013,146925246172
1839.2548,1250,0,51,1,93,2004,2,2,5013,146925246172
1760.2509,1238,0,51,1,93,2003,11,2,5013,146925246172
1789.4904,1237,0,51,1,93,2003,12,2,5013,146925246172
1803.4067,1243,0,51,1,93,2004,1,2,5013,146925246172
1839.2548,1250,0,51,1,93,2004,2,2,5013,146925246172
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
2794.1880,2015,1064,29,2,48,2003,11,2,5014,146925246174
2868.4336,2013,1064,29,2,48,2003,12,2,5014,146925246174
2901.1602,2023,1064,29,2,48,2004,1,2,5014,146925246174
2851.8235,2034,1064,29,2,48,2004,2,2,5014,146925246174
1599.9910,1611,10785,13,1,81,2003,11,2,5015,146925246180
1594.2449,1609,11080,13,1,81,2003,12,2,5015,146925246180
1593.8511,1617,11109,13,1,81,2004,1,2,5015,146925246180
1586.5352,1626,11109,13,1,81,2004,2,2,5015,146925246180
1599.9910,1611,10785,13,1,81,2003,11,2,5015,146925246180
1594.2449,1609,11080,13,1,81,2003,12,2,5015,146925246180
1593.8511,1617,11109,13,1,81,2004,1,2,5015,146925246180
1586.5352,1626,11109,13,1,81,2004,2,2,5015,146925246180
1599.9910,1611,10785,13,1,81,2003,11,2,5015,146925246180
1594.2449,1609,11080,13,1,81,2003,12,2,5015,146925246180
1593.8511,1617,11109,13,1,81,2004,1,2,5015,146925246180
1586.5352,1626,11109,13,1,81,2004,2,2,5015,146925246180
1599.9910,1611,10785,13,1,81,2003,11,2,5015,146925246180
1594.2449,1609,11080,13,1,81,2003,12,2,5015,146925246180
1593.8511,1617,11109,13,1,81,2004,1,2,5015,146925246180
1586.5352,1626,11109,13,1,81,2004,2,2,5015,146925246180
1302.8501,1029,1690,85,2,61,2003,11,2,5016,146925246194
1287.1709,1028,1690,85,2,61,2003,12,2,5016,146925246194
1279.5295,1033,1690,85,2,61,2004,1,2,5016,146925246194
1273.8992,1039,1690,85,2,61,2004,2,2,5016,146925246194
1302.8501,1029,1690,85,2,61,2003,11,2,5016,146925246194
1287.1709,1028,1690,85,2,61,2003,12,2,5016,146925246194
1279.5295,1033,1690,85,2,61,2004,1,2,5016,146925246194
1273.8992,1039,1690,85,2,61,2004,2,2,5016,146925246194
792.0079,1559,2940,98,2,48,2003,11,2,5017,146925246283
803.3392,1557,3150,98,2,48,2003,12,2,5017,146925246283
807.4236,1565,3177,98,2,48,2004,1,2,5017,146925246283
800.6038,1851,3177,98,2,48,2004,2,2,5017,146925246283
792.0079,1559,2940,98,2,48,2003,11,2,5017,146925246283
803.3392,1557,3150,98,2,48,2003,12,2,5017,146925246283
807.4236,1565,3177,98,2,48,2004,1,2,5017,146925246283
800.6038,1851,3177,98,2,48,2004,2,2,5017,146925246283
792.0079,1559,2940,98,2,48,2003,11,2,5017,146925246283
803.3392,1557,3150,98,2,48,2003,12,2,5017,146925246283
807.4236,1565,3177,98,2,48,2004,1,2,5017,146925246283
800.6038,1851,3177,98,2,48,2004,2,2,5017,146925246283
792.0079,1559,2940,98,2,48,2003,11,2,5017,146925246283
803.3392,1557,3150,98,2,48,2003,12,2,5017,146925246283
807.4236,1565,3177,98,2,48,2004,1,2,5017,146925246283
800.6038,1851,3177,98,2,48,2004,2,2,5017,146925246283
800.6038,1851,3177,98,2,48,2004,2,2,5017,146925246283
1000.8250,800,2800,69,2,48,2003,11,2,5018,146925246316
979.3302,799,2800,69,2,48,2003,12,2,5018,146925246316
1001.5978,803,2800,69,2,48,2004,1,2,5018,146925246316
978.1313,807,2800,69,2,48,2004,2,2,5018,146925246316
2196.0288,737,1223,50,2,27,2003,11,2,5019,146925246343
2162.9546,736,1223,50,2,27,2003,12,2,5019,146925246343
2144.6294,740,1223,50,2,27,2004,1,2,5019,146925246343
2118.3572,744,1223,50,2,27,2004,2,2,5019,146925246343
2480.8403,1029,10486,58,2,97,2003,11,2,5020,146925246369
2421.0493,1028,10486,58,2,97,2003,12,2,5020,146925246369
2425.0059,1033,10486,58,2,97,2004,1,2,5020,146925246369
2389.3635,1039,10486,58,2,97,2004,2,2,5020,146925246369
2480.8403,1029,10486,58,2,97,2003,11,2,5020,146925246369
2421.0493,1028,10486,58,2,97,2003,12,2,5020,146925246369
2425.0059,1033,10486,58,2,97,2004,1,2,5020,146925246369
2389.3635,1039,10486,58,2,97,2004,2,2,5020,146925246369
1538.7944,737,2952,9,1,81,2003,11,2,5021,146925246447
1511.0447,736,2952,9,1,81,2003,12,2,5021,146925246447
1522.3019,740,3152,9,1,81,2004,1,2,5021,146925246447
1516.2078,744,3152,9,1,81,2004,2,2,5021,146925246447
2438.5269,1564,2502,58,2,48,2003,11,2,5022,146925246449
2475.4382,1562,2502,58,2,48,2003,12,2,5022,146925246449
2369.9534,1570,2502,58,2,48,2004,1,2,5022,146925246449
2407.1599,1579,2502,58,2,48,2004,2,2,5022,146925246449
2438.5269,1564,2502,58,2,48,2003,11,2,5022,146925246449
2475.4382,1562,2502,58,2,48,2003,12,2,5022,146925246449
2369.9534,1570,2502,58,2,48,2004,1,2,5022,146925246449
2407.1599,1579,2502,58,2,48,2004,2,2,5022,146925246449
2438.5269,1564,2502,58,2,48,2003,11,2,5022,146925246449
2475.4382,1562,2502,58,2,48,2003,12,2,5022,146925246449
2369.9534,1570,2502,58,2,48,2004,1,2,5022,146925246449
2407.1599,1579,2502,58,2,48,2004,2,2,5022,146925246449
2438.5269,1564,2502,58,2,48,2003,11,2,5022,146925246449
2475.4382,1562,2502,58,2,48,2003,12,2,5022,146925246449
2369.9534,1570,2502,58,2,48,2004,1,2,5022,146925246449
2407.1599,1579,2502,58,2,48,2004,2,2,5022,146925246449
1905.0039,800,3135,25,1,27,2003,11,2,5023,146925246465
2037.0236,799,3135,25,1,27,2003,12,2,5023,146925246465
2087.5798,803,3135,25,1,27,2004,1,2,5023,146925246465
2171.1240,807,3135,25,1,27,2004,2,2,5023,146925246465
1648.5322,1029,11863,46,1,81,2003,11,2,5024,146925246475
1693.5128,1028,11863,46,1,81,2003,12,2,5024,146925246475
1664.8879,1033,11863,46,1,81,2004,1,2,5024,146925246475
1725.5886,1039,11863,46,1,81,2004,2,2,5024,146925246475
1648.5322,1029,11863,46,1,81,2003,11,2,5024,146925246475
1693.5128,1028,11863,46,1,81,2003,12,2,5024,146925246475
1664.8879,1033,11863,46,1,81,2004,1,2,5024,146925246475
1725.5886,1039,11863,46,1,81,2004,2,2,5024,146925246475
1928.8503,800,6422,94,2,97,2003,11,2,5025,146925246502
1805.1495,799,6422,94,2,97,2003,12,2,5025,146925246502
1849.3884,803,5989,94,2,97,2004,1,2,5025,146925246502
1767.4254,807,5989,94,2,97,2004,2,2,5025,146925246502
5274.6328,800,553,17,2,64,2003,11,2,5026,146925246567
5566.5396,799,553,17,2,64,2003,12,2,5026,146925246567
5671.8901,803,564,17,2,64,2004,1,2,5026,146925246567
5925.8896,807,564,17,2,64,2004,2,2,5026,146925246567
1130.3484,800,667,41,2,61,2003,11,2,5027,146925246568
1057.8569,799,667,41,2,61,2003,12,2,5027,146925246568
1083.7821,803,667,41,2,61,2004,1,2,5027,146925246568
1035.7498,807,667,41,2,61,2004,2,2,5027,146925246568
1644.1838,2162,47910,49,1,81,2003,11,2,5028,146925246591
1611.0715,2160,47910,49,1,81,2003,12,2,5028,146925246591
