WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
2774.3411,6366,2424,32123,4,1,2009,33,1,47,794128369060
2748.8271,6366,2436,32123,4,2,2009,33,1,47,794128369060
2749.8909,6366,2442,32123,4,3,2009,33,1,47,794128369060
2715.1938,6366,2414,32123,4,12,2008,33,1,47,794128369060
2774.3411,6366,2424,32123,4,1,2009,33,1,47,794128369060
2748.8271,6366,2436,32123,4,2,2009,33,1,47,794128369060
2749.8909,6366,2442,32123,4,3,2009,33,1,47,794128369060
2715.1938,6366,2414,32123,4,12,2008,33,1,47,794128369060
2774.3411,6366,2424,32123,4,1,2009,33,1,47,794128369060
2748.8271,6366,2436,32123,4,2,2009,33,1,47,794128369060
2749.8909,6366,2442,32123,4,3,2009,33,1,47,794128369060
2715.1938,6366,2414,32123,4,12,2008,33,1,47,794128369060
2774.3411,6366,2424,32123,4,1,2009,33,1,47,794128369060
2748.8271,6366,2436,32123,4,2,2009,33,1,47,794128369060
2749.8909,6366,2442,32123,4,3,2009,33,1,47,794128369060
2715.1938,6366,2414,32123,4,12,2008,33,1,47,794128369060
2774.3411,6366,2424,32123,4,1,2009,33,1,47,794128369060
2748.8271,6366,2436,32123,4,2,2009,33,1,47,794128369060
2749.8909,6366,2442,32123,4,3,2009,33,1,47,794128369060
3125.6343,-2044,1172,32124,4,12,2008,33,1,55,794128369149
3092.4990,-1456,1178,32124,4,1,2009,33,1,55,794128369149
3168.5962,-1456,1183,32124,4,2,2009,33,1,55,794128369149
3211.6724,-1456,1186,32124,4,3,2009,33,1,55,794128369149
3125.6343,-2044,1172,32124,4,12,2008,33,1,55,794128369149
3092.4990,-1456,1178,32124,4,1,2009,33,1,55,794128369149
3168.5962,-1456,1183,32124,4,2,2009,33,1,55,794128369149
3211.6724,-1456,1186,32124,4,3,2009,33,1,55,794128369149
3221.0708,4716,1410,32125,4,12,2008,33,1,83,794128369197
3253.0955,5062,1416,32125,4,1,2009,33,1,83,794128369197
3351.8931,1978,1423,32125,4,2,2009,33,1,83,794128369197
3380.0713,778,1426,32125,4,3,2009,33,1,83,794128369197
3221.0708,4716,1410,32125,4,12,2008,33,1,83,794128369197
3253.0955,5062,1416,32125,4,1,2009,33,1,83,794128369197
3351.8931,1978,1423,32125,4,2,2009,33,1,83,794128369197
3380.0713,778,1426,32125,4,3,2009,33,1,83,794128369197
3221.0708,4716,1410,32125,4,12,2008,33,1,83,794128369197
3253.0955,5062,1416,32125,4,1,2009,33,1,83,794128369197
3351.8931,1978,1423,32125,4,2,2009,33,1,83,794128369197
3380.0713,778,1426,32125,4,3,2009,33,1,83,794128369197
1399.9468,4085,1058,32126,4,12,2008,33,1,87,794128369259
1399.8538,4123,1063,32126,4,1,2009,33,1,87,794128369259
1388.5015,4123,1068,32126,4,2,2009,33,1,87,794128369259
1398.5269,4053,1071,32126,4,3,2009,33,1,87,794128369259
1399.9468,4085,1058,32126,4,12,2008,33,1,87,794128369259
1399.8538,4123,1063,32126,4,1,2009,33,1,87,794128369259
1388.5015,4123,1068,32126,4,2,2009,33,1,87,794128369259
1398.5269,4053,1071,32126,4,3,2009,33,1,87,794128369259
1678.5662,32797,1806,32127,4,12,2008,33,1,91,794128369294
1659.9122,32797,1814,32127,4,1,2009,33,1,91,794128369294
1664.8901,32797,1823,32127,4,2,2009,33,1,91,794128369294
1674.6458,32797,1827,32127,4,3,2009,33,1,91,794128369294
1678.5662,32797,1806,32127,4,12,2008,33,1,91,794128369294
1659.9122,32797,1814,32127,4,1,2009,33,1,91,794128369294
1664.8901,32797,1823,32127,4,2,2009,33,1,91,794128369294
1674.6458,32797,1827,32127,4,3,2009,33,1,91,794128369294
1678.5662,32797,1806,32127,4,12,2008,33,1,91,794128369294
1659.9122,32797,1814,32127,4,1,2009,33,1,91,794128369294
1664.8901,32797,1823,32127,4,2,2009,33,1,91,794128369294
1674.6458,32797,1827,32127,4,3,2009,33,1,91,794128369294
1678.5662,32797,1806,32127,4,12,2008,33,1,91,794128369294
1659.9122,32797,1814,32127,4,1,2009,33,1,91,794128369294
1664.8901,32797,1823,32127,4,2,2009,33,1,91,794128369294
1674.6458,32797,1827,32127,4,3,2009,33,1,91,794128369294
2541.3113,8410,1410,32128,4,12,2008,33,1,59,794128369660
2575.0811,8410,1416,32128,4,1,2009,33,1,59,794128369660
2611.6204,8702,1423,32128,4,2,2009,33,1,59,794128369660
2630.9692,8702,1426,32128,4,3,2009,33,1,59,794128369660
2541.3113,8410,1410,32128,4,12,2008,33,1,59,794128369660
2575.0811,8410,1416,32128,4,1,2009,33,1,59,794128369660
2611.6204,8702,1423,32128,4,2,2009,33,1,59,794128369660
2630.9692,8702,1426,32128,4,3,2009,33,1,59,794128369660
2541.3113,8410,1410,32128,4,12,2008,33,1,59,794128369660
2575.0811,8410,1416,32128,4,1,2009,33,1,59,794128369660
2611.6204,8702,1423,32128,4,2,2009,33,1,59,794128369660
2630.9692,8702,1426,32128,4,3,2009,33,1,59,794128369660
2047.3203,4001,1410,32129,4,12,2008,33,1,63,794128369831
2035.4387,4001,1416,32129,4,1,2009,33,1,63,794128369831
2022.0415,4001,1423,32129,4,2,2009,33,1,63,794128369831
2062.8010,4001,1426,32129,4,3,2009,33,1,63,794128369831
2047.3203,4001,1410,32129,4,12,2008,33,1,63,794128369831
2035.4387,4001,1416,32129,4,1,2009,33,1,63,794128369831
2022.0415,4001,1423,32129,4,2,2009,33,1,63,794128369831
2062.8010,4001,1426,32129,4,3,2009,33,1,63,794128369831
2047.3203,4001,1410,32129,4,12,2008,33,1,63,794128369831
2035.4387,4001,1416,32129,4,1,2009,33,1,63,794128369831
2022.0415,4001,1423,32129,4,2,2009,33,1,63,794128369831
2062.8010,4001,1426,32129,4,3,2009,33,1,63,794128369831
1659.6136,1277,911,32130,4,12,2008,33,1,71,794128369944
1642.1569,1277,915,32130,4,1,2009,33,1,71,794128369944
1605.8815,1277,920,32130,4,2,2009,33,1,71,794128369944
1598.0551,1277,922,32130,4,3,2009,33,1,71,794128369944
1659.6136,4330,911,32130,4,12,2008,33,1,71,794128369944
1642.1569,4330,915,32130,4,1,2009,33,1,71,794128369944
1605.8815,4330,920,32130,4,2,2009,33,1,71,794128369944
1598.0551,4330,922,32130,4,3,2009,33,1,71,794128369944
1719.4757,3261,1410,32131,4,12,2008,33,1,75,794128370197
1695.3584,3261,1416,32131,4,1,2009,33,1,75,794128370197
1677.0328,3261,1423,32131,4,2,2009,33,1,75,794128370197
1694.2317,3261,1426,32131,4,3,2009,33,1,75,794128370197
1719.4757,3261,1410,32131,4,12,2008,33,1,75,794128370197
1695.3584,3261,1416,32131,4,1,2009,33,1,75,794128370197
1677.0328,3261,1423,32131,4,2,2009,33,1,75,794128370197
1694.2317,3261,1426,32131,4,3,2009,33,1,75,794128370197
1719.4757,3261,1410,32131,4,12,2008,33,1,75,794128370197
1695.3584,3261,1416,32131,4,1,2009,33,1,75,794128370197
1677.0328,3261,1423,32131,4,2,2009,33,1,75,794128370197
1694.2317,3261,1426,32131,4,3,2009,33,1,75,794128370197
2624.0808,2279,1172,32132,4,12,2008,97,1,87,794128451173
2603.4536,2279,1178,32132,4,1,2009,97,1,87,794128451173
2569.4519,2279,1183,32132,4,2,2009,97,1,87,794128451173
2600.7664,2279,1186,32132,4,3,2009,97,1,87,794128451173
2624.0808,2279,1172,32132,4,12,2008,97,1,87,794128451173
2603.4536,2279,1178,32132,4,1,2009,97,1,87,794128451173
2569.4519,2279,1183,32132,4,2,2009,97,1,87,794128451173
2600.7664,2279,1186,32132,4,3,2009,97,1,87,794128451173
1578.1780,1419,1058,32133,4,12,2008,97,1,19,794128451360
1591.5769,1447,1063,32133,4,1,2009,97,1,19,794128451360
1630.1307,1447,1068,32133,4,2,2009,97,1,19,794128451360
1709.7565,775,850,32133,4,3,2009,97,1,19,794128451360
1578.1780,1419,1058,32133,4,12,2008,97,1,19,794128451360
1591.5769,1447,1063,32133,4,1,2009,97,1,19,794128451360
1630.1307,1447,1068,32133,4,2,2009,97,1,19,794128451360
3861.2866,3750,1776,32134,4,12,2008,111,1,54,794128451497
3823.1177,3750,1784,32134,4,1,2009,111,1,54,794128451497
3832.1951,3750,1792,32134,4,2,2009,111,1,54,794128451497
4079.2705,3750,1797,32134,4,3,2009,111,1,54,794128451497
3861.2866,3750,1776,32134,4,12,2008,111,1,54,794128451497
3823.1177,3750,1784,32134,4,1,2009,111,1,54,794128451497
3832.1951,3750,1792,32134,4,2,2009,111,1,54,794128451497
4079.2705,3750,1797,32134,4,3,2009,111,1,54,794128451497
3861.2866,3750,1776,32134,4,12,2008,111,1,54,794128451497
3823.1177,3750,1784,32134,4,1,2009,111,1,54,794128451497
3832.1951,3750,1792,32134,4,2,2009,111,1,54,794128451497
4079.2705,3750,1797,32134,4,3,2009,111,1,54,794128451497
3861.2866,3750,1776,32134,4,12,2008,111,1,54,794128451497
3823.1177,3750,1784,32134,4,1,2009,111,1,54,794128451497
3832.1951,3750,1792,32134,4,2,2009,111,1,54,794128451497
4079.2705,3750,1797,32134,4,3,2009,111,1,54,794128451497
2368.9424,2285,1410,32135,4,12,2008,97,1,83,794128451753
2382.2158,2463,1416,32135,4,1,2009,97,1,83,794128451753
2364.5903,2463,1423,32135,4,2,2009,97,1,83,794128451753
2383.7502,2463,1426,32135,4,3,2009,97,1,83,794128451753
2368.9424,2285,1410,32135,4,12,2008,97,1,83,794128451753
2382.2158,2463,1416,32135,4,1,2009,97,1,83,794128451753
2364.5903,2463,1423,32135,4,2,2009,97,1,83,794128451753
2383.7502,2463,1426,32135,4,3,2009,97,1,83,794128451753
2368.9424,2285,1410,32135,4,12,2008,97,1,83,794128451753
2382.2158,2463,1416,32135,4,1,2009,97,1,83,794128451753
2364.5903,2463,1423,32135,4,2,2009,97,1,83,794128451753
2383.7502,2463,1426,32135,4,3,2009,97,1,83,794128451753
1678.7561,5498,1776,32136,4,12,2008,97,1,91,794128451950
1661.1536,5263,1784,32136,4,1,2009,97,1,91,794128451950
1700.7539,5263,1792,32136,4,2,2009,97,1,91,794128451950
1662.6866,5263,1797,32136,4,3,2009,97,1,91,794128451950
1678.7561,5498,1776,32136,4,12,2008,97,1,91,794128451950
1661.1536,5263,1784,32136,4,1,2009,97,1,91,794128451950
1700.7539,5263,1792,32136,4,2,2009,97,1,91,794128451950
1662.6866,5263,1797,32136,4,3,2009,97,1,91,794128451950
1678.7561,5498,1776,32136,4,12,2008,97,1,91,794128451950
1661.1536,5263,1784,32136,4,1,2009,97,1,91,794128451950
1700.7539,5263,1792,32136,4,2,2009,97,1,91,794128451950
1662.6866,5263,1797,32136,4,3,2009,97,1,91,794128451950
1678.7561,5498,1776,32136,4,12,2008,97,1,91,794128451950
1661.1536,5263,1784,32136,4,1,2009,97,1,91,794128451950
1700.7539,5263,1792,32136,4,2,2009,97,1,91,794128451950
1662.6866,5263,1797,32136,4,3,2009,97,1,91,794128451950
4214.8716,2918,1058,32137,4,12,2008,42,1,90,794128651696
4306.7148,2918,1063,32137,4,1,2009,42,1,90,794128651696
4120.7920,2918,1068,32137,4,2,2009,42,1,90,794128651696
4291.9194,2918,1071,32137,4,3,2009,42,1,90,794128651696
4214.8716,2918,1058,32137,4,12,2008,42,1,90,794128651696
4306.7148,2918,1063,32137,4,1,2009,42,1,90,794128651696
4120.7920,2918,1068,32137,4,2,2009,42,1,90,794128651696
4291.9194,2918,1071,32137,4,3,2009,42,1,90,794128651696
4378.9312,9795,911,32138,4,12,2008,54,1,24,794128667778
4288.8633,9795,915,32138,4,1,2009,54,1,24,794128667778
4408.4150,9795,920,32138,4,2,2009,54,1,24,794128667778
4373.9053,9795,922,32138,4,3,2009,54,1,24,794128667778
2551.7385,2000,911,32139,4,12,2008,65,2,66,794128717046
2561.2874,2000,915,32139,4,1,2009,65,2,66,794128717046
2452.2891,2000,920,32139,4,2,2009,65,2,66,794128717046
2397.8352,2000,922,32139,4,3,2009,65,2,66,794128717046
2551.7385,8492,911,32139,4,12,2008,65,2,66,794128717046
2561.2874,8492,915,32139,4,1,2009,65,2,66,794128717046
2452.2891,8492,920,32139,4,2,2009,65,2,66,794128717046
2397.8352,8492,922,32139,4,3,2009,65,2,66,794128717046
3827.8286,5568,1410,32140,4,12,2008,65,2,92,794128717686
3810.8208,5568,1416,32140,4,1,2009,65,2,92,794128717686
3756.3123,5568,1423,32140,4,2,2009,65,2,92,794128717686
3770.8457,6268,1426,32140,4,3,2009,65,2,92,794128717686
3827.8286,5568,1410,32140,4,12,2008,65,2,92,794128717686
3810.8208,5568,1416,32140,4,1,2009,65,2,92,794128717686
3756.3123,5568,1423,32140,4,2,2009,65,2,92,794128717686
3770.8457,6268,1426,32140,4,3,2009,65,2,92,794128717686
3827.8286,5568,1410,32140,4,12,2008,65,2,92,794128717686
3810.8208,5568,1416,32140,4,1,2009,65,2,92,794128717686
3756.3123,5568,1423,32140,4,2,2009,65,2,92,794128717686
3770.8457,6268,1426,32140,4,3,2009,65,2,92,794128717686
3100.4224,11471,1370,32141,4,12,2008,28,2,6,794128754770
3069.2368,12536,1376,32141,4,1,2009,28,2,6,794128754770
3016.5044,12112,1383,32141,4,2,2009,28,2,6,794128754770
3094.9453,12958,1386,32141,4,3,2009,28,2,6,794128754770
3100.4224,11471,1370,32141,4,12,2008,28,2,6,794128754770
3069.2368,12536,1376,32141,4,1,2009,28,2,6,794128754770
3016.5044,12112,1383,32141,4,2,2009,28,2,6,794128754770
3094.9453,12958,1386,32141,4,3,2009,28,2,6,794128754770
3100.4224,11471,1370,32141,4,12,2008,28,2,6,794128754770
3069.2368,12536,1376,32141,4,1,2009,28,2,6,794128754770
3016.5044,12112,1383,32141,4,2,2009,28,2,6,794128754770
