WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
4388.8696,1132,1208,35028,1,5,2008,56,2,18,830925241373
4461.4219,1132,1220,35028,1,6,2008,56,2,18,830925241373
4463.6689,1132,1227,35028,1,7,2008,56,2,18,830925241373
4488.7944,1132,1103,35028,1,8,2008,56,2,18,830925241373
4388.8696,1132,1208,35028,1,5,2008,56,2,18,830925241373
4461.4219,1132,1220,35028,1,6,2008,56,2,18,830925241373
4463.6689,1132,1227,35028,1,7,2008,56,2,18,830925241373
4488.7944,1132,1103,35028,1,8,2008,56,2,18,830925241373
3955.0137,6676,1208,35029,1,5,2008,56,2,75,830925241689
3978.3887,6676,1220,35029,1,6,2008,56,2,75,830925241689
3973.1465,6676,1227,35029,1,7,2008,56,2,75,830925241689
3991.4634,6676,1222,35029,1,8,2008,56,2,75,830925241689
3955.0137,6676,1208,35029,1,5,2008,56,2,75,830925241689
3978.3887,6676,1220,35029,1,6,2008,56,2,75,830925241689
3973.1465,6676,1227,35029,1,7,2008,56,2,75,830925241689
3991.4634,6676,1222,35029,1,8,2008,56,2,75,830925241689
1984.8929,0,939,35030,1,5,2008,97,2,57,830925246023
1989.7699,0,948,35030,1,6,2008,97,2,57,830925246023
1981.5160,0,953,35030,1,7,2008,97,2,57,830925246023
1994.8190,0,949,35030,1,8,2008,97,2,57,830925246023
2110.2190,14487,939,35031,1,5,2008,27,1,68,830925246070
2063.6150,14487,948,35031,1,6,2008,27,1,68,830925246070
2076.4517,14487,953,35031,1,7,2008,27,1,68,830925246070
2099.9221,14487,949,35031,1,8,2008,27,1,68,830925246070
2097.8062,4001,939,35032,1,5,2008,81,1,98,830925246074
2001.7382,4001,948,35032,1,6,2008,81,1,98,830925246074
2016.4084,4001,953,35032,1,7,2008,81,1,98,830925246074
2034.6949,4001,949,35032,1,8,2008,81,1,98,830925246074
2741.5762,10643,865,35033,1,5,2008,48,2,36,830925246086
2788.7939,10643,874,35033,1,6,2008,48,2,36,830925246086
2828.1460,10643,879,35033,1,7,2008,48,2,36,830925246086
2768.7717,10643,875,35033,1,8,2008,48,2,36,830925246086
2917.0061,4801,1244,35034,1,5,2008,61,2,72,830925246116
2901.0635,4801,1256,35034,1,6,2008,61,2,72,830925246116
2947.0281,4801,1263,35034,1,7,2008,61,2,72,830925246116
2906.1790,4801,1258,35034,1,8,2008,61,2,72,830925246116
2917.0061,4801,1244,35034,1,5,2008,61,2,72,830925246116
2901.0635,4801,1256,35034,1,6,2008,61,2,72,830925246116
2947.0281,4801,1263,35034,1,7,2008,61,2,72,830925246116
2906.1790,4801,1258,35034,1,8,2008,61,2,72,830925246116
2461.9365,5915,939,35035,1,5,2008,27,2,49,830925246134
2417.6934,5915,948,35035,1,6,2008,27,2,49,830925246134
2431.3660,5915,953,35035,1,7,2008,27,2,49,830925246134
2423.3613,5915,949,35035,1,8,2008,27,2,49,830925246134
1670.7930,0,939,35036,1,5,2008,81,1,12,830925246180
1682.8789,0,948,35036,1,6,2008,81,1,12,830925246180
1662.7971,0,953,35036,1,7,2008,81,1,12,830925246180
1670.3080,0,949,35036,1,8,2008,81,1,12,830925246180
2752.1929,10442,1830,35037,1,5,2008,64,2,16,830925246183
2812.9790,10442,1848,35037,1,6,2008,64,2,16,830925246183
2825.2280,10442,1858,35037,1,7,2008,64,2,16,830925246183
2857.9460,10442,1851,35037,1,8,2008,64,2,16,830925246183
2752.1929,10442,1830,35037,1,5,2008,64,2,16,830925246183
2812.9790,10442,1848,35037,1,6,2008,64,2,16,830925246183
2825.2280,10442,1858,35037,1,7,2008,64,2,16,830925246183
2857.9460,10442,1851,35037,1,8,2008,64,2,16,830925246183
2752.1929,10442,1830,35037,1,5,2008,64,2,16,830925246183
2812.9790,10442,1848,35037,1,6,2008,64,2,16,830925246183
2825.2280,10442,1858,35037,1,7,2008,64,2,16,830925246183
2857.9460,10442,1851,35037,1,8,2008,64,2,16,830925246183
2752.1929,10442,1830,35037,1,5,2008,64,2,16,830925246183
2812.9790,10442,1848,35037,1,6,2008,64,2,16,830925246183
2825.2280,10442,1858,35037,1,7,2008,64,2,16,830925246183
2857.9460,10442,1851,35037,1,8,2008,64,2,16,830925246183
1227.5072,2244,939,35038,1,5,2008,61,2,93,830925246194
1239.4933,2244,948,35038,1,6,2008,61,2,93,830925246194
1266.9342,2244,953,35038,1,7,2008,61,2,93,830925246194
1290.3534,2244,949,35038,1,8,2008,61,2,93,830925246194
1227.5072,0,939,35038,1,5,2008,61,2,93,830925246194
1239.4933,0,948,35038,1,6,2008,61,2,93,830925246194
1266.9342,0,953,35038,1,7,2008,61,2,93,830925246194
1290.3534,0,949,35038,1,8,2008,61,2,93,830925246194
1227.5072,0,939,35038,1,5,2008,61,2,93,830925246194
1239.4933,0,948,35038,1,6,2008,61,2,93,830925246194
1266.9342,0,953,35038,1,7,2008,61,2,93,830925246194
1290.3534,0,949,35038,1,8,2008,61,2,93,830925246194
2667.5569,5566,1892,35039,1,5,2008,64,1,86,830925246235
2726.4727,5566,1911,35039,1,6,2008,64,1,86,830925246235
2738.3450,5566,1921,35039,1,7,2008,64,1,86,830925246235
