WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
3282.6489,1099,1467,1,2,6,2008,97,1,26,019128000276
3269.0889,1099,1475,1,2,7,2008,97,1,26,019128000276
3262.1228,1099,1469,1,2,8,2008,97,1,26,019128000276
3242.7625,1099,1467,1,2,9,2008,97,1,26,019128000276
3282.6489,1099,1467,1,2,6,2008,97,1,26,019128000276
3269.0889,1099,1475,1,2,7,2008,97,1,26,019128000276
3262.1228,1099,1469,1,2,8,2008,97,1,26,019128000276
3242.7625,1099,1467,1,2,9,2008,97,1,26,019128000276
3282.6489,1099,1467,1,2,6,2008,97,1,26,019128000276
3269.0889,1099,1475,1,2,7,2008,97,1,26,019128000276
3262.1228,1099,1469,1,2,8,2008,97,1,26,019128000276
3242.7625,1099,1467,1,2,9,2008,97,1,26,019128000276
4357.1748,2052,1220,2,2,6,2008,48,1,91,019128000334
4431.9478,2052,1227,2,2,7,2008,48,1,91,019128000334
4398.6387,7172,1222,2,2,8,2008,48,1,91,019128000334
4403.3379,8672,1220,2,2,9,2008,48,1,91,019128000334
4357.1748,2052,1220,2,2,6,2008,48,1,91,019128000334
4431.9478,2052,1227,2,2,7,2008,48,1,91,019128000334
4398.6387,7172,1222,2,2,8,2008,48,1,91,019128000334
4403.3379,8672,1220,2,2,9,2008,48,1,91,019128000334
2731.1550,9011,1848,3,2,6,2008,99,1,68,019128000932
2779.9448,9011,1858,3,2,7,2008,99,1,68,019128000932
2814.0276,9011,1851,3,2,8,2008,99,1,68,019128000932
2778.8457,9011,1848,3,2,9,2008,99,1,68,019128000932
2731.1550,9011,1848,3,2,6,2008,99,1,68,019128000932
2779.9448,9011,1858,3,2,7,2008,99,1,68,019128000932
2814.0276,9011,1851,3,2,8,2008,99,1,68,019128000932
2778.8457,9011,1848,3,2,9,2008,99,1,68,019128000932
2731.1550,9011,1848,3,2,6,2008,99,1,68,019128000932
2779.9448,9011,1858,3,2,7,2008,99,1,68,019128000932
2814.0276,9011,1851,3,2,8,2008,99,1,68,019128000932
2778.8457,9011,1848,3,2,9,2008,99,1,68,019128000932
2731.1550,9011,1848,3,2,6,2008,99,1,68,019128000932
2779.9448,9011,1858,3,2,7,2008,99,1,68,019128000932
2814.0276,9011,1851,3,2,8,2008,99,1,68,019128000932
2778.8457,9011,1848,3,2,9,2008,99,1,68,019128000932
3537.9873,3489,948,4,2,6,2008,4,1,45,019128038046
3669.0359,3489,953,4,2,7,2008,4,1,45,019128038046
3620.4832,3489,949,4,2,8,2008,4,1,45,019128038046
3588.7744,3489,948,4,2,9,2008,4,1,45,019128038046
3499.5486,5577,1468,5,2,6,2008,82,1,3,019128038099
3498.9280,6032,1475,5,2,7,2008,82,1,3,019128038099
3547.2627,6032,1469,5,2,8,2008,82,1,3,019128038099
3738.0515,6032,1467,5,2,9,2008,82,1,3,019128038099
3499.5486,2079,948,5,2,6,2008,82,1,3,019128038099
3498.9280,2079,953,5,2,7,2008,82,1,3,019128038099
3547.2627,2079,949,5,2,8,2008,82,1,3,019128038099
3738.0515,2079,948,5,2,9,2008,82,1,3,019128038099
3499.5486,5577,1468,5,2,6,2008,82,1,3,019128038099
3498.9280,6032,1475,5,2,7,2008,82,1,3,019128038099
3547.2627,6032,1469,5,2,8,2008,82,1,3,019128038099
3738.0515,6032,1467,5,2,9,2008,82,1,3,019128038099
3499.5486,5577,1468,5,2,6,2008,82,1,3,019128038099
3498.9280,6032,1475,5,2,7,2008,82,1,3,019128038099
3547.2627,6032,1469,5,2,8,2008,82,1,3,019128038099
3738.0515,6032,1467,5,2,9,2008,82,1,3,019128038099
3600.8696,6874,1220,6,2,6,2008,82,1,67,019128038276
3610.2139,6874,1227,6,2,7,2008,82,1,67,019128038276
3607.4563,6874,1222,6,2,8,2008,82,1,67,019128038276
3598.8152,6874,1220,6,2,9,2008,82,1,67,019128038276
3600.8696,6874,1220,6,2,6,2008,82,1,67,019128038276
3610.2139,6874,1227,6,2,7,2008,82,1,67,019128038276
3607.4563,6874,1222,6,2,8,2008,82,1,67,019128038276
3598.8152,6874,1220,6,2,9,2008,82,1,67,019128038276
3765.8901,6665,1848,7,2,6,2008,16,1,14,019128038334
3782.6587,6665,1858,7,2,7,2008,16,1,14,019128038334
3760.7700,7115,1851,7,2,8,2008,16,1,14,019128038334
3776.6772,7365,1848,7,2,9,2008,16,1,14,019128038334
3765.8901,6665,1848,7,2,6,2008,16,1,14,019128038334
3782.6587,6665,1858,7,2,7,2008,16,1,14,019128038334
3760.7700,7115,1851,7,2,8,2008,16,1,14,019128038334
3776.6772,7365,1848,7,2,9,2008,16,1,14,019128038334
3765.8901,6665,1848,7,2,6,2008,16,1,14,019128038334
3782.6587,6665,1858,7,2,7,2008,16,1,14,019128038334
3760.7700,7115,1851,7,2,8,2008,16,1,14,019128038334
3776.6772,7365,1848,7,2,9,2008,16,1,14,019128038334
3765.8901,6665,1848,7,2,6,2008,16,1,14,019128038334
3782.6587,6665,1858,7,2,7,2008,16,1,14,019128038334
3760.7700,7115,1851,7,2,8,2008,16,1,14,019128038334
3776.6772,7365,1848,7,2,9,2008,16,1,14,019128038334
2153.8721,1370,1102,8,2,6,2008,96,1,43,019128358448
2171.3130,1370,1107,8,2,7,2008,96,1,43,019128358448
2181.3684,1370,1103,8,2,8,2008,96,1,43,019128358448
2174.3081,1370,1102,8,2,9,2008,96,1,43,019128358448
2153.8721,1370,1102,8,2,6,2008,96,1,43,019128358448
2171.3130,1370,1107,8,2,7,2008,96,1,43,019128358448
2181.3684,1370,1103,8,2,8,2008,96,1,43,019128358448
2174.3081,1370,1102,8,2,9,2008,96,1,43,019128358448
3718.1521,4106,948,9,2,6,2008,96,1,27,019128358978
3754.6021,4376,953,9,2,7,2008,96,1,27,019128358978
3933.7390,4906,949,9,2,8,2008,96,1,27,019128358978
3888.6702,8645,948,9,2,9,2008,96,1,27,019128358978
3594.2708,5085,948,10,2,6,2008,62,2,30,019133000301
3571.2744,5085,953,10,2,7,2008,62,2,30,019133000301
3539.5190,5085,949,10,2,8,2008,62,2,30,019133000301
3533.1035,5085,948,10,2,9,2008,62,2,30,019133000301
2521.9509,1544,948,11,2,6,2008,62,1,8,019133000778
2527.3618,1544,953,11,2,7,2008,62,1,8,019133000778
2554.4907,1544,949,11,2,8,2008,62,1,8,019133000778
2505.4111,1544,948,11,2,9,2008,62,1,8,019133000778
2521.9509,5158,948,11,2,6,2008,62,1,8,019133000778
2527.3618,5158,953,11,2,7,2008,62,1,8,019133000778
2554.4907,5158,949,11,2,8,2008,62,1,8,019133000778
2505.4111,5158,948,11,2,9,2008,62,1,8,019133000778
2548.1240,6003,948,12,2,6,2008,62,1,13,019133000964
2523.9363,6003,953,12,2,7,2008,62,1,13,019133000964
2605.7463,6003,949,12,2,8,2008,62,1,13,019133000964
2585.2510,6003,948,12,2,9,2008,62,1,13,019133000964
3460.8032,4607,948,13,2,6,2008,30,1,60,019133038138
3437.2756,14798,953,13,2,7,2008,30,1,60,019133038138
3380.0942,11771,949,13,2,8,2008,30,1,60,019133038138
3450.2395,11991,948,13,2,9,2008,30,1,60,019133038138
3315.2910,3060,1102,14,2,6,2008,82,2,66,019133038276
3316.7847,3060,1107,14,2,7,2008,82,2,66,019133038276
3323.7158,3060,1103,14,2,8,2008,82,2,66,019133038276
3273.9233,3060,1102,14,2,9,2008,82,2,66,019133038276
3315.2910,3060,1102,14,2,6,2008,82,2,66,019133038276
3316.7847,3060,1107,14,2,7,2008,82,2,66,019133038276
3323.7158,3060,1103,14,2,8,2008,82,2,66,019133038276
3273.9233,3060,1102,14,2,9,2008,82,2,66,019133038276
2579.4941,4706,1102,15,2,6,2008,64,2,91,019133038689
2622.4683,4706,1107,15,2,7,2008,64,2,91,019133038689
2598.6372,4706,1103,15,2,8,2008,64,2,91,019133038689
2624.0571,4706,1102,15,2,9,2008,64,2,91,019133038689
2579.4941,4706,1102,15,2,6,2008,64,2,91,019133038689
2622.4683,4706,1107,15,2,7,2008,64,2,91,019133038689
2598.6372,4706,1103,15,2,8,2008,64,2,91,019133038689
2624.0571,4706,1102,15,2,9,2008,64,2,91,019133038689
2952.9802,8833,1426,16,2,6,2008,48,1,35,019133038995
2992.3806,8833,1433,16,2,7,2008,48,1,35,019133038995
2985.6787,8833,1428,16,2,8,2008,48,1,35,019133038995
2980.0630,8833,1426,16,2,9,2008,48,1,35,019133038995
2952.9802,8833,1426,16,2,6,2008,48,1,35,019133038995
2992.3806,8833,1433,16,2,7,2008,48,1,35,019133038995
2985.6787,8833,1428,16,2,8,2008,48,1,35,019133038995
2980.0630,8833,1426,16,2,9,2008,48,1,35,019133038995
2952.9802,8833,1426,16,2,6,2008,48,1,35,019133038995
2992.3806,8833,1433,16,2,7,2008,48,1,35,019133038995
2985.6787,8833,1428,16,2,8,2008,48,1,35,019133038995
2980.0630,8833,1426,16,2,9,2008,48,1,35,019133038995
2283.0801,2497,874,17,2,6,2008,64,1,41,019133203035
2255.0476,2497,879,17,2,7,2008,64,1,41,019133203035
2219.0608,2497,875,17,2,8,2008,64,1,41,019133203035
2113.4207,2497,874,17,2,9,2008,64,1,41,019133203035
3148.6702,1600,1468,18,2,6,2008,4,2,27,019133332324
3118.7954,1600,1476,18,2,7,2008,4,2,27,019133332324
3151.9238,1600,1470,18,2,8,2008,4,2,27,019133332324
3118.8169,1600,1468,18,2,9,2008,4,2,27,019133332324
3148.6702,1600,1468,18,2,6,2008,4,2,27,019133332324
3118.7954,1600,1476,18,2,7,2008,4,2,27,019133332324
3151.9238,1600,1470,18,2,8,2008,4,2,27,019133332324
3118.8169,1600,1468,18,2,9,2008,4,2,27,019133332324
3148.6702,1600,1468,18,2,6,2008,4,2,27,019133332324
3118.7954,1600,1476,18,2,7,2008,4,2,27,019133332324
3151.9238,1600,1470,18,2,8,2008,4,2,27,019133332324
3118.8169,1600,1468,18,2,9,2008,4,2,27,019133332324
4668.3843,1998,948,19,2,6,2008,50,1,62,019133398099
4702.9258,1998,953,19,2,7,2008,50,1,62,019133398099
4729.7300,1998,949,19,2,8,2008,50,1,62,019133398099
4882.8774,1998,948,19,2,9,2008,50,1,62,019133398099
4668.3843,1086,948,19,2,6,2008,50,1,62,019133398099
4702.9258,1086,953,19,2,7,2008,50,1,62,019133398099
4729.7300,1086,949,19,2,8,2008,50,1,62,019133398099
4882.8774,1423,948,19,2,9,2008,50,1,62,019133398099
3345.4722,10370,1220,20,2,6,2008,50,1,41,019133398535
3393.1289,10370,1227,20,2,7,2008,50,1,41,019133398535
3415.2095,10370,1222,20,2,8,2008,50,1,41,019133398535
3356.3081,10370,1220,20,2,9,2008,50,1,41,019133398535
3345.4722,10370,1220,20,2,6,2008,50,1,41,019133398535
3393.1289,10370,1227,20,2,7,2008,50,1,41,019133398535
3415.2095,10370,1222,20,2,8,2008,50,1,41,019133398535
3356.3081,10370,1220,20,2,9,2008,50,1,41,019133398535
3485.3306,5878,2175,21,2,6,2008,70,2,62,019133398883
3540.5845,5878,2187,21,2,7,2008,70,2,62,019133398883
3488.2236,5878,2178,21,2,8,2008,70,2,62,019133398883
3463.9915,5878,2175,21,2,9,2008,70,2,62,019133398883
3485.3306,5878,2175,21,2,6,2008,70,2,62,019133398883
3540.5845,5878,2187,21,2,7,2008,70,2,62,019133398883
3488.2236,5878,2178,21,2,8,2008,70,2,62,019133398883
3463.9915,5878,2175,21,2,9,2008,70,2,62,019133398883
3485.3306,1905,948,21,2,6,2008,70,2,62,019133398883
3540.5845,1905,953,21,2,7,2008,70,2,62,019133398883
3488.2236,1905,949,21,2,8,2008,70,2,62,019133398883
3463.9915,1905,948,21,2,9,2008,70,2,62,019133398883
3485.3306,5878,2175,21,2,6,2008,70,2,62,019133398883
3540.5845,5878,2187,21,2,7,2008,70,2,62,019133398883
3488.2236,5878,2178,21,2,8,2008,70,2,62,019133398883
3463.9915,5878,2175,21,2,9,2008,70,2,62,019133398883
3485.3306,5878,2175,21,2,6,2008,70,2,62,019133398883
3540.5845,5878,2187,21,2,7,2008,70,2,62,019133398883
3488.2236,5878,2178,21,2,8,2008,70,2,62,019133398883
3463.9915,5878,2175,21,2,9,2008,70,2,62,019133398883
3485.3306,5878,2175,21,2,6,2008,70,2,62,019133398883
3540.5845,5878,2187,21,2,7,2008,70,2,62,019133398883
3488.2236,5878,2178,21,2,8,2008,70,2,62,019133398883
3463.9915,5878,2175,21,2,9,2008,70,2,62,019133398883
3927.2468,1472,1256,22,2,6,2008,75,2,100,019133398995
4000.9097,1472,1263,22,2,7,2008,75,2,100,019133398995
4056.3708,1472,1258,22,2,8,2008,75,2,100,019133398995
4187.7847,1472,1256,22,2,9,2008,75,2,100,019133398995
3927.2468,0,948,22,2,6,2008,75,2,100,019133398995
4000.9097,0,953,22,2,7,2008,75,2,100,019133398995
4056.3708,0,949,22,2,8,2008,75,2,100,019133398995
4187.7847,1256,948,22,2,9,2008,75,2,100,019133398995
3927.2468,1472,1256,22,2,6,2008,75,2,100,019133398995
4000.9097,1472,1263,22,2,7,2008,75,2,100,019133398995
4056.3708,1472,1258,22,2,8,2008,75,2,100,019133398995
4187.7847,1472,1256,22,2,9,2008,75,2,100,019133398995
2994.0964,2816,1467,23,2,6,2008,74,2,101,019133451319
3003.8218,2820,1475,23,2,7,2008,74,2,101,019133451319
2934.2136,2820,1469,23,2,8,2008,74,2,101,019133451319
2973.4807,2820,1467,23,2,9,2008,74,2,101,019133451319
2994.0964,2816,1467,23,2,6,2008,74,2,101,019133451319
3003.8218,2820,1475,23,2,7,2008,74,2,101,019133451319
2934.2136,2820,1469,23,2,8,2008,74,2,101,019133451319
2973.4807,2820,1467,23,2,9,2008,74,2,101,019133451319
2994.0964,2816,1467,23,2,6,2008,74,2,101,019133451319
3003.8218,2820,1475,23,2,7,2008,74,2,101,019133451319
2934.2136,2820,1469,23,2,8,2008,74,2,101,019133451319
2973.4807,2820,1467,23,2,9,2008,74,2,101,019133451319
1865.4438,4770,1467,24,2,6,2008,74,2,12,019133451389
1888.7067,4770,1475,24,2,7,2008,74,2,12,019133451389
1860.1989,4770,1469,24,2,8,2008,74,2,12,019133451389
1873.6351,4770,1467,24,2,9,2008,74,2,12,019133451389
1865.4438,4770,1467,24,2,6,2008,74,2,12,019133451389
1888.7067,4770,1475,24,2,7,2008,74,2,12,019133451389
1860.1989,4770,1469,24,2,8,2008,74,2,12,019133451389
1873.6351,4770,1467,24,2,9,2008,74,2,12,019133451389
1865.4438,4770,1467,24,2,6,2008,74,2,12,019133451389
1888.7067,4770,1475,24,2,7,2008,74,2,12,019133451389
1860.1989,4770,1469,24,2,8,2008,74,2,12,019133451389
1873.6351,4770,1467,24,2,9,2008,74,2,12,019133451389
3951.1387,4490,1220,25,2,6,2008,50,2,63,019133469324
3940.9502,4427,1227,25,2,7,2008,50,2,63,019133469324
3903.7180,4427,1222,25,2,8,2008,50,2,63,019133469324
3912.2393,4427,1220,25,2,9,2008,50,2,63,019133469324
3951.1387,4490,1220,25,2,6,2008,50,2,63,019133469324
3940.9502,4427,1227,25,2,7,2008,50,2,63,019133469324
3903.7180,4427,1222,25,2,8,2008,50,2,63,019133469324
3912.2393,4427,1220,25,2,9,2008,50,2,63,019133469324
3154.3984,4692,1911,26,2,6,2008,50,2,44,019133469855
3134.8096,4692,1921,26,2,7,2008,50,2,44,019133469855
3170.2131,4692,1913,26,2,8,2008,50,2,44,019133469855
3117.2671,4692,1910,26,2,9,2008,50,2,44,019133469855
3154.3984,4692,1911,26,2,6,2008,50,2,44,019133469855
3134.8096,4692,1921,26,2,7,2008,50,2,44,019133469855
3170.2131,4692,1913,26,2,8,2008,50,2,44,019133469855
3117.2671,4692,1910,26,2,9,2008,50,2,44,019133469855
3154.3984,4692,1911,26,2,6,2008,50,2,44,019133469855
3134.8096,4692,1921,26,2,7,2008,50,2,44,019133469855
3170.2131,4692,1913,26,2,8,2008,50,2,44,019133469855
3117.2671,4692,1910,26,2,9,2008,50,2,44,019133469855
3154.3984,4692,1911,26,2,6,2008,50,2,44,019133469855
3134.8096,4692,1921,26,2,7,2008,50,2,44,019133469855
3170.2131,4692,1913,26,2,8,2008,50,2,44,019133469855
3117.2671,4692,1910,26,2,9,2008,50,2,44,019133469855
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3843.0049,3397,2435,27,2,6,2008,63,1,50,019133651116
3772.3982,3514,2448,27,2,7,2008,63,1,50,019133651116
3712.3574,3397,2438,27,2,8,2008,63,1,50,019133651116
3540.2332,3397,2435,27,2,9,2008,63,1,50,019133651116
3531.7158,942,948,28,2,6,2008,16,1,26,019133651183
3618.1904,942,953,28,2,7,2008,16,1,26,019133651183
3626.5291,942,949,28,2,8,2008,16,1,26,019133651183
3666.4829,942,948,28,2,9,2008,16,1,26,019133651183
3344.7710,1089,1102,29,2,6,2008,16,1,54,019133651235
3349.8108,1069,1107,29,2,7,2008,16,1,54,019133651235
3337.8750,1069,1103,29,2,8,2008,16,1,54,019133651235
3362.8767,1069,1102,29,2,9,2008,16,1,54,019133651235
3344.7710,1089,1102,29,2,6,2008,16,1,54,019133651235
3349.8108,1069,1107,29,2,7,2008,16,1,54,019133651235
3337.8750,1069,1103,29,2,8,2008,16,1,54,019133651235
3362.8767,1069,1102,29,2,9,2008,16,1,54,019133651235
