WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
5783.6865,3514,16438,74,1,19,2007,9,4,5912,404925241346
5758.9727,3521,16438,74,1,19,2007,10,4,5912,404925241346
5868.4111,3542,16438,74,1,19,2007,11,4,5912,404925241346
6081.0063,3540,16438,74,1,19,2007,12,4,5912,404925241346
4737.1987,2191,8933,62,1,34,2007,9,4,5913,404925241475
4701.4692,2196,8933,62,1,34,2007,10,4,5913,404925241475
6212.8184,1835,7247,62,1,34,2007,11,4,5913,404925241475
5914.7334,1834,7487,62,1,34,2007,12,4,5913,404925241475
4737.1987,2191,8933,62,1,34,2007,9,4,5913,404925241475
4701.4692,2196,8933,62,1,34,2007,10,4,5913,404925241475
6212.8184,1835,7247,62,1,34,2007,11,4,5913,404925241475
5914.7334,1834,7487,62,1,34,2007,12,4,5913,404925241475
4737.1987,2191,8933,62,1,34,2007,9,4,5913,404925241475
4701.4692,2196,8933,62,1,34,2007,10,4,5913,404925241475
6212.8184,1835,7247,62,1,34,2007,11,4,5913,404925241475
5914.7334,1834,7487,62,1,34,2007,12,4,5913,404925241475
4737.1987,2191,8933,62,1,34,2007,9,4,5913,404925241475
