WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
20287.9375,1162,3826,68,1,99,2007,7,2,1,019128000932
20451.1855,1160,3826,68,1,99,2007,8,2,1,019128000932
21099.2539,1163,3826,68,1,99,2007,9,2,1,019128000932
21605.0449,1165,3826,68,1,99,2007,10,2,1,019128000932
20287.9375,1162,3826,68,1,99,2007,7,2,1,019128000932
20451.1855,1160,3826,68,1,99,2007,8,2,1,019128000932
21099.2539,1163,3826,68,1,99,2007,9,2,1,019128000932
21605.0449,1165,3826,68,1,99,2007,10,2,1,019128000932
3455.7729,1049,4701,45,1,4,2007,7,2,2,019128038046
3593.2236,1047,4701,45,1,4,2007,8,2,2,019128038046
3496.3860,1050,4701,45,1,4,2007,9,2,2,019128038046
3462.0923,1052,4701,45,1,4,2007,10,2,2,019128038046
3455.7729,1049,4701,45,1,4,2007,7,2,2,019128038046
3593.2236,1047,4701,45,1,4,2007,8,2,2,019128038046
3496.3860,1050,4701,45,1,4,2007,9,2,2,019128038046
3462.0923,1052,4701,45,1,4,2007,10,2,2,019128038046
3756.0886,1162,770,43,1,96,2007,7,2,3,019128358448
3598.9648,1160,670,43,1,96,2007,8,2,3,019128358448
3698.8291,1163,570,43,1,96,2007,9,2,3,019128358448
2117.4841,1165,570,43,1,96,2007,10,2,3,019128358448
3756.0886,1162,770,43,1,96,2007,7,2,3,019128358448
3598.9648,1160,670,43,1,96,2007,8,2,3,019128358448
3698.8291,1163,570,43,1,96,2007,9,2,3,019128358448
2117.4841,1165,570,43,1,96,2007,10,2,3,019128358448
5617.4326,832,2470,62,1,83,2007,7,2,5,019133000276
5977.3784,831,2470,62,1,83,2007,8,2,5,019133000276
5420.5024,833,2470,62,1,83,2007,9,2,5,019133000276
5518.8120,835,2470,62,1,83,2007,10,2,5,019133000276
13239.6729,1357,8107,62,1,50,2007,7,2,6,019133398099
12716.4043,1355,8317,62,1,50,2007,8,2,6,019133398099
12535.3662,1358,7987,62,1,50,2007,9,2,6,019133398099
12378.5293,1361,8707,62,1,50,2007,10,2,6,019133398099
13239.6729,1357,8107,62,1,50,2007,7,2,6,019133398099
12716.4043,1355,8317,62,1,50,2007,8,2,6,019133398099
12535.3662,1358,7987,62,1,50,2007,9,2,6,019133398099
12378.5293,1361,8707,62,1,50,2007,10,2,6,019133398099
13239.6729,1357,8107,62,1,50,2007,7,2,6,019133398099
12716.4043,1355,8317,62,1,50,2007,8,2,6,019133398099
12535.3662,1358,7987,62,1,50,2007,9,2,6,019133398099
12378.5293,1361,8707,62,1,50,2007,10,2,6,019133398099
12013.7930,1162,2194,101,2,74,2007,7,2,7,019133451319
11558.3594,1160,2209,101,2,74,2007,8,2,7,019133451319
11888.5869,1163,2209,101,2,74,2007,9,2,7,019133451319
11643.5664,1165,2209,101,2,74,2007,10,2,7,019133451319
12013.7930,1162,2194,101,2,74,2007,7,2,7,019133451319
11558.3594,1160,2209,101,2,74,2007,8,2,7,019133451319
11888.5869,1163,2209,101,2,74,2007,9,2,7,019133451319
11643.5664,1165,2209,101,2,74,2007,10,2,7,019133451319
11166.8965,2071,5400,4,2,74,2007,7,2,8,019133451553
11056.2852,2067,5400,4,2,74,2007,8,2,8,019133451553
11262.7998,2072,5400,4,2,74,2007,9,2,8,019133451553
11292.6523,2077,5400,4,2,74,2007,10,2,8,019133451553
11166.8965,2071,5400,4,2,74,2007,7,2,8,019133451553
11056.2852,2067,5400,4,2,74,2007,8,2,8,019133451553
11262.7998,2072,5400,4,2,74,2007,9,2,8,019133451553
11292.6523,2077,5400,4,2,74,2007,10,2,8,019133451553
11166.8965,2071,5400,4,2,74,2007,7,2,8,019133451553
11056.2852,2067,5400,4,2,74,2007,8,2,8,019133451553
11262.7998,2072,5400,4,2,74,2007,9,2,8,019133451553
11292.6523,2077,5400,4,2,74,2007,10,2,8,019133451553
11166.8965,2071,5400,4,2,74,2007,7,2,8,019133451553
11056.2852,2067,5400,4,2,74,2007,8,2,8,019133451553
11262.7998,2072,5400,4,2,74,2007,9,2,8,019133451553
11292.6523,2077,5400,4,2,74,2007,10,2,8,019133451553
11166.8965,2071,5400,4,2,74,2007,7,2,8,019133451553
11056.2852,2067,5400,4,2,74,2007,8,2,8,019133451553
11262.7998,2072,5400,4,2,74,2007,9,2,8,019133451553
11292.6523,2077,5400,4,2,74,2007,10,2,8,019133451553
8592.5664,1760,6094,74,2,62,2007,7,2,10,019133451964
8327.5986,1756,6094,74,2,62,2007,8,2,10,019133451964
8229.6318,1761,6094,74,2,62,2007,9,2,10,019133451964
8272.4268,1765,6094,74,2,62,2007,10,2,10,019133451964
8592.5664,1760,6094,74,2,62,2007,7,2,10,019133451964
8327.5986,1756,6094,74,2,62,2007,8,2,10,019133451964
8229.6318,1761,6094,74,2,62,2007,9,2,10,019133451964
8272.4268,1765,6094,74,2,62,2007,10,2,10,019133451964
8592.5664,1760,6094,74,2,62,2007,7,2,10,019133451964
8327.5986,1756,6094,74,2,62,2007,8,2,10,019133451964
8229.6318,1761,6094,74,2,62,2007,9,2,10,019133451964
8272.4268,1765,6094,74,2,62,2007,10,2,10,019133451964
8592.5664,1760,6094,74,2,62,2007,7,2,10,019133451964
8327.5986,1756,6094,74,2,62,2007,8,2,10,019133451964
8229.6318,1761,6094,74,2,62,2007,9,2,10,019133451964
8272.4268,1765,6094,74,2,62,2007,10,2,10,019133451964
2689.6121,1162,2700,30,1,16,2007,7,2,11,019133651480
2744.2214,1160,2700,30,1,16,2007,8,2,11,019133651480
2793.5618,1163,2700,30,1,16,2007,9,2,11,019133651480
2797.2227,1165,2700,30,1,16,2007,10,2,11,019133651480
5229.0161,1162,2700,30,1,16,2007,7,2,11,019133651480
6437.3857,1160,2700,30,1,16,2007,8,2,11,019133651480
6339.6953,1163,2700,30,1,16,2007,9,2,11,019133651480
6303.6089,1165,2700,30,1,16,2007,10,2,11,019133651480
5229.0161,1162,2700,30,1,16,2007,7,2,11,019133651480
6437.3857,1160,2700,30,1,16,2007,8,2,11,019133651480
6339.6953,1163,2700,30,1,16,2007,9,2,11,019133651480
6303.6089,1165,2700,30,1,16,2007,10,2,11,019133651480
2689.6121,1162,2700,30,1,16,2007,7,2,11,019133651480
2744.2214,1160,2700,30,1,16,2007,8,2,11,019133651480
2793.5618,1163,2700,30,1,16,2007,9,2,11,019133651480
2797.2227,1165,2700,30,1,16,2007,10,2,11,019133651480
15118.5410,832,625,46,1,63,2007,7,2,12,019133651919
14829.2344,831,625,46,1,63,2007,8,2,12,019133651919
15240.0352,833,625,46,1,63,2007,9,2,12,019133651919
14750.5977,835,625,46,1,63,2007,10,2,12,019133651919
9218.7861,1162,7486,62,1,63,2007,7,2,13,019133651967
8989.3525,1160,7486,62,1,63,2007,8,2,13,019133651967
8790.5654,1163,7486,62,1,63,2007,9,2,13,019133651967
