WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
1660.5719,1650,7502,74,2,29,2005,7,3,16760,489925754545
1729.4963,1644,7502,74,2,29,2005,4,3,16760,489925754545
1735.8763,1642,7502,74,2,29,2005,5,3,16760,489925754545
1655.4377,1643,7502,74,2,29,2005,6,3,16760,489925754545
1660.5719,1650,7502,74,2,29,2005,7,3,16760,489925754545
1974.9116,843,5936,62,1,29,2005,4,3,16762,489925754753
1948.3350,843,5936,62,1,29,2005,5,3,16762,489925754753
2030.8608,843,5987,62,1,29,2005,6,3,16762,489925754753
2010.2197,847,3124,62,1,29,2005,7,3,16762,489925754753
3599.7017,1085,5147,13,2,8,2005,4,3,16763,489925754829
3598.1328,1084,5147,13,2,8,2005,5,3,16763,489925754829
3466.3901,1085,5147,13,2,8,2005,6,3,16763,489925754829
3582.3105,1090,2987,13,2,8,2005,7,3,16763,489925754829
3599.7017,1085,5147,13,2,8,2005,4,3,16763,489925754829
3598.1328,1084,5147,13,2,8,2005,5,3,16763,489925754829
3466.3901,1085,5147,13,2,8,2005,6,3,16763,489925754829
3582.3105,1090,2987,13,2,8,2005,7,3,16763,489925754829
2002.8268,777,3203,6,2,29,2005,4,3,16765,489925754933
1965.1230,777,3203,6,2,29,2005,5,3,16765,489925754933
2020.4910,777,3203,6,2,29,2005,6,3,16765,489925754933
1991.1025,780,3203,6,2,29,2005,7,3,16765,489925754933
1698.3666,1644,5889,10,1,29,2005,4,3,16766,489925754950
1706.7869,1642,5889,10,1,29,2005,5,3,16766,489925754950
1644.0166,1643,5889,10,1,29,2005,6,3,16766,489925754950
1657.2072,1650,9324,10,1,29,2005,7,3,16766,489925754950
1698.3666,1644,5889,10,1,29,2005,4,3,16766,489925754950
1706.7869,1642,5889,10,1,29,2005,5,3,16766,489925754950
1644.0166,1643,5889,10,1,29,2005,6,3,16766,489925754950
1657.2072,1650,9324,10,1,29,2005,7,3,16766,489925754950
1698.3666,1644,5889,10,1,29,2005,4,3,16766,489925754950
1706.7869,1642,5889,10,1,29,2005,5,3,16766,489925754950
1644.0166,1643,5889,10,1,29,2005,6,3,16766,489925754950
1657.2072,1650,9324,10,1,29,2005,7,3,16766,489925754950
1698.3666,1644,5889,10,1,29,2005,4,3,16766,489925754950
1706.7869,1642,5889,10,1,29,2005,5,3,16766,489925754950
1644.0166,1643,5889,10,1,29,2005,6,3,16766,489925754950
1657.2072,1650,9324,10,1,29,2005,7,3,16766,489925754950
1437.8905,843,1600,42,2,101,2005,4,3,16767,489925794061
1416.8661,843,1600,42,2,101,2005,5,3,16767,489925794061
1492.5494,843,1600,42,2,101,2005,6,3,16767,489925794061
1483.1027,847,1600,42,2,101,2005,7,3,16767,489925794061
2597.2249,843,909,46,2,101,2005,4,3,16768,489925794160
2684.0054,843,909,46,2,101,2005,5,3,16768,489925794160
2790.0664,843,909,46,2,101,2005,6,3,16768,489925794160
2479.1792,847,909,46,2,101,2005,7,3,16768,489925794160
945.3138,843,117,46,2,101,2005,4,3,16768,489925794160
948.8128,843,0,46,2,101,2005,5,3,16768,489925794160
1000.5861,843,0,46,2,101,2005,6,3,16768,489925794160
1014.4225,847,0,46,2,101,2005,7,3,16768,489925794160
2597.2249,1306,1559,46,2,101,2005,4,3,16768,489925794160
2684.0054,1305,1559,46,2,101,2005,5,3,16768,489925794160
2790.0664,1305,1559,46,2,101,2005,6,3,16768,489925794160
2479.1792,1311,1559,46,2,101,2005,7,3,16768,489925794160
2597.2249,1306,1559,46,2,101,2005,4,3,16768,489925794160
2684.0054,1305,1559,46,2,101,2005,5,3,16768,489925794160
2790.0664,1305,1559,46,2,101,2005,6,3,16768,489925794160
2479.1792,1311,1559,46,2,101,2005,7,3,16768,489925794160
2597.2249,1306,1559,46,2,101,2005,4,3,16768,489925794160
2684.0054,1305,1559,46,2,101,2005,5,3,16768,489925794160
2790.0664,1305,1559,46,2,101,2005,6,3,16768,489925794160
2479.1792,1311,1559,46,2,101,2005,7,3,16768,489925794160
1118.2202,1085,4059,57,1,101,2005,4,3,16769,489925794189
1104.1346,1084,4059,57,1,101,2005,5,3,16769,489925794189
1147.2987,1085,2479,57,1,101,2005,6,3,16769,489925794189
1165.1858,1090,2468,57,1,101,2005,7,3,16769,489925794189
1118.2202,1085,4059,57,1,101,2005,4,3,16769,489925794189
1104.1346,1084,4059,57,1,101,2005,5,3,16769,489925794189
1147.2987,1085,2479,57,1,101,2005,6,3,16769,489925794189
1165.1858,1090,2468,57,1,101,2005,7,3,16769,489925794189
1216.0411,2016,953,98,1,101,2005,4,3,16770,489925794198
1220.7155,2014,433,98,1,101,2005,5,3,16770,489925794198
1250.9542,2015,433,98,1,101,2005,6,3,16770,489925794198
1242.9688,2024,953,98,1,101,2005,7,3,16770,489925794198
1216.0411,2016,953,98,1,101,2005,4,3,16770,489925794198
1220.7155,2014,433,98,1,101,2005,5,3,16770,489925794198
1250.9542,2015,433,98,1,101,2005,6,3,16770,489925794198
1242.9688,2024,953,98,1,101,2005,7,3,16770,489925794198
1216.0411,2016,953,98,1,101,2005,4,3,16770,489925794198
1220.7155,2014,433,98,1,101,2005,5,3,16770,489925794198
1250.9542,2015,433,98,1,101,2005,6,3,16770,489925794198
1242.9688,2024,953,98,1,101,2005,7,3,16770,489925794198
1216.0411,2016,953,98,1,101,2005,4,3,16770,489925794198
1220.7155,2014,433,98,1,101,2005,5,3,16770,489925794198
1250.9542,2015,433,98,1,101,2005,6,3,16770,489925794198
1242.9688,2024,953,98,1,101,2005,7,3,16770,489925794198
1216.0411,2016,953,98,1,101,2005,4,3,16770,489925794198
1220.7155,2014,433,98,1,101,2005,5,3,16770,489925794198
1250.9542,2015,433,98,1,101,2005,6,3,16770,489925794198
1242.9688,2024,953,98,1,101,2005,7,3,16770,489925794198
2073.7976,843,0,1,2,101,2005,4,3,16771,489925794552
2140.3960,843,0,1,2,101,2005,5,3,16771,489925794552
2127.4995,843,0,1,2,101,2005,6,3,16771,489925794552
2248.5676,847,0,1,2,101,2005,7,3,16771,489925794552
2008.6340,980,1265,16,2,101,2005,4,3,16772,489925794784
2043.5137,979,1265,16,2,101,2005,5,3,16772,489925794784
2065.3237,979,1265,16,2,101,2005,6,3,16772,489925794784
2112.0105,984,1265,16,2,101,2005,7,3,16772,489925794784
2008.6340,980,1265,16,2,101,2005,4,3,16772,489925794784
2043.5137,979,1265,16,2,101,2005,5,3,16772,489925794784
2065.3237,979,1265,16,2,101,2005,6,3,16772,489925794784
2112.0105,984,1265,16,2,101,2005,7,3,16772,489925794784
2859.1133,1085,2370,87,2,18,2005,4,3,16773,489925796033
2827.3613,1084,2370,87,2,18,2005,5,3,16773,489925796033
2804.5051,1085,2370,87,2,18,2005,6,3,16773,489925796033
2816.3022,1090,2457,87,2,18,2005,7,3,16773,489925796033
2859.1133,1085,2370,87,2,18,2005,4,3,16773,489925796033
2827.3613,1084,2370,87,2,18,2005,5,3,16773,489925796033
2804.5051,1085,2370,87,2,18,2005,6,3,16773,489925796033
2816.3022,1090,2457,87,2,18,2005,7,3,16773,489925796033
2724.1970,777,2640,15,2,18,2005,4,3,16774,489925796053
2655.5283,777,3036,15,2,18,2005,5,3,16774,489925796053
