WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
6930.7026,1711,7115,73,2,103,2006,12,4,17193,874228796671
6940.0239,1720,6115,73,2,103,2006,9,4,17193,874228796671
6842.1846,1711,6115,73,2,103,2006,10,4,17193,874228796671
6835.4082,1708,5115,73,2,103,2006,11,4,17193,874228796671
6930.7026,1711,7115,73,2,103,2006,12,4,17193,874228796671
6940.0239,1720,6115,73,2,103,2006,9,4,17193,874228796671
6842.1846,1711,6115,73,2,103,2006,10,4,17193,874228796671
6835.4082,1708,5115,73,2,103,2006,11,4,17193,874228796671
6930.7026,1711,7115,73,2,103,2006,12,4,17193,874228796671
6940.0239,1720,6115,73,2,103,2006,9,4,17193,874228796671
6842.1846,1711,6115,73,2,103,2006,10,4,17193,874228796671
6835.4082,1708,5115,73,2,103,2006,11,4,17193,874228796671
6930.7026,1711,7115,73,2,103,2006,12,4,17193,874228796671
23567.8984,879,5273,76,2,85,2006,9,4,17194,874228916318
23468.8594,875,5273,76,2,85,2006,10,4,17194,874228916318
23485.4902,873,5332,76,2,85,2006,11,4,17194,874228916318
24884.4316,875,5273,76,2,85,2006,12,4,17194,874228916318
7818.7998,2017,1819,84,1,85,2006,9,4,17195,874228916784
7795.1899,2006,1819,84,1,85,2006,10,4,17195,874228916784
7922.8779,2003,1819,84,1,85,2006,11,4,17195,874228916784
8612.0195,2006,1819,84,1,85,2006,12,4,17195,874228916784
7818.7998,2017,1819,84,1,85,2006,9,4,17195,874228916784
7795.1899,2006,1819,84,1,85,2006,10,4,17195,874228916784
7922.8779,2003,1819,84,1,85,2006,11,4,17195,874228916784
8612.0195,2006,1819,84,1,85,2006,12,4,17195,874228916784
7818.7998,2017,1819,84,1,85,2006,9,4,17195,874228916784
7795.1899,2006,1819,84,1,85,2006,10,4,17195,874228916784
7922.8779,2003,1819,84,1,85,2006,11,4,17195,874228916784
8612.0195,2006,1819,84,1,85,2006,12,4,17195,874228916784
7818.7998,2017,1819,84,1,85,2006,9,4,17195,874228916784
7795.1899,2006,1819,84,1,85,2006,10,4,17195,874228916784
7922.8779,2003,1819,84,1,85,2006,11,4,17195,874228916784
8612.0195,2006,1819,84,1,85,2006,12,4,17195,874228916784
7818.7998,2017,1819,84,1,85,2006,9,4,17195,874228916784
7795.1899,2006,1819,84,1,85,2006,10,4,17195,874228916784
7922.8779,2003,1819,84,1,85,2006,11,4,17195,874228916784
8612.0195,2006,1819,84,1,85,2006,12,4,17195,874228916784
6646.6704,1165,5871,36,2,25,2006,9,4,17196,874379000018
6683.4478,1159,5871,36,2,25,2006,10,4,17196,874379000018
6610.2847,1157,5871,36,2,25,2006,11,4,17196,874379000018
6471.9395,1159,5871,36,2,25,2006,12,4,17196,874379000018
6646.6704,1165,5871,36,2,25,2006,9,4,17196,874379000018
6683.4478,1159,5871,36,2,25,2006,10,4,17196,874379000018
6610.2847,1157,5871,36,2,25,2006,11,4,17196,874379000018
6471.9395,1159,5871,36,2,25,2006,12,4,17196,874379000018
6558.0718,1165,3659,9,2,103,2006,9,4,17198,874379038751
6299.2451,1159,3659,9,2,103,2006,10,4,17198,874379038751
6314.8960,1157,3659,9,2,103,2006,11,4,17198,874379038751
6342.6968,1159,3909,9,2,103,2006,12,4,17198,874379038751
6558.0718,1165,3659,9,2,103,2006,9,4,17198,874379038751
6299.2451,1159,3659,9,2,103,2006,10,4,17198,874379038751
6314.8960,1157,3659,9,2,103,2006,11,4,17198,874379038751
6342.6968,1159,3909,9,2,103,2006,12,4,17198,874379038751
8519.3271,811,1314,42,2,35,2006,9,4,17199,874379074087
8779.0811,806,1314,42,2,35,2006,10,4,17199,874379074087
8989.0537,805,1314,42,2,35,2006,11,4,17199,874379074087
8118.1167,806,1314,42,2,35,2006,12,4,17199,874379074087
3556.6982,2017,4001,17,2,25,2006,9,4,17200,874379451671
3511.0591,2006,4001,17,2,25,2006,10,4,17200,874379451671
3556.6448,2003,4001,17,2,25,2006,11,4,17200,874379451671
3573.0046,2006,4001,17,2,25,2006,12,4,17200,874379451671
3556.6982,2017,4001,17,2,25,2006,9,4,17200,874379451671
3511.0591,2006,4001,17,2,25,2006,10,4,17200,874379451671
3556.6448,2003,4001,17,2,25,2006,11,4,17200,874379451671
3573.0046,2006,4001,17,2,25,2006,12,4,17200,874379451671
3556.6982,2017,4001,17,2,25,2006,9,4,17200,874379451671
3511.0591,2006,4001,17,2,25,2006,10,4,17200,874379451671
3556.6448,2003,4001,17,2,25,2006,11,4,17200,874379451671
3573.0046,2006,4001,17,2,25,2006,12,4,17200,874379451671
3556.6982,2017,4001,17,2,25,2006,9,4,17200,874379451671
3511.0591,2006,4001,17,2,25,2006,10,4,17200,874379451671
3556.6448,2003,4001,17,2,25,2006,11,4,17200,874379451671
3573.0046,2006,4001,17,2,25,2006,12,4,17200,874379451671
3556.6982,2017,4001,17,2,25,2006,9,4,17200,874379451671
3511.0591,2006,4001,17,2,25,2006,10,4,17200,874379451671
3556.6448,2003,4001,17,2,25,2006,11,4,17200,874379451671
