WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
8166.0869,1816,9301,15,2,91,2007,5,1,11957,685133398505
8090.1392,1777,9301,15,2,91,2007,2,1,11957,685133398505
8047.1255,1793,9301,15,2,91,2007,3,1,11957,685133398505
8054.6909,1805,9301,15,2,91,2007,4,1,11957,685133398505
8166.0869,1816,9301,15,2,91,2007,5,1,11957,685133398505
8090.1392,1777,9301,15,2,91,2007,2,1,11957,685133398505
8047.1255,1793,9301,15,2,91,2007,3,1,11957,685133398505
8054.6909,1805,9301,15,2,91,2007,4,1,11957,685133398505
8166.0869,1816,9301,15,2,91,2007,5,1,11957,685133398505
8090.1392,1777,9301,15,2,91,2007,2,1,11957,685133398505
8047.1255,1793,9301,15,2,91,2007,3,1,11957,685133398505
8054.6909,1805,9301,15,2,91,2007,4,1,11957,685133398505
8166.0869,1816,9301,15,2,91,2007,5,1,11957,685133398505
10488.6641,1719,3989,26,2,87,2007,2,1,11960,685133881003
10522.0088,1735,3989,26,2,87,2007,3,1,11960,685133881003
10256.1006,1746,3989,26,2,87,2007,4,1,11960,685133881003
10071.2549,1757,3989,26,2,87,2007,5,1,11960,685133881003
10488.6641,1719,3989,26,2,87,2007,2,1,11960,685133881003
10522.0088,1735,3989,26,2,87,2007,3,1,11960,685133881003
10256.1006,1746,3989,26,2,87,2007,4,1,11960,685133881003
10071.2549,1757,3989,26,2,87,2007,5,1,11960,685133881003
10488.6641,1719,3989,26,2,87,2007,2,1,11960,685133881003
10522.0088,1735,3989,26,2,87,2007,3,1,11960,685133881003
10256.1006,1746,3989,26,2,87,2007,4,1,11960,685133881003
10071.2549,1757,3989,26,2,87,2007,5,1,11960,685133881003
10488.6641,1719,3989,26,2,87,2007,2,1,11960,685133881003
10522.0088,1735,3989,26,2,87,2007,3,1,11960,685133881003
10256.1006,1746,3989,26,2,87,2007,4,1,11960,685133881003
10071.2549,1757,3989,26,2,87,2007,5,1,11960,685133881003
4905.3564,1364,23795,42,1,47,2007,2,1,11961,685133944053
4883.4873,1377,23795,42,1,47,2007,3,1,11961,685133944053
4914.0835,1386,23795,42,1,47,2007,4,1,11961,685133944053
4949.2271,1394,26619,42,1,47,2007,5,1,11961,685133944053
4905.3564,1364,23795,42,1,47,2007,2,1,11961,685133944053
4883.4873,1377,23795,42,1,47,2007,3,1,11961,685133944053
4914.0835,1386,23795,42,1,47,2007,4,1,11961,685133944053
4949.2271,1394,26619,42,1,47,2007,5,1,11961,685133944053
4905.3564,1364,23795,42,1,47,2007,2,1,11961,685133944053
4883.4873,1377,23795,42,1,47,2007,3,1,11961,685133944053
4914.0835,1386,23795,42,1,47,2007,4,1,11961,685133944053
4949.2271,1394,26619,42,1,47,2007,5,1,11961,685133944053
8691.7031,882,5975,59,2,70,2007,2,1,11962,685136229246
9173.8203,890,5879,59,2,70,2007,3,1,11962,685136229246
9160.1309,896,9200,59,2,70,2007,4,1,11962,685136229246
9141.5850,901,7560,59,2,70,2007,5,1,11962,685136229246
9350.4854,1135,2252,88,2,70,2007,2,1,11963,685136229565
9048.7930,1145,1732,88,2,70,2007,3,1,11963,685136229565
8521.5811,1153,2349,88,2,70,2007,4,1,11963,685136229565
8407.2920,1160,1732,88,2,70,2007,5,1,11963,685136229565
9350.4854,882,1600,88,2,70,2007,2,1,11963,685136229565
9048.7930,890,1600,88,2,70,2007,3,1,11963,685136229565
8521.5811,896,1600,88,2,70,2007,4,1,11963,685136229565
8407.2920,901,1600,88,2,70,2007,5,1,11963,685136229565
9350.4854,1135,2252,88,2,70,2007,2,1,11963,685136229565
9048.7930,1145,1732,88,2,70,2007,3,1,11963,685136229565
8521.5811,1153,2349,88,2,70,2007,4,1,11963,685136229565
8407.2920,1160,1732,88,2,70,2007,5,1,11963,685136229565
7805.4380,1326,4689,83,2,12,2007,2,1,11965,685136365565
7431.3838,1338,4689,83,2,12,2007,3,1,11965,685136365565
7018.2153,1347,4689,83,2,12,2007,4,1,11965,685136365565
7103.8271,1355,4689,83,2,12,2007,5,1,11965,685136365565
7805.4380,1326,4689,83,2,12,2007,2,1,11965,685136365565
7431.3838,1338,4689,83,2,12,2007,3,1,11965,685136365565
7018.2153,1347,4689,83,2,12,2007,4,1,11965,685136365565
7103.8271,1355,4689,83,2,12,2007,5,1,11965,685136365565
7805.4380,1326,4689,83,2,12,2007,2,1,11965,685136365565
7431.3838,1338,4689,83,2,12,2007,3,1,11965,685136365565
7018.2153,1347,4689,83,2,12,2007,4,1,11965,685136365565
7103.8271,1355,4689,83,2,12,2007,5,1,11965,685136365565
7831.7075,1168,4668,3,2,12,2007,2,1,11966,685136365688
7710.1641,1179,4668,3,2,12,2007,3,1,11966,685136365688
7538.2715,1187,4668,3,2,12,2007,4,1,11966,685136365688
6108.0688,1194,4668,3,2,12,2007,5,1,11966,685136365688
7831.7075,1168,4668,3,2,12,2007,2,1,11966,685136365688
7710.1641,1179,4668,3,2,12,2007,3,1,11966,685136365688
7538.2715,1187,4668,3,2,12,2007,4,1,11966,685136365688
6108.0688,1194,4668,3,2,12,2007,5,1,11966,685136365688
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
2476.8904,2384,3786,47,1,70,2007,2,1,11967,685136422246
2376.1787,2406,5082,47,1,70,2007,3,1,11967,685136422246
2380.0107,2422,5082,47,1,70,2007,4,1,11967,685136422246
2324.5129,2437,5082,47,1,70,2007,5,1,11967,685136422246
5984.2773,1135,1679,84,1,70,2007,2,1,11968,685136422565
6054.8198,1145,1679,84,1,70,2007,3,1,11968,685136422565
5997.4170,1153,1679,84,1,70,2007,4,1,11968,685136422565
6314.0732,1160,1679,84,1,70,2007,5,1,11968,685136422565
5984.2773,1135,1679,84,1,70,2007,2,1,11968,685136422565
6054.8198,1145,1679,84,1,70,2007,3,1,11968,685136422565
5997.4170,1153,1679,84,1,70,2007,4,1,11968,685136422565
6314.0732,1160,1679,84,1,70,2007,5,1,11968,685136422565
6450.9819,1326,2816,75,1,12,2007,2,1,11970,685136514246
6520.1587,1338,2816,75,1,12,2007,3,1,11970,685136514246
6395.8271,1347,2816,75,1,12,2007,4,1,11970,685136514246
6576.6895,1355,2816,75,1,12,2007,5,1,11970,685136514246
6450.9819,1326,2816,75,1,12,2007,2,1,11970,685136514246
6520.1587,1338,2816,75,1,12,2007,3,1,11970,685136514246
6395.8271,1347,2816,75,1,12,2007,4,1,11970,685136514246
6576.6895,1355,2816,75,1,12,2007,5,1,11970,685136514246
6450.9819,1326,2816,75,1,12,2007,2,1,11970,685136514246
6520.1587,1338,2816,75,1,12,2007,3,1,11970,685136514246
6395.8271,1347,2816,75,1,12,2007,4,1,11970,685136514246
6576.6895,1355,2816,75,1,12,2007,5,1,11970,685136514246
7129.8901,2265,540,7,2,12,2007,2,1,11971,685136566177
