WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
19123.0254,1145,3393,68,1,99,2007,3,2,1,019128000932
20228.0156,1153,3393,68,1,99,2007,4,2,1,019128000932
19151.9141,1160,3393,68,1,99,2007,5,2,1,019128000932
19743.5625,1162,3393,68,1,99,2007,6,2,1,019128000932
19123.0254,1145,3393,68,1,99,2007,3,2,1,019128000932
20228.0156,1153,3393,68,1,99,2007,4,2,1,019128000932
19151.9141,1160,3393,68,1,99,2007,5,2,1,019128000932
19743.5625,1162,3393,68,1,99,2007,6,2,1,019128000932
5328.7080,1145,4704,45,1,4,2007,3,2,2,019128038046
5497.3354,1153,4704,45,1,4,2007,4,2,2,019128038046
4043.1731,1047,4704,45,1,4,2007,5,2,2,019128038046
3913.8853,1049,4704,45,1,4,2007,6,2,2,019128038046
5328.7080,1145,4704,45,1,4,2007,3,2,2,019128038046
5497.3354,1153,4704,45,1,4,2007,4,2,2,019128038046
4043.1731,1047,4704,45,1,4,2007,5,2,2,019128038046
3913.8853,1049,4704,45,1,4,2007,6,2,2,019128038046
3658.6924,1145,1307,43,1,96,2007,3,2,3,019128358448
3799.7981,1153,1307,43,1,96,2007,4,2,3,019128358448
3830.7148,1160,1307,43,1,96,2007,5,2,3,019128358448
3839.4001,1162,1552,43,1,96,2007,6,2,3,019128358448
3658.6924,1145,1307,43,1,96,2007,3,2,3,019128358448
3799.7981,1153,1307,43,1,96,2007,4,2,3,019128358448
3830.7148,1160,1307,43,1,96,2007,5,2,3,019128358448
3839.4001,1162,1552,43,1,96,2007,6,2,3,019128358448
5872.8975,820,2470,62,1,83,2007,3,2,5,019133000276
6066.2637,826,2470,62,1,83,2007,4,2,5,019133000276
5874.7944,831,2470,62,1,83,2007,5,2,5,019133000276
5289.0435,832,2470,62,1,83,2007,6,2,5,019133000276
13200.8828,1338,7398,62,1,50,2007,3,2,6,019133398099
13103.1436,1347,7398,62,1,50,2007,4,2,6,019133398099
12860.5605,1355,7398,62,1,50,2007,5,2,6,019133398099
12379.4609,1358,7398,62,1,50,2007,6,2,6,019133398099
13200.8828,1338,7398,62,1,50,2007,3,2,6,019133398099
13103.1436,1347,7398,62,1,50,2007,4,2,6,019133398099
12860.5605,1355,7398,62,1,50,2007,5,2,6,019133398099
12379.4609,1358,7398,62,1,50,2007,6,2,6,019133398099
13200.8828,1338,7398,62,1,50,2007,3,2,6,019133398099
13103.1436,1347,7398,62,1,50,2007,4,2,6,019133398099
12860.5605,1355,7398,62,1,50,2007,5,2,6,019133398099
12379.4609,1358,7398,62,1,50,2007,6,2,6,019133398099
12015.4023,1145,2226,101,2,74,2007,3,2,7,019133451319
11613.9453,1153,2226,101,2,74,2007,4,2,7,019133451319
11952.5166,1160,2226,101,2,74,2007,5,2,7,019133451319
11622.0703,1162,2226,101,2,74,2007,6,2,7,019133451319
12015.4023,1145,2226,101,2,74,2007,3,2,7,019133451319
11613.9453,1153,2226,101,2,74,2007,4,2,7,019133451319
11952.5166,1160,2226,101,2,74,2007,5,2,7,019133451319
11622.0703,1162,2226,101,2,74,2007,6,2,7,019133451319
11364.7969,2041,5400,4,2,74,2007,3,2,8,019133451553
11142.8027,2055,5400,4,2,74,2007,4,2,8,019133451553
11390.8760,2067,5400,4,2,74,2007,5,2,8,019133451553
11056.0205,2071,5400,4,2,74,2007,6,2,8,019133451553
11364.7969,2041,5400,4,2,74,2007,3,2,8,019133451553
11142.8027,2055,5400,4,2,74,2007,4,2,8,019133451553
11390.8760,2067,5400,4,2,74,2007,5,2,8,019133451553
11056.0205,2071,5400,4,2,74,2007,6,2,8,019133451553
11364.7969,2041,5400,4,2,74,2007,3,2,8,019133451553
11142.8027,2055,5400,4,2,74,2007,4,2,8,019133451553
11390.8760,2067,5400,4,2,74,2007,5,2,8,019133451553
11056.0205,2071,5400,4,2,74,2007,6,2,8,019133451553
11364.7969,2041,5400,4,2,74,2007,3,2,8,019133451553
11142.8027,2055,5400,4,2,74,2007,4,2,8,019133451553
11390.8760,2067,5400,4,2,74,2007,5,2,8,019133451553
11056.0205,2071,5400,4,2,74,2007,6,2,8,019133451553
11364.7969,2041,5400,4,2,74,2007,3,2,8,019133451553
11142.8027,2055,5400,4,2,74,2007,4,2,8,019133451553
11390.8760,2067,5400,4,2,74,2007,5,2,8,019133451553
11056.0205,2071,5400,4,2,74,2007,6,2,8,019133451553
3034.7729,890,2000,8,2,74,2007,3,2,9,019133451655
2997.3455,896,2000,8,2,74,2007,4,2,9,019133451655
2954.8196,901,2000,8,2,74,2007,5,2,9,019133451655
2905.0464,903,2000,8,2,74,2007,6,2,9,019133451655
3034.7729,890,1750,8,2,74,2007,3,2,9,019133451655
2997.3455,896,1750,8,2,74,2007,4,2,9,019133451655
2954.8196,901,1750,8,2,74,2007,5,2,9,019133451655
2905.0464,903,1750,8,2,74,2007,6,2,9,019133451655
6698.3613,1735,5953,74,2,62,2007,3,2,10,019133451964
6890.8906,1746,5953,74,2,62,2007,4,2,10,019133451964
6869.6885,1757,5953,74,2,62,2007,5,2,10,019133451964
6673.3071,1760,5953,74,2,62,2007,6,2,10,019133451964
6698.3613,1735,5953,74,2,62,2007,3,2,10,019133451964
6890.8906,1746,5953,74,2,62,2007,4,2,10,019133451964
6869.6885,1757,5953,74,2,62,2007,5,2,10,019133451964
6673.3071,1760,5953,74,2,62,2007,6,2,10,019133451964
6698.3613,1735,5953,74,2,62,2007,3,2,10,019133451964
6890.8906,1746,5953,74,2,62,2007,4,2,10,019133451964
6869.6885,1757,5953,74,2,62,2007,5,2,10,019133451964
6673.3071,1760,5953,74,2,62,2007,6,2,10,019133451964
6698.3613,1735,5953,74,2,62,2007,3,2,10,019133451964
6890.8906,1746,5953,74,2,62,2007,4,2,10,019133451964
6869.6885,1757,5953,74,2,62,2007,5,2,10,019133451964
6673.3071,1760,5953,74,2,62,2007,6,2,10,019133451964
