WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
4734.1235,1055,39516,23,2,49,2004,5,3,42191,955344370502
4768.5410,1058,39516,23,2,49,2004,6,3,42191,955344370502
4696.7813,1057,39516,23,2,49,2004,7,3,42191,955344370502
3504.6924,1049,10148,27,1,49,2004,4,3,42192,955344370788
3594.4885,1055,10148,27,1,49,2004,5,3,42192,955344370788
3533.1323,1058,10148,27,1,49,2004,6,3,42192,955344370788
3551.0400,1057,10148,27,1,49,2004,7,3,42192,955344370788
3504.6924,1049,10148,27,1,49,2004,4,3,42192,955344370788
3594.4885,1055,10148,27,1,49,2004,5,3,42192,955344370788
3533.1323,1058,10148,27,1,49,2004,6,3,42192,955344370788
3551.0400,1057,10148,27,1,49,2004,7,3,42192,955344370788
6422.4629,1261,2547,51,2,15,2004,4,3,42193,955344392069
6665.0249,1268,2547,51,2,15,2004,5,3,42193,955344392069
6799.9009,1272,2547,51,2,15,2004,6,3,42193,955344392069
6602.4141,1270,2547,51,2,15,2004,7,3,42193,955344392069
6422.4629,1261,2547,51,2,15,2004,4,3,42193,955344392069
6665.0249,1268,2547,51,2,15,2004,5,3,42193,955344392069
6799.9009,1272,2547,51,2,15,2004,6,3,42193,955344392069
6602.4141,1270,2547,51,2,15,2004,7,3,42193,955344392069
6422.4629,1261,2547,51,2,15,2004,4,3,42193,955344392069
6665.0249,1268,2547,51,2,15,2004,5,3,42193,955344392069
6799.9009,1272,2547,51,2,15,2004,6,3,42193,955344392069
6602.4141,1270,2547,51,2,15,2004,7,3,42193,955344392069
4825.3799,815,5931,47,1,104,2004,4,3,42194,955344392277
4775.9956,819,5931,47,1,104,2004,5,3,42194,955344392277
4907.1357,822,5931,47,1,104,2004,6,3,42194,955344392277
4810.8384,821,5931,47,1,104,2004,7,3,42194,955344392277
2330.3318,1588,7768,63,2,23,2004,4,3,42196,955344392960
2340.1594,1597,7768,63,2,23,2004,5,3,42196,955344392960
2384.1111,1602,7768,63,2,23,2004,6,3,42196,955344392960
2311.0300,1600,7768,63,2,23,2004,7,3,42196,955344392960
2330.3318,1588,7768,63,2,23,2004,4,3,42196,955344392960
2340.1594,1597,7768,63,2,23,2004,5,3,42196,955344392960
2384.1111,1602,7768,63,2,23,2004,6,3,42196,955344392960
2311.0300,1600,7768,63,2,23,2004,7,3,42196,955344392960
2330.3318,1588,7768,63,2,23,2004,4,3,42196,955344392960
2340.1594,1597,7768,63,2,23,2004,5,3,42196,955344392960
2384.1111,1602,7768,63,2,23,2004,6,3,42196,955344392960
2311.0300,1600,7768,63,2,23,2004,7,3,42196,955344392960
2330.3318,1588,7768,63,2,23,2004,4,3,42196,955344392960
2340.1594,1597,7768,63,2,23,2004,5,3,42196,955344392960
2384.1111,1602,7768,63,2,23,2004,6,3,42196,955344392960
2311.0300,1600,7768,63,2,23,2004,7,3,42196,955344392960
3452.0085,1642,7347,42,2,90,2004,4,3,42197,955344392999
3651.8005,1651,7347,42,2,90,2004,5,3,42197,955344392999
3612.5906,1656,7347,42,2,90,2004,6,3,42197,955344392999
3823.4395,1654,7347,42,2,90,2004,7,3,42197,955344392999
3452.0085,1642,7347,42,2,90,2004,4,3,42197,955344392999
3651.8005,1651,7347,42,2,90,2004,5,3,42197,955344392999
3612.5906,1656,7347,42,2,90,2004,6,3,42197,955344392999
3823.4395,1654,7347,42,2,90,2004,7,3,42197,955344392999
3452.0085,1642,7347,42,2,90,2004,4,3,42197,955344392999
3651.8005,1651,7347,42,2,90,2004,5,3,42197,955344392999
3612.5906,1656,7347,42,2,90,2004,6,3,42197,955344392999
3823.4395,1654,7347,42,2,90,2004,7,3,42197,955344392999
3452.0085,1642,7347,42,2,90,2004,4,3,42197,955344392999
3651.8005,1651,7347,42,2,90,2004,5,3,42197,955344392999
3612.5906,1656,7347,42,2,90,2004,6,3,42197,955344392999
3823.4395,1654,7347,42,2,90,2004,7,3,42197,955344392999
6096.2124,1261,2682,71,1,78,2004,4,3,42198,955344404069
6171.1743,1268,2682,71,1,78,2004,5,3,42198,955344404069
6095.5605,1272,2682,71,1,78,2004,6,3,42198,955344404069
6202.2144,1270,2682,71,1,78,2004,7,3,42198,955344404069
6096.2124,1261,2682,71,1,78,2004,4,3,42198,955344404069
6171.1743,1268,2682,71,1,78,2004,5,3,42198,955344404069
6095.5605,1272,2682,71,1,78,2004,6,3,42198,955344404069
6202.2144,1270,2682,71,1,78,2004,7,3,42198,955344404069
6096.2124,1261,2682,71,1,78,2004,4,3,42198,955344404069
6171.1743,1268,2682,71,1,78,2004,5,3,42198,955344404069
6095.5605,1272,2682,71,1,78,2004,6,3,42198,955344404069
6202.2144,1270,2682,71,1,78,2004,7,3,42198,955344404069
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
10283.9297,3248,2433,55,1,15,2004,4,3,42199,955344404210
10155.8848,3267,2233,55,1,15,2004,5,3,42199,955344404210
10170.7598,3277,2083,55,1,15,2004,6,3,42199,955344404210
9969.3379,3273,2083,55,1,15,2004,7,3,42199,955344404210
3240.7473,815,6085,67,2,78,2004,4,3,42200,955344404277
3230.0947,819,6085,67,2,78,2004,5,3,42200,955344404277
3212.5405,822,6085,67,2,78,2004,6,3,42200,955344404277
3242.8569,821,6085,67,2,78,2004,7,3,42200,955344404277
3237.5029,1588,2891,59,2,15,2004,4,3,42201,955344404402
3247.6040,1597,2891,59,2,15,2004,5,3,42201,955344404402
3261.3232,1602,2891,59,2,15,2004,6,3,42201,955344404402
3450.6233,1600,2891,59,2,15,2004,7,3,42201,955344404402
3237.5029,1588,2891,59,2,15,2004,4,3,42201,955344404402
3247.6040,1597,2891,59,2,15,2004,5,3,42201,955344404402
3261.3232,1602,2891,59,2,15,2004,6,3,42201,955344404402
3450.6233,1600,2891,59,2,15,2004,7,3,42201,955344404402
3237.5029,1588,2891,59,2,15,2004,4,3,42201,955344404402
3247.6040,1597,2891,59,2,15,2004,5,3,42201,955344404402
3261.3232,1602,2891,59,2,15,2004,6,3,42201,955344404402
3450.6233,1600,2891,59,2,15,2004,7,3,42201,955344404402
3237.5029,1588,2891,59,2,15,2004,4,3,42201,955344404402
3247.6040,1597,2891,59,2,15,2004,5,3,42201,955344404402
3261.3232,1602,2891,59,2,15,2004,6,3,42201,955344404402
3450.6233,1600,2891,59,2,15,2004,7,3,42201,955344404402
5383.0127,1594,3267,75,1,78,2004,4,3,42202,955344404651
5425.4644,1603,3267,75,1,78,2004,5,3,42202,955344404651
5324.2188,1608,3267,75,1,78,2004,6,3,42202,955344404651
5019.8711,1606,3267,75,1,78,2004,7,3,42202,955344404651
5383.0127,1594,3267,75,1,78,2004,4,3,42202,955344404651
5425.4644,1603,3267,75,1,78,2004,5,3,42202,955344404651
5324.2188,1608,3267,75,1,78,2004,6,3,42202,955344404651
5019.8711,1606,3267,75,1,78,2004,7,3,42202,955344404651
5383.0127,1594,3267,75,1,78,2004,4,3,42202,955344404651
5425.4644,1603,3267,75,1,78,2004,5,3,42202,955344404651
5324.2188,1608,3267,75,1,78,2004,6,3,42202,955344404651
5019.8711,1606,3267,75,1,78,2004,7,3,42202,955344404651
5383.0127,1594,3267,75,1,78,2004,4,3,42202,955344404651
5425.4644,1603,3267,75,1,78,2004,5,3,42202,955344404651
5324.2188,1608,3267,75,1,78,2004,6,3,42202,955344404651
5019.8711,1606,3267,75,1,78,2004,7,3,42202,955344404651
3412.6462,751,2153,88,2,105,2004,4,3,42203,955344437070
3423.3708,755,2153,88,2,105,2004,5,3,42203,955344437070
3292.5330,758,2153,88,2,105,2004,6,3,42203,955344437070
3163.1135,757,2153,88,2,105,2004,7,3,42203,955344437070
1907.4020,1079,2504,12,2,105,2004,4,3,42204,955344437343
1918.2316,1086,2504,12,2,105,2004,5,3,42204,955344437343
1940.7997,1089,2504,12,2,105,2004,6,3,42204,955344437343
2027.9186,1088,2504,12,2,105,2004,7,3,42204,955344437343
1907.4020,1079,2504,12,2,105,2004,4,3,42204,955344437343
1918.2316,1086,2504,12,2,105,2004,5,3,42204,955344437343
1940.7997,1089,2504,12,2,105,2004,6,3,42204,955344437343
2027.9186,1088,2504,12,2,105,2004,7,3,42204,955344437343
3511.3899,1588,3682,8,2,105,2004,4,3,42205,955344437770
3577.7358,1597,8082,8,2,105,2004,5,3,42205,955344437770
3570.8308,1602,8082,8,2,105,2004,6,3,42205,955344437770
3570.0400,1600,8454,8,2,105,2004,7,3,42205,955344437770
3511.3899,1588,3682,8,2,105,2004,4,3,42205,955344437770
3577.7358,1597,8082,8,2,105,2004,5,3,42205,955344437770
3570.8308,1602,8082,8,2,105,2004,6,3,42205,955344437770
3570.0400,1600,8454,8,2,105,2004,7,3,42205,955344437770
3511.3899,1588,3682,8,2,105,2004,4,3,42205,955344437770
3577.7358,1597,8082,8,2,105,2004,5,3,42205,955344437770
3570.8308,1602,8082,8,2,105,2004,6,3,42205,955344437770
3570.0400,1600,8454,8,2,105,2004,7,3,42205,955344437770
3511.3899,1588,3682,8,2,105,2004,4,3,42205,955344437770
3577.7358,1597,8082,8,2,105,2004,5,3,42205,955344437770
3570.8308,1602,8082,8,2,105,2004,6,3,42205,955344437770
3570.0400,1600,8454,8,2,105,2004,7,3,42205,955344437770
3764.6206,1588,4482,80,2,105,2004,4,3,42206,955344444343
3743.4067,1597,4482,80,2,105,2004,5,3,42206,955344444343
3766.3770,1602,4482,80,2,105,2004,6,3,42206,955344444343
3777.4795,1600,4482,80,2,105,2004,7,3,42206,955344444343
3764.6206,1588,4482,80,2,105,2004,4,3,42206,955344444343
3743.4067,1597,4482,80,2,105,2004,5,3,42206,955344444343
3766.3770,1602,4482,80,2,105,2004,6,3,42206,955344444343
3777.4795,1600,4482,80,2,105,2004,7,3,42206,955344444343
3764.6206,1588,4482,80,2,105,2004,4,3,42206,955344444343
3743.4067,1597,4482,80,2,105,2004,5,3,42206,955344444343
3766.3770,1602,4482,80,2,105,2004,6,3,42206,955344444343
3777.4795,1600,4482,80,2,105,2004,7,3,42206,955344444343
3764.6206,1588,4482,80,2,105,2004,4,3,42206,955344444343
3743.4067,1597,4482,80,2,105,2004,5,3,42206,955344444343
3766.3770,1602,4482,80,2,105,2004,6,3,42206,955344444343
3777.4795,1600,4482,80,2,105,2004,7,3,42206,955344444343
3266.2092,1225,8288,47,2,105,2004,4,3,42207,955344444369
3236.4897,1232,8288,47,2,105,2004,5,3,42207,955344444369
3267.6995,1236,8288,47,2,105,2004,6,3,42207,955344444369
3461.6541,1234,7088,47,2,105,2004,7,3,42207,955344444369
3266.2092,1225,8288,47,2,105,2004,4,3,42207,955344444369
3236.4897,1232,8288,47,2,105,2004,5,3,42207,955344444369
3267.6995,1236,8288,47,2,105,2004,6,3,42207,955344444369
3461.6541,1234,7088,47,2,105,2004,7,3,42207,955344444369
3266.2092,1225,8288,47,2,105,2004,4,3,42207,955344444369
3236.4897,1232,8288,47,2,105,2004,5,3,42207,955344444369
3267.6995,1236,8288,47,2,105,2004,6,3,42207,955344444369
3461.6541,1234,7088,47,2,105,2004,7,3,42207,955344444369
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
4257.2666,2203,13593,98,2,16,2004,4,3,42208,955344451058
4266.7832,2216,13593,98,2,16,2004,5,3,42208,955344451058
4309.4932,2223,13593,98,2,16,2004,6,3,42208,955344451058
4348.3594,2220,13593,98,2,16,2004,7,3,42208,955344451058
3626.5798,751,1820,92,1,38,2004,4,3,42209,955344451198
4477.7227,755,1820,92,1,38,2004,5,3,42209,955344451198
4489.1885,758,1820,92,1,38,2004,6,3,42209,955344451198
4315.2422,757,1820,92,1,38,2004,7,3,42209,955344451198
3989.1086,1225,14675,1,1,16,2004,4,3,42210,955344451284
4035.0154,1232,14675,1,1,16,2004,5,3,42210,955344451284
4035.5039,1236,14675,1,1,16,2004,6,3,42210,955344451284
4037.3584,1234,14675,1,1,16,2004,7,3,42210,955344451284
3989.1086,1225,14675,1,1,16,2004,4,3,42210,955344451284
4035.0154,1232,14675,1,1,16,2004,5,3,42210,955344451284
4035.5039,1236,14675,1,1,16,2004,6,3,42210,955344451284
4037.3584,1234,14675,1,1,16,2004,7,3,42210,955344451284
3989.1086,1225,14675,1,1,16,2004,4,3,42210,955344451284
4035.0154,1232,14675,1,1,16,2004,5,3,42210,955344451284
4035.5039,1236,14675,1,1,16,2004,6,3,42210,955344451284
4037.3584,1234,14675,1,1,16,2004,7,3,42210,955344451284
5262.4849,815,4773,5,2,16,2004,4,3,42211,955344451486
5162.9355,819,4773,5,2,16,2004,5,3,42211,955344451486
4971.6367,822,4773,5,2,16,2004,6,3,42211,955344451486
4840.3848,821,4773,5,2,16,2004,7,3,42211,955344451486
4019.0925,1261,6513,95,2,38,2004,4,3,42212,955344451668
3990.6018,1268,6513,95,2,38,2004,5,3,42212,955344451668
3976.7241,1272,12853,95,2,38,2004,6,3,42212,955344451668
3946.1279,1270,7113,95,2,38,2004,7,3,42212,955344451668
4019.0925,1261,6513,95,2,38,2004,4,3,42212,955344451668
3990.6018,1268,6513,95,2,38,2004,5,3,42212,955344451668
3976.7241,1272,12853,95,2,38,2004,6,3,42212,955344451668
3946.1279,1270,7113,95,2,38,2004,7,3,42212,955344451668
4019.0925,1261,6513,95,2,38,2004,4,3,42212,955344451668
3990.6018,1268,6513,95,2,38,2004,5,3,42212,955344451668
3976.7241,1272,12853,95,2,38,2004,6,3,42212,955344451668
3946.1279,1270,7113,95,2,38,2004,7,3,42212,955344451668
5743.0239,815,2401,95,1,105,2004,4,3,42213,955344451692
5803.7471,819,2401,95,1,105,2004,5,3,42213,955344451692
5691.7759,822,1,95,1,105,2004,6,3,42213,955344451692
5387.6567,821,1,95,1,105,2004,7,3,42213,955344451692
5743.0239,815,1442,95,1,105,2004,4,3,42213,955344451692
5803.7471,819,1442,95,1,105,2004,5,3,42213,955344451692
5691.7759,822,1442,95,1,105,2004,6,3,42213,955344451692
5387.6567,821,1442,95,1,105,2004,7,3,42213,955344451692
3220.1709,947,2337,47,1,105,2004,4,3,42214,955344451773
3294.2607,952,2337,47,1,105,2004,5,3,42214,955344451773
3238.0378,955,2337,47,1,105,2004,6,3,42214,955344451773
3251.3003,954,2337,47,1,105,2004,7,3,42214,955344451773
3220.1709,947,2337,47,1,105,2004,4,3,42214,955344451773
3294.2607,952,2337,47,1,105,2004,5,3,42214,955344451773
3238.0378,955,2337,47,1,105,2004,6,3,42214,955344451773
3251.3003,954,2337,47,1,105,2004,7,3,42214,955344451773
4131.0132,1049,2106,3,1,105,2004,4,3,42215,955344451932
4140.9058,1055,2106,3,1,105,2004,5,3,42215,955344451932
4115.0957,1058,2106,3,1,105,2004,6,3,42215,955344451932
4117.6025,1057,2106,3,1,105,2004,7,3,42215,955344451932
4131.0132,1049,2106,3,1,105,2004,4,3,42215,955344451932
4140.9058,1055,2106,3,1,105,2004,5,3,42215,955344451932
4115.0957,1058,2106,3,1,105,2004,6,3,42215,955344451932
4117.6025,1057,2106,3,1,105,2004,7,3,42215,955344451932
3806.4722,1642,14444,91,2,38,2004,4,3,42216,955344451960
3819.4348,1651,10394,91,2,38,2004,5,3,42216,955344451960
3808.5410,1656,10991,91,2,38,2004,6,3,42216,955344451960
3782.1790,1654,15844,91,2,38,2004,7,3,42216,955344451960
3806.4722,1642,14444,91,2,38,2004,4,3,42216,955344451960
3819.4348,1651,10394,91,2,38,2004,5,3,42216,955344451960
3808.5410,1656,10991,91,2,38,2004,6,3,42216,955344451960
3782.1790,1654,15844,91,2,38,2004,7,3,42216,955344451960
3806.4722,1642,14444,91,2,38,2004,4,3,42216,955344451960
3819.4348,1651,10394,91,2,38,2004,5,3,42216,955344451960
3808.5410,1656,10991,91,2,38,2004,6,3,42216,955344451960
3782.1790,1654,15844,91,2,38,2004,7,3,42216,955344451960
3806.4722,1642,14444,91,2,38,2004,4,3,42216,955344451960
3819.4348,1651,10394,91,2,38,2004,5,3,42216,955344451960
3808.5410,1656,10991,91,2,38,2004,6,3,42216,955344451960
3782.1790,1654,15844,91,2,38,2004,7,3,42216,955344451960
7173.5132,815,2598,94,1,16,2004,4,3,42217,955344451964
7168.8794,819,2598,94,1,16,2004,5,3,42217,955344451964
6980.1577,822,2598,94,1,16,2004,6,3,42217,955344451964
6565.6543,821,2598,94,1,16,2004,7,3,42217,955344451964
7173.5132,815,1728,94,1,16,2004,4,3,42217,955344451964
7168.8794,819,1728,94,1,16,2004,5,3,42217,955344451964
6980.1577,822,1728,94,1,16,2004,6,3,42217,955344451964
6565.6543,821,1728,94,1,16,2004,7,3,42217,955344451964
