WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
4779.1387,1214,5587,17,1,6,2004,2,1,31662,730925701276
4737.3706,1221,5587,17,1,6,2004,3,1,31662,730925701276
4663.5088,1225,5587,17,1,6,2004,4,1,31662,730925701276
4577.9902,1232,5587,17,1,6,2004,5,1,31662,730925701276
4237.4004,1573,9125,7,2,39,2004,2,1,31663,730925701373
4265.1426,1583,9125,7,2,39,2004,3,1,31663,730925701373
4266.0840,1588,9125,7,2,39,2004,4,1,31663,730925701373
4299.3975,1597,9125,7,2,39,2004,5,1,31663,730925701373
4237.4004,1573,9125,7,2,39,2004,2,1,31663,730925701373
4265.1426,1583,9125,7,2,39,2004,3,1,31663,730925701373
4266.0840,1588,9125,7,2,39,2004,4,1,31663,730925701373
4299.3975,1597,9125,7,2,39,2004,5,1,31663,730925701373
4237.4004,1573,9125,7,2,39,2004,2,1,31663,730925701373
4265.1426,1583,9125,7,2,39,2004,3,1,31663,730925701373
4266.0840,1588,9125,7,2,39,2004,4,1,31663,730925701373
4299.3975,1597,9125,7,2,39,2004,5,1,31663,730925701373
4237.4004,1573,9125,7,2,39,2004,2,1,31663,730925701373
4265.1426,1583,9125,7,2,39,2004,3,1,31663,730925701373
4266.0840,1588,9125,7,2,39,2004,4,1,31663,730925701373
4299.3975,1597,9125,7,2,39,2004,5,1,31663,730925701373
3777.6050,1039,15060,9,1,1,2004,2,1,31664,730925701381
3811.0977,1045,15060,9,1,1,2004,3,1,31664,730925701381
3824.6833,1049,15060,9,1,1,2004,4,1,31664,730925701381
3879.4424,1055,15060,9,1,1,2004,5,1,31664,730925701381
3777.6050,1039,15060,9,1,1,2004,2,1,31664,730925701381
3811.0977,1045,15060,9,1,1,2004,3,1,31664,730925701381
3824.6833,1049,15060,9,1,1,2004,4,1,31664,730925701381
3879.4424,1055,15060,9,1,1,2004,5,1,31664,730925701381
3770.0903,1214,9076,70,1,39,2004,2,1,31665,730925701482
3789.2168,1221,9076,70,1,39,2004,3,1,31665,730925701482
3804.9551,1225,9076,70,1,39,2004,4,1,31665,730925701482
3835.7964,1232,9076,70,1,39,2004,5,1,31665,730925701482
3770.0903,1214,9076,70,1,39,2004,2,1,31665,730925701482
3789.2168,1221,9076,70,1,39,2004,3,1,31665,730925701482
3804.9551,1225,9076,70,1,39,2004,4,1,31665,730925701482
3835.7964,1232,9076,70,1,39,2004,5,1,31665,730925701482
3770.0903,1214,9076,70,1,39,2004,2,1,31665,730925701482
3789.2168,1221,9076,70,1,39,2004,3,1,31665,730925701482
3804.9551,1225,9076,70,1,39,2004,4,1,31665,730925701482
3835.7964,1232,9076,70,1,39,2004,5,1,31665,730925701482
2536.0886,807,4091,20,2,99,2004,2,1,31666,730925701502
2567.8577,812,4091,20,2,99,2004,3,1,31666,730925701502
2617.4746,815,4091,20,2,99,2004,4,1,31666,730925701502
2664.3357,819,4091,20,2,99,2004,5,1,31666,730925701502
4588.2627,938,1703,35,1,75,2004,2,1,31667,730925701506
4533.4678,944,1703,35,1,75,2004,3,1,31667,730925701506
4528.7402,947,1403,35,1,75,2004,4,1,31667,730925701506
4518.1157,952,1403,35,1,75,2004,5,1,31667,730925701506
4588.2627,938,1703,35,1,75,2004,2,1,31667,730925701506
4533.4678,944,1703,35,1,75,2004,3,1,31667,730925701506
4528.7402,947,1403,35,1,75,2004,4,1,31667,730925701506
4518.1157,952,1403,35,1,75,2004,5,1,31667,730925701506
3367.3806,1573,8377,15,2,39,2004,2,1,31668,730925701516
3338.1177,1583,8377,15,2,39,2004,3,1,31668,730925701516
3335.7949,1588,8377,15,2,39,2004,4,1,31668,730925701516
3343.5149,1597,8497,15,2,39,2004,5,1,31668,730925701516
3367.3806,1573,8377,15,2,39,2004,2,1,31668,730925701516
3338.1177,1583,8377,15,2,39,2004,3,1,31668,730925701516
3335.7949,1588,8377,15,2,39,2004,4,1,31668,730925701516
3343.5149,1597,8497,15,2,39,2004,5,1,31668,730925701516
3367.3806,1573,8377,15,2,39,2004,2,1,31668,730925701516
3338.1177,1583,8377,15,2,39,2004,3,1,31668,730925701516
3335.7949,1588,8377,15,2,39,2004,4,1,31668,730925701516
3343.5149,1597,8497,15,2,39,2004,5,1,31668,730925701516
3367.3806,1573,8377,15,2,39,2004,2,1,31668,730925701516
3338.1177,1583,8377,15,2,39,2004,3,1,31668,730925701516
3335.7949,1588,8377,15,2,39,2004,4,1,31668,730925701516
3343.5149,1597,8497,15,2,39,2004,5,1,31668,730925701516
5565.8291,1069,406,9,1,1,2004,2,1,31669,730925701599
5381.7256,1076,479,9,1,1,2004,3,1,31669,730925701599
5442.9971,1079,770,9,1,1,2004,4,1,31669,730925701599
5307.6714,1086,770,9,1,1,2004,5,1,31669,730925701599
5565.8291,1069,406,9,1,1,2004,2,1,31669,730925701599
5381.7256,1076,479,9,1,1,2004,3,1,31669,730925701599
5442.9971,1079,770,9,1,1,2004,4,1,31669,730925701599
5307.6714,1086,770,9,1,1,2004,5,1,31669,730925701599
3760.6970,807,2671,22,1,39,2004,2,1,31670,730925701630
3851.3103,812,2671,22,1,39,2004,3,1,31670,730925701630
3940.9048,815,2671,22,1,39,2004,4,1,31670,730925701630
3867.3149,819,2436,22,1,39,2004,5,1,31670,730925701630
5211.9185,1249,6768,17,1,1,2004,2,1,31672,730925701757
5093.2485,1257,6768,17,1,1,2004,3,1,31672,730925701757
5335.5371,1261,6768,17,1,1,2004,4,1,31672,730925701757
5295.3823,1268,6768,17,1,1,2004,5,1,31672,730925701757
5211.9185,1249,6768,17,1,1,2004,2,1,31672,730925701757
5093.2485,1257,6768,17,1,1,2004,3,1,31672,730925701757
5335.5371,1261,6768,17,1,1,2004,4,1,31672,730925701757
5295.3823,1268,6768,17,1,1,2004,5,1,31672,730925701757
5211.9185,1249,6768,17,1,1,2004,2,1,31672,730925701757
5093.2485,1257,6768,17,1,1,2004,3,1,31672,730925701757
5335.5371,1261,6768,17,1,1,2004,4,1,31672,730925701757
5295.3823,1268,6768,17,1,1,2004,5,1,31672,730925701757
3677.6443,938,1758,13,2,1,2004,2,1,31673,730925701787
3606.6826,944,1758,13,2,1,2004,3,1,31673,730925701787
3696.6990,947,1758,13,2,1,2004,4,1,31673,730925701787
3976.3965,952,1758,13,2,1,2004,5,1,31673,730925701787
3677.6443,938,1758,13,2,1,2004,2,1,31673,730925701787
3606.6826,944,1758,13,2,1,2004,3,1,31673,730925701787
3696.6990,947,1758,13,2,1,2004,4,1,31673,730925701787
3976.3965,952,1758,13,2,1,2004,5,1,31673,730925701787
3962.4775,938,3025,5,2,1,2004,2,1,31674,730925701840
3936.5415,944,3025,5,2,1,2004,3,1,31674,730925701840
3818.8965,947,3025,5,2,1,2004,4,1,31674,730925701840
3870.6831,952,3025,5,2,1,2004,5,1,31674,730925701840
3962.4775,938,3025,5,2,1,2004,2,1,31674,730925701840
3936.5415,944,3025,5,2,1,2004,3,1,31674,730925701840
3818.8965,947,3025,5,2,1,2004,4,1,31674,730925701840
3870.6831,952,3025,5,2,1,2004,5,1,31674,730925701840
3879.3792,807,5835,11,1,39,2004,2,1,31675,730925701887
4046.1292,812,5835,11,1,39,2004,3,1,31675,730925701887
4185.7817,815,5835,11,1,39,2004,4,1,31675,730925701887
4091.7993,819,5835,11,1,39,2004,5,1,31675,730925701887
2658.4648,938,825,64,2,48,2004,2,1,31676,730925717381
2626.7163,944,825,64,2,48,2004,3,1,31676,730925717381
2623.9773,947,825,64,2,48,2004,4,1,31676,730925717381
2617.8203,952,825,64,2,48,2004,5,1,31676,730925717381
2658.4648,938,825,64,2,48,2004,2,1,31676,730925717381
2626.7163,944,825,64,2,48,2004,3,1,31676,730925717381
2623.9773,947,825,64,2,48,2004,4,1,31676,730925717381
2617.8203,952,825,64,2,48,2004,5,1,31676,730925717381
2134.3652,744,881,60,1,48,2004,2,1,31677,730925717593
2182.8262,749,881,60,1,48,2004,3,1,31677,730925717593
2125.5098,751,881,60,1,48,2004,4,1,31677,730925717593
2136.8069,755,881,60,1,48,2004,5,1,31677,730925717593
1824.9518,1214,2407,72,2,4,2004,2,1,31678,730925717757
1842.7980,1221,2407,72,2,4,2004,3,1,31678,730925717757
1871.7765,1225,2407,72,2,4,2004,4,1,31678,730925717757
1810.8789,1232,2407,72,2,4,2004,5,1,31678,730925717757
1824.9518,1214,2407,72,2,4,2004,2,1,31678,730925717757
1842.7980,1221,2407,72,2,4,2004,3,1,31678,730925717757
1871.7765,1225,2407,72,2,4,2004,4,1,31678,730925717757
1810.8789,1232,2407,72,2,4,2004,5,1,31678,730925717757
1824.9518,1214,2407,72,2,4,2004,2,1,31678,730925717757
1842.7980,1221,2407,72,2,4,2004,3,1,31678,730925717757
1871.7765,1225,2407,72,2,4,2004,4,1,31678,730925717757
1810.8789,1232,2407,72,2,4,2004,5,1,31678,730925717757
2678.9175,938,6162,63,2,30,2004,2,1,31679,730925738023
2678.9033,944,6162,63,2,30,2004,3,1,31679,730925738023
2640.0962,947,6162,63,2,30,2004,4,1,31679,730925738023
2590.8325,952,6162,63,2,30,2004,5,1,31679,730925738023
2678.9175,938,6162,63,2,30,2004,2,1,31679,730925738023
2678.9033,944,6162,63,2,30,2004,3,1,31679,730925738023
2640.0962,947,6162,63,2,30,2004,4,1,31679,730925738023
2590.8325,952,6162,63,2,30,2004,5,1,31679,730925738023
3401.9336,1626,13130,9,2,64,2004,2,1,31680,730925738035
3406.1133,1637,13130,9,2,64,2004,3,1,31680,730925738035
3425.0571,1642,13130,9,2,64,2004,4,1,31680,730925738035
3431.7283,1651,13130,9,2,64,2004,5,1,31680,730925738035
3401.9336,1626,13130,9,2,64,2004,2,1,31680,730925738035
3406.1133,1637,13130,9,2,64,2004,3,1,31680,730925738035
3425.0571,1642,13130,9,2,64,2004,4,1,31680,730925738035
3431.7283,1651,13130,9,2,64,2004,5,1,31680,730925738035
3401.9336,1626,13130,9,2,64,2004,2,1,31680,730925738035
3406.1133,1637,13130,9,2,64,2004,3,1,31680,730925738035
3425.0571,1642,13130,9,2,64,2004,4,1,31680,730925738035
3431.7283,1651,13130,9,2,64,2004,5,1,31680,730925738035
3401.9336,1626,13130,9,2,64,2004,2,1,31680,730925738035
3406.1133,1637,13130,9,2,64,2004,3,1,31680,730925738035
3425.0571,1642,13130,9,2,64,2004,4,1,31680,730925738035
3431.7283,1651,13130,9,2,64,2004,5,1,31680,730925738035
2162.3921,1069,3752,18,1,30,2004,2,1,31681,730925738040
2173.2461,1076,3752,18,1,30,2004,3,1,31681,730925738040
2105.4329,1079,4530,18,1,30,2004,4,1,31681,730925738040
2098.4956,1086,4530,18,1,30,2004,5,1,31681,730925738040
2162.3921,1069,3752,18,1,30,2004,2,1,31681,730925738040
2173.2461,1076,3752,18,1,30,2004,3,1,31681,730925738040
2105.4329,1079,4530,18,1,30,2004,4,1,31681,730925738040
2098.4956,1086,4530,18,1,30,2004,5,1,31681,730925738040
3003.6628,1573,5318,8,2,30,2004,2,1,31682,730925738070
3070.7090,1583,5318,8,2,30,2004,3,1,31682,730925738070
3127.8672,1588,5318,8,2,30,2004,4,1,31682,730925738070
2971.9690,1597,5318,8,2,30,2004,5,1,31682,730925738070
3003.6628,1573,5318,8,2,30,2004,2,1,31682,730925738070
3070.7090,1583,5318,8,2,30,2004,3,1,31682,730925738070
3127.8672,1588,5318,8,2,30,2004,4,1,31682,730925738070
2971.9690,1597,5318,8,2,30,2004,5,1,31682,730925738070
3003.6628,1573,5318,8,2,30,2004,2,1,31682,730925738070
3070.7090,1583,5318,8,2,30,2004,3,1,31682,730925738070
3127.8672,1588,5318,8,2,30,2004,4,1,31682,730925738070
2971.9690,1597,5318,8,2,30,2004,5,1,31682,730925738070
3003.6628,1573,5318,8,2,30,2004,2,1,31682,730925738070
3070.7090,1583,5318,8,2,30,2004,3,1,31682,730925738070
3127.8672,1588,5318,8,2,30,2004,4,1,31682,730925738070
2971.9690,1597,5318,8,2,30,2004,5,1,31682,730925738070
5404.5649,1249,5777,41,1,6,2004,2,1,31683,730925738089
5430.3516,1257,5894,41,1,6,2004,3,1,31683,730925738089
5517.2222,1261,5777,41,1,6,2004,4,1,31683,730925738089
5458.8447,1268,5777,41,1,6,2004,5,1,31683,730925738089
5404.5649,1249,5777,41,1,6,2004,2,1,31683,730925738089
5430.3516,1257,5894,41,1,6,2004,3,1,31683,730925738089
5517.2222,1261,5777,41,1,6,2004,4,1,31683,730925738089
5458.8447,1268,5777,41,1,6,2004,5,1,31683,730925738089
5404.5649,1249,5777,41,1,6,2004,2,1,31683,730925738089
5430.3516,1257,5894,41,1,6,2004,3,1,31683,730925738089
5517.2222,1261,5777,41,1,6,2004,4,1,31683,730925738089
5458.8447,1268,5777,41,1,6,2004,5,1,31683,730925738089
3575.0195,1214,8025,83,2,30,2004,2,1,31684,730925738134
3676.4207,1221,8025,83,2,30,2004,3,1,31684,730925738134
3760.5552,1225,8025,83,2,30,2004,4,1,31684,730925738134
3674.0498,1232,8025,83,2,30,2004,5,1,31684,730925738134
3575.0195,1214,8025,83,2,30,2004,2,1,31684,730925738134
3676.4207,1221,8025,83,2,30,2004,3,1,31684,730925738134
3760.5552,1225,8025,83,2,30,2004,4,1,31684,730925738134
3674.0498,1232,8025,83,2,30,2004,5,1,31684,730925738134
3575.0195,1214,8025,83,2,30,2004,2,1,31684,730925738134
3676.4207,1221,8025,83,2,30,2004,3,1,31684,730925738134
3760.5552,1225,8025,83,2,30,2004,4,1,31684,730925738134
3674.0498,1232,8025,83,2,30,2004,5,1,31684,730925738134
1807.6941,1069,63,43,1,30,2004,2,1,31685,730925738196
1878.9534,1076,63,43,1,30,2004,3,1,31685,730925738196
1851.1855,1079,63,43,1,30,2004,4,1,31685,730925738196
1778.2863,1086,63,43,1,30,2004,5,1,31685,730925738196
1807.6941,1069,63,43,1,30,2004,2,1,31685,730925738196
1878.9534,1076,63,43,1,30,2004,3,1,31685,730925738196
1851.1855,1079,63,43,1,30,2004,4,1,31685,730925738196
1778.2863,1086,63,43,1,30,2004,5,1,31685,730925738196
3495.9287,807,977,51,2,30,2004,2,1,31686,730925738253
3611.8630,812,977,51,2,30,2004,3,1,31686,730925738253
3585.8655,815,977,51,2,30,2004,4,1,31686,730925738253
3450.4966,819,977,51,2,30,2004,5,1,31686,730925738253
3958.7632,938,2990,3,2,82,2004,2,1,31687,730925738276
3888.9539,944,2990,3,2,82,2004,3,1,31687,730925738276
3900.5645,947,2990,3,2,82,2004,4,1,31687,730925738276
3879.6787,952,2990,3,2,82,2004,5,1,31687,730925738276
3958.7632,938,2990,3,2,82,2004,2,1,31687,730925738276
3888.9539,944,2990,3,2,82,2004,3,1,31687,730925738276
3900.5645,947,2990,3,2,82,2004,4,1,31687,730925738276
3879.6787,952,2990,3,2,82,2004,5,1,31687,730925738276
3533.2202,1214,891,45,2,6,2004,2,1,31689,730925738401
3406.4961,1221,908,45,2,6,2004,3,1,31689,730925738401
3372.5095,1225,891,45,2,6,2004,4,1,31689,730925738401
3307.0200,1232,891,45,2,6,2004,5,1,31689,730925738401
