WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
1661.1204,14806,1939,12350,4,6,2011,109,1,85,404562000848
1653.1016,14830,1941,12350,4,7,2011,109,1,85,404562000848
1672.8093,14283,1932,12350,4,4,2011,109,1,85,404562000848
1666.3928,14813,1941,12350,4,5,2011,109,1,85,404562000848
1661.1204,14806,1939,12350,4,6,2011,109,1,85,404562000848
1653.1016,14830,1941,12350,4,7,2011,109,1,85,404562000848
1672.8093,14283,1932,12350,4,4,2011,109,1,85,404562000848
1666.3928,14813,1941,12350,4,5,2011,109,1,85,404562000848
1661.1204,14806,1939,12350,4,6,2011,109,1,85,404562000848
1653.1016,14830,1941,12350,4,7,2011,109,1,85,404562000848
1672.8093,2500,975,12350,4,4,2011,109,1,85,404562000848
1666.3928,2500,979,12350,4,5,2011,109,1,85,404562000848
1661.1204,2500,978,12350,4,6,2011,109,1,85,404562000848
1653.1016,2500,979,12350,4,7,2011,109,1,85,404562000848
1672.8093,5066,1508,12350,4,4,2011,109,1,85,404562000848
1672.8093,5066,1508,12350,4,4,2011,109,1,85,404562000848
1672.8093,5066,1508,12350,4,4,2011,109,1,85,404562000848
1903.0021,22377,1900,12025,4,4,2011,109,1,85,404128000848
1903.0952,22377,1909,12025,4,5,2011,109,1,85,404128000848
1941.8170,22377,1907,12025,4,6,2011,109,1,85,404128000848
1937.3901,22377,1908,12025,4,7,2011,109,1,85,404128000848
1903.0021,22377,1900,12025,4,4,2011,109,1,85,404128000848
1903.0952,22377,1909,12025,4,5,2011,109,1,85,404128000848
1941.8170,22377,1907,12025,4,6,2011,109,1,85,404128000848
1937.3901,22377,1908,12025,4,7,2011,109,1,85,404128000848
1903.0021,22377,1900,12025,4,4,2011,109,1,85,404128000848
1903.0952,22377,1909,12025,4,5,2011,109,1,85,404128000848
1941.8170,22377,1907,12025,4,6,2011,109,1,85,404128000848
1937.3901,22377,1908,12025,4,7,2011,109,1,85,404128000848
1903.0021,22377,1900,12025,4,4,2011,109,1,85,404128000848
1903.0952,22377,1909,12025,4,5,2011,109,1,85,404128000848
1941.8170,22377,1907,12025,4,6,2011,109,1,85,404128000848
1937.3901,22377,1908,12025,4,7,2011,109,1,85,404128000848
1851.8738,15423,1900,12287,4,4,2011,109,1,85,404399000848
1869.0286,15423,1909,12287,4,5,2011,109,1,85,404399000848
1864.7803,15423,1907,12287,4,6,2011,109,1,85,404399000848
1877.4570,15423,1908,12287,4,7,2011,109,1,85,404399000848
