WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
1000.8140,4449,1867,11091,2,5,2009,25,2,47,385925938018
996.0641,4479,1857,11091,2,3,2009,25,2,47,385925938018
988.9717,4489,1862,11091,2,4,2009,25,2,47,385925938018
1000.8140,4449,1867,11091,2,5,2009,25,2,47,385925938018
996.0641,4479,1857,11091,2,3,2009,25,2,47,385925938018
988.9717,4489,1862,11091,2,4,2009,25,2,47,385925938018
1000.8140,4449,1867,11091,2,5,2009,25,2,47,385925938018
1841.5388,1920,1183,11092,2,2,2009,25,1,1,385925938053
1839.3654,1920,1186,11092,2,3,2009,25,1,1,385925938053
1832.1484,1920,1189,11092,2,4,2009,25,1,1,385925938053
1844.5884,1920,1193,11092,2,5,2009,25,1,1,385925938053
1841.5388,1920,1183,11092,2,2,2009,25,1,1,385925938053
1839.3654,1920,1186,11092,2,3,2009,25,1,1,385925938053
1832.1484,1920,1189,11092,2,4,2009,25,1,1,385925938053
1844.5884,1920,1193,11092,2,5,2009,25,1,1,385925938053
2566.4749,30206,920,11093,2,2,2009,45,1,75,385925938058
2504.5789,30206,922,11093,2,3,2009,45,1,75,385925938058
2538.9365,30206,924,11093,2,4,2009,45,1,75,385925938058
2412.9226,30206,927,11093,2,5,2009,45,1,75,385925938058
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
2346.8555,3582,2561,11094,2,5,2009,25,2,18,385925938061
2238.8594,3582,2541,11094,2,2,2009,25,2,18,385925938061
2273.4707,3582,2547,11094,2,3,2009,25,2,18,385925938061
2293.9009,3582,2554,11094,2,4,2009,25,2,18,385925938061
