WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
3959.5061,389,1423,1,2,2,2009,97,1,26,019128000276
4025.7422,389,1426,1,2,3,2009,97,1,26,019128000276
4119.1157,389,1430,1,2,4,2009,97,1,26,019128000276
4234.8193,389,1434,1,2,5,2009,97,1,26,019128000276
3959.5061,389,1423,1,2,2,2009,97,1,26,019128000276
4025.7422,389,1426,1,2,3,2009,97,1,26,019128000276
4119.1157,389,1430,1,2,4,2009,97,1,26,019128000276
4234.8193,389,1434,1,2,5,2009,97,1,26,019128000276
3959.5061,389,1423,1,2,2,2009,97,1,26,019128000276
4025.7422,389,1426,1,2,3,2009,97,1,26,019128000276
4119.1157,389,1430,1,2,4,2009,97,1,26,019128000276
4234.8193,389,1434,1,2,5,2009,97,1,26,019128000276
4433.5889,4164,920,2,2,2,2009,48,1,91,019128000334
4426.3472,4164,922,2,2,3,2009,48,1,91,019128000334
4536.1328,4164,924,2,2,4,2009,48,1,91,019128000334
4524.9956,4164,927,2,2,5,2009,48,1,91,019128000334
3333.2012,5924,1792,3,2,2,2009,99,1,68,019128000932
3359.8535,5924,1797,3,2,3,2009,99,1,68,019128000932
3370.6387,5553,1801,3,2,4,2009,99,1,68,019128000932
3541.9854,5924,1807,3,2,5,2009,99,1,68,019128000932
3333.2012,5924,1792,3,2,2,2009,99,1,68,019128000932
3359.8535,5924,1797,3,2,3,2009,99,1,68,019128000932
3370.6387,5553,1801,3,2,4,2009,99,1,68,019128000932
3541.9854,5924,1807,3,2,5,2009,99,1,68,019128000932
3333.2012,5924,1792,3,2,2,2009,99,1,68,019128000932
3359.8535,5924,1797,3,2,3,2009,99,1,68,019128000932
3370.6387,5553,1801,3,2,4,2009,99,1,68,019128000932
3541.9854,5924,1807,3,2,5,2009,99,1,68,019128000932
3333.2012,5924,1792,3,2,2,2009,99,1,68,019128000932
3359.8535,5924,1797,3,2,3,2009,99,1,68,019128000932
3370.6387,5553,1801,3,2,4,2009,99,1,68,019128000932
3541.9854,5924,1807,3,2,5,2009,99,1,68,019128000932
4287.9185,3632,920,4,2,2,2009,4,1,45,019128038046
4218.0132,3632,922,4,2,3,2009,4,1,45,019128038046
4346.5024,3632,924,4,2,4,2009,4,1,45,019128038046
4291.5830,3632,927,4,2,5,2009,4,1,45,019128038046
4028.0574,7151,1423,5,2,2,2009,82,1,3,019128038099
4217.1602,7210,1426,5,2,3,2009,82,1,3,019128038099
4204.9224,7210,1430,5,2,4,2009,82,1,3,019128038099
4137.9302,7210,1434,5,2,5,2009,82,1,3,019128038099
4028.0574,2083,920,5,2,2,2009,82,1,3,019128038099
4217.1602,1840,922,5,2,3,2009,82,1,3,019128038099
4204.9224,1814,924,5,2,4,2009,82,1,3,019128038099
4137.9302,1814,927,5,2,5,2009,82,1,3,019128038099
4028.0574,7151,1423,5,2,2,2009,82,1,3,019128038099
4217.1602,7210,1426,5,2,3,2009,82,1,3,019128038099
4204.9224,7210,1430,5,2,4,2009,82,1,3,019128038099
4137.9302,7210,1434,5,2,5,2009,82,1,3,019128038099
4028.0574,7151,1423,5,2,2,2009,82,1,3,019128038099
4217.1602,7210,1426,5,2,3,2009,82,1,3,019128038099
4204.9224,7210,1430,5,2,4,2009,82,1,3,019128038099
4137.9302,7210,1434,5,2,5,2009,82,1,3,019128038099
3979.4333,7045,1183,6,2,2,2009,82,1,67,019128038276
3981.7910,7045,1186,6,2,3,2009,82,1,67,019128038276
4053.7827,7045,1189,6,2,4,2009,82,1,67,019128038276
4076.0496,7045,1193,6,2,5,2009,82,1,67,019128038276
3979.4333,7045,1183,6,2,2,2009,82,1,67,019128038276
3981.7910,7045,1186,6,2,3,2009,82,1,67,019128038276
4053.7827,7045,1189,6,2,4,2009,82,1,67,019128038276
4076.0496,7045,1193,6,2,5,2009,82,1,67,019128038276
4112.7485,8017,1792,7,2,2,2009,16,1,14,019128038334
4222.9824,8017,1797,7,2,3,2009,16,1,14,019128038334
4137.3950,8017,1801,7,2,4,2009,16,1,14,019128038334
4146.7441,8017,1807,7,2,5,2009,16,1,14,019128038334
4112.7485,8017,1792,7,2,2,2009,16,1,14,019128038334
4222.9824,8017,1797,7,2,3,2009,16,1,14,019128038334
4137.3950,8017,1801,7,2,4,2009,16,1,14,019128038334
4146.7441,8017,1807,7,2,5,2009,16,1,14,019128038334
4112.7485,8017,1792,7,2,2,2009,16,1,14,019128038334
4222.9824,8017,1797,7,2,3,2009,16,1,14,019128038334
4137.3950,8017,1801,7,2,4,2009,16,1,14,019128038334
4146.7441,8017,1807,7,2,5,2009,16,1,14,019128038334
4112.7485,8017,1792,7,2,2,2009,16,1,14,019128038334
4222.9824,8017,1797,7,2,3,2009,16,1,14,019128038334
4137.3950,8017,1801,7,2,4,2009,16,1,14,019128038334
4146.7441,8017,1807,7,2,5,2009,16,1,14,019128038334
2506.1204,0,920,8,2,2,2009,96,1,43,019128358448
2335.9417,43,922,8,2,3,2009,96,1,43,019128358448
2330.6614,43,924,8,2,4,2009,96,1,43,019128358448
2248.6406,43,927,8,2,5,2009,96,1,43,019128358448
