WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
5728.0698,838,5836,65,1,19,2005,3,3,16389,489925074081
3619.3193,958,1740,3,1,18,2004,12,3,16391,489925074177
3532.9126,960,1740,3,1,18,2005,1,3,16391,489925074177
3585.1340,966,1740,3,1,18,2005,2,3,16391,489925074177
3430.8691,973,1740,3,1,18,2005,3,3,16391,489925074177
3619.3193,958,1740,3,1,18,2004,12,3,16391,489925074177
3532.9126,960,1740,3,1,18,2005,1,3,16391,489925074177
3585.1340,966,1740,3,1,18,2005,2,3,16391,489925074177
3430.8691,973,1740,3,1,18,2005,3,3,16391,489925074177
2000.2751,1061,19889,64,1,34,2004,12,3,16392,489925074180
1970.6162,1063,19889,64,1,34,2005,1,3,16392,489925074180
1973.5933,1070,20722,64,1,34,2005,2,3,16392,489925074180
1979.1946,1078,20722,64,1,34,2005,3,3,16392,489925074180
2000.2751,1061,19889,64,1,34,2004,12,3,16392,489925074180
1970.6162,1063,19889,64,1,34,2005,1,3,16392,489925074180
1973.5933,1070,20722,64,1,34,2005,2,3,16392,489925074180
1979.1946,1078,20722,64,1,34,2005,3,3,16392,489925074180
1882.8145,760,3191,72,1,4,2004,12,3,16393,489925074291
1889.6937,762,3191,72,1,4,2005,1,3,16393,489925074291
1856.1865,766,3191,72,1,4,2005,2,3,16393,489925074291
1902.9471,772,3191,72,1,4,2005,3,3,16393,489925074291
4248.8643,1061,4733,7,1,18,2004,12,3,16394,489925074310
4295.2256,1063,4733,7,1,18,2005,1,3,16394,489925074310
4243.9570,1070,4733,7,1,18,2005,2,3,16394,489925074310
4171.2466,1078,4733,7,1,18,2005,3,3,16394,489925074310
4248.8643,1061,4733,7,1,18,2004,12,3,16394,489925074310
4295.2256,1063,4733,7,1,18,2005,1,3,16394,489925074310
4243.9570,1070,4733,7,1,18,2005,2,3,16394,489925074310
4171.2466,1078,4733,7,1,18,2005,3,3,16394,489925074310
4101.6587,1892,12139,84,1,19,2004,12,3,16396,489925074346
4144.2490,1895,12139,84,1,19,2005,1,3,16396,489925074346
4038.4250,1906,12139,84,1,19,2005,2,3,16396,489925074346
4075.1233,1921,12139,84,1,19,2005,3,3,16396,489925074346
