WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
3907.2192,1065,9467,68,1,99,2004,11,2,1,019128000932
3843.3589,1061,9467,68,1,99,2004,12,2,1,019128000932
3846.4111,1063,9467,68,1,99,2005,1,2,1,019128000932
3744.1565,1070,9467,68,1,99,2005,2,2,1,019128000932
3907.2192,1065,9467,68,1,99,2004,11,2,1,019128000932
3843.3589,1061,9467,68,1,99,2004,12,2,1,019128000932
3846.4111,1063,9467,68,1,99,2005,1,2,1,019128000932
3744.1565,1070,9467,68,1,99,2005,2,2,1,019128000932
2642.7888,1065,2805,45,1,4,2004,11,2,2,019128038046
2719.3242,1061,2805,45,1,4,2004,12,2,2,019128038046
2749.8872,1063,2805,45,1,4,2005,1,2,2,019128038046
2799.2605,1070,2805,45,1,4,2005,2,2,2,019128038046
2642.7888,1065,2805,45,1,4,2004,11,2,2,019128038046
2719.3242,1061,2805,45,1,4,2004,12,2,2,019128038046
2749.8872,1063,2805,45,1,4,2005,1,2,2,019128038046
2799.2605,1070,2805,45,1,4,2005,2,2,2,019128038046
3664.3811,828,1260,43,1,96,2004,11,2,3,019128358448
3746.7566,825,1263,43,1,96,2004,12,2,3,019128358448
3891.2725,826,1273,43,1,96,2005,1,2,3,019128358448
3678.1875,831,1273,43,1,96,2005,2,2,3,019128358448
5176.1919,1093,4685,27,1,96,2004,11,2,4,019128358978
5089.7563,1089,1385,27,1,96,2004,12,2,4,019128358978
5218.5239,1091,700,27,1,96,2005,1,2,4,019128358978
4937.6196,1097,700,27,1,96,2005,2,2,4,019128358978
5176.1919,1093,4685,27,1,96,2004,11,2,4,019128358978
5089.7563,1089,1385,27,1,96,2004,12,2,4,019128358978
5218.5239,1091,700,27,1,96,2005,1,2,4,019128358978
4937.6196,1097,700,27,1,96,2005,2,2,4,019128358978
6023.4355,828,1324,62,1,83,2004,11,2,5,019133000276
5927.5879,825,1324,62,1,83,2004,12,2,5,019133000276
6205.8906,826,1324,62,1,83,2005,1,2,5,019133000276
5694.6099,831,1324,62,1,83,2005,2,2,5,019133000276
4058.0977,1281,8841,30,2,62,2004,11,2,6,019133000301
3933.0679,1276,8841,30,2,62,2004,12,2,6,019133000301
4057.5466,1279,9091,30,2,62,2005,1,2,6,019133000301
4067.5044,1286,9258,30,2,62,2005,2,2,6,019133000301
4058.0977,1281,8841,30,2,62,2004,11,2,6,019133000301
3933.0679,1276,8841,30,2,62,2004,12,2,6,019133000301
4057.5466,1279,9091,30,2,62,2005,1,2,6,019133000301
4067.5044,1286,9258,30,2,62,2005,2,2,6,019133000301
4058.0977,1281,8841,30,2,62,2004,11,2,6,019133000301
3933.0679,1276,8841,30,2,62,2004,12,2,6,019133000301
4057.5466,1279,9091,30,2,62,2005,1,2,6,019133000301
4067.5044,1286,9258,30,2,62,2005,2,2,6,019133000301
3234.1880,1614,5394,8,1,62,2004,11,2,7,019133000778
3167.9404,1608,3634,8,1,62,2004,12,2,7,019133000778
3348.9624,1611,3634,8,1,62,2005,1,2,7,019133000778
3294.0798,1620,5979,8,1,62,2005,2,2,7,019133000778
3234.1880,1614,5394,8,1,62,2004,11,2,7,019133000778
3167.9404,1608,3634,8,1,62,2004,12,2,7,019133000778
3348.9624,1611,3634,8,1,62,2005,1,2,7,019133000778
3294.0798,1620,5979,8,1,62,2005,2,2,7,019133000778
3234.1880,1614,5394,8,1,62,2004,11,2,7,019133000778
3167.9404,1608,3634,8,1,62,2004,12,2,7,019133000778
3348.9624,1611,3634,8,1,62,2005,1,2,7,019133000778
3294.0798,1620,5979,8,1,62,2005,2,2,7,019133000778
3234.1880,1614,5394,8,1,62,2004,11,2,7,019133000778
3167.9404,1608,3634,8,1,62,2004,12,2,7,019133000778
3348.9624,1611,3634,8,1,62,2005,1,2,7,019133000778
3294.0798,1620,5979,8,1,62,2005,2,2,7,019133000778
3234.1880,828,0,8,1,62,2004,11,2,7,019133000778
3167.9404,825,1516,8,1,62,2004,12,2,7,019133000778
3348.9624,826,1516,8,1,62,2005,1,2,7,019133000778
3294.0798,831,1516,8,1,62,2005,2,2,7,019133000778
4210.3813,962,4294,61,1,48,2004,11,2,9,019133332855
4112.1934,958,4294,61,1,48,2004,12,2,9,019133332855
4156.1011,960,4294,61,1,48,2005,1,2,9,019133332855
4120.3911,966,4294,61,1,48,2005,2,2,9,019133332855
4210.3813,962,4294,61,1,48,2004,11,2,9,019133332855
4112.1934,958,4294,61,1,48,2004,12,2,9,019133332855
4156.1011,960,4294,61,1,48,2005,1,2,9,019133332855
4120.3911,966,4294,61,1,48,2005,2,2,9,019133332855
5550.5234,1281,6217,62,1,50,2004,11,2,10,019133398099
5543.9238,1276,6217,62,1,50,2004,12,2,10,019133398099
5558.5059,1279,6217,62,1,50,2005,1,2,10,019133398099
5502.7744,1286,6217,62,1,50,2005,2,2,10,019133398099
5550.5234,1281,6217,62,1,50,2004,11,2,10,019133398099
5543.9238,1276,6217,62,1,50,2004,12,2,10,019133398099
5558.5059,1279,6217,62,1,50,2005,1,2,10,019133398099
5502.7744,1286,6217,62,1,50,2005,2,2,10,019133398099
5550.5234,1281,6217,62,1,50,2004,11,2,10,019133398099
5543.9238,1276,6217,62,1,50,2004,12,2,10,019133398099
5558.5059,1279,6217,62,1,50,2005,1,2,10,019133398099
5502.7744,1286,6217,62,1,50,2005,2,2,10,019133398099
5014.0908,1065,3133,101,2,74,2004,11,2,11,019133451319
5031.4434,1061,3867,101,2,74,2004,12,2,11,019133451319
5004.5288,1063,3133,101,2,74,2005,1,2,11,019133451319
4987.0522,1070,3191,101,2,74,2005,2,2,11,019133451319
5014.0908,1065,3133,101,2,74,2004,11,2,11,019133451319
5031.4434,1061,3867,101,2,74,2004,12,2,11,019133451319
5004.5288,1063,3133,101,2,74,2005,1,2,11,019133451319
4987.0522,1070,3191,101,2,74,2005,2,2,11,019133451319
4570.7852,1899,4128,4,2,74,2004,11,2,12,019133451553
4568.8960,1892,4368,4,2,74,2004,12,2,12,019133451553
4538.9678,1895,4368,4,2,74,2005,1,2,12,019133451553
4448.1226,1906,4368,4,2,74,2005,2,2,12,019133451553
4570.7852,1899,4128,4,2,74,2004,11,2,12,019133451553
4568.8960,1892,4368,4,2,74,2004,12,2,12,019133451553
4538.9678,1895,4368,4,2,74,2005,1,2,12,019133451553
4448.1226,1906,4368,4,2,74,2005,2,2,12,019133451553
4570.7852,1899,4128,4,2,74,2004,11,2,12,019133451553
4568.8960,1892,4368,4,2,74,2004,12,2,12,019133451553
4538.9678,1895,4368,4,2,74,2005,1,2,12,019133451553
4448.1226,1906,4368,4,2,74,2005,2,2,12,019133451553
4570.7852,1899,4128,4,2,74,2004,11,2,12,019133451553
4568.8960,1892,4368,4,2,74,2004,12,2,12,019133451553
4538.9678,1895,4368,4,2,74,2005,1,2,12,019133451553
4448.1226,1906,4368,4,2,74,2005,2,2,12,019133451553
4570.7852,1899,4128,4,2,74,2004,11,2,12,019133451553
4568.8960,1892,4368,4,2,74,2004,12,2,12,019133451553
4538.9678,1895,4368,4,2,74,2005,1,2,12,019133451553
4448.1226,1906,4368,4,2,74,2005,2,2,12,019133451553
2624.2139,828,1593,8,2,74,2004,11,2,13,019133451655
2553.5032,825,1638,8,2,74,2004,12,2,13,019133451655
2505.4756,826,1593,8,2,74,2005,1,2,13,019133451655
2501.8853,831,1593,8,2,74,2005,2,2,13,019133451655
7107.8262,1281,5504,74,2,62,2004,11,2,14,019133451964
6921.4912,1276,5504,74,2,62,2004,12,2,14,019133451964
7406.5586,1279,5504,74,2,62,2005,1,2,14,019133451964
