WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
4648.2656,675,1446,1,2,6,2009,97,1,26,019128000276
4660.9834,675,1444,1,2,7,2009,97,1,26,019128000276
4785.7031,675,1447,1,2,8,2009,97,1,26,019128000276
4840.8623,675,1448,1,2,9,2009,97,1,26,019128000276
4648.2656,675,1446,1,2,6,2009,97,1,26,019128000276
4660.9834,675,1444,1,2,7,2009,97,1,26,019128000276
4785.7031,675,1447,1,2,8,2009,97,1,26,019128000276
4840.8623,675,1448,1,2,9,2009,97,1,26,019128000276
4648.2656,675,1446,1,2,6,2009,97,1,26,019128000276
4660.9834,675,1444,1,2,7,2009,97,1,26,019128000276
4785.7031,675,1447,1,2,8,2009,97,1,26,019128000276
4840.8623,675,1448,1,2,9,2009,97,1,26,019128000276
6061.2017,2005,1203,2,2,6,2009,48,1,91,019128000334
6086.7739,2005,1201,2,2,7,2009,48,1,91,019128000334
6135.8906,2005,1204,2,2,8,2009,48,1,91,019128000334
6724.7783,7276,1204,2,2,9,2009,48,1,91,019128000334
6061.2017,2005,1203,2,2,6,2009,48,1,91,019128000334
6086.7739,2005,1201,2,2,7,2009,48,1,91,019128000334
6135.8906,2005,1204,2,2,8,2009,48,1,91,019128000334
6724.7783,7276,1204,2,2,9,2009,48,1,91,019128000334
3528.5029,5932,1822,3,2,6,2009,99,1,68,019128000932
3456.7788,7123,1819,3,2,7,2009,99,1,68,019128000932
3476.7737,7123,1823,3,2,8,2009,99,1,68,019128000932
3555.5994,7123,1824,3,2,9,2009,99,1,68,019128000932
3528.5029,5932,1822,3,2,6,2009,99,1,68,019128000932
3456.7788,7123,1819,3,2,7,2009,99,1,68,019128000932
3476.7737,7123,1823,3,2,8,2009,99,1,68,019128000932
3555.5994,7123,1824,3,2,9,2009,99,1,68,019128000932
3528.5029,5932,1822,3,2,6,2009,99,1,68,019128000932
3456.7788,7123,1819,3,2,7,2009,99,1,68,019128000932
3476.7737,7123,1823,3,2,8,2009,99,1,68,019128000932
3555.5994,7123,1824,3,2,9,2009,99,1,68,019128000932
3528.5029,5932,1822,3,2,6,2009,99,1,68,019128000932
3456.7788,7123,1819,3,2,7,2009,99,1,68,019128000932
3476.7737,7123,1823,3,2,8,2009,99,1,68,019128000932
3555.5994,7123,1824,3,2,9,2009,99,1,68,019128000932
4100.1831,3630,935,4,2,6,2009,4,1,45,019128038046
4136.7524,3630,933,4,2,7,2009,4,1,45,019128038046
4370.1206,3630,935,4,2,8,2009,4,1,45,019128038046
4409.9683,3630,936,4,2,9,2009,4,1,45,019128038046
4445.0020,6176,1446,5,2,6,2009,82,1,3,019128038099
4527.5361,6183,1444,5,2,7,2009,82,1,3,019128038099
4645.4995,6183,1447,5,2,8,2009,82,1,3,019128038099
4709.2573,6183,1448,5,2,9,2009,82,1,3,019128038099
4445.0020,1814,935,5,2,6,2009,82,1,3,019128038099
4527.5361,1814,933,5,2,7,2009,82,1,3,019128038099
4645.4995,1814,935,5,2,8,2009,82,1,3,019128038099
4709.2573,1814,936,5,2,9,2009,82,1,3,019128038099
4445.0020,6176,1446,5,2,6,2009,82,1,3,019128038099
4527.5361,6183,1444,5,2,7,2009,82,1,3,019128038099
4645.4995,6183,1447,5,2,8,2009,82,1,3,019128038099
4709.2573,6183,1448,5,2,9,2009,82,1,3,019128038099
4445.0020,6176,1446,5,2,6,2009,82,1,3,019128038099
4527.5361,6183,1444,5,2,7,2009,82,1,3,019128038099
4645.4995,6183,1447,5,2,8,2009,82,1,3,019128038099
4709.2573,6183,1448,5,2,9,2009,82,1,3,019128038099
4272.9595,7045,1203,6,2,6,2009,82,1,67,019128038276
4271.5273,7045,1201,6,2,7,2009,82,1,67,019128038276
4394.4399,7045,1204,6,2,8,2009,82,1,67,019128038276
4313.4009,7045,1204,6,2,9,2009,82,1,67,019128038276
4272.9595,7045,1203,6,2,6,2009,82,1,67,019128038276
4271.5273,7045,1201,6,2,7,2009,82,1,67,019128038276
4394.4399,7045,1204,6,2,8,2009,82,1,67,019128038276
4313.4009,7045,1204,6,2,9,2009,82,1,67,019128038276
4434.7695,8017,1822,7,2,6,2009,16,1,14,019128038334
4424.2495,8011,1819,7,2,7,2009,16,1,14,019128038334
4490.8359,8011,1823,7,2,8,2009,16,1,14,019128038334
4584.5610,8011,1824,7,2,9,2009,16,1,14,019128038334
4434.7695,8017,1822,7,2,6,2009,16,1,14,019128038334
4424.2495,8011,1819,7,2,7,2009,16,1,14,019128038334
4490.8359,8011,1823,7,2,8,2009,16,1,14,019128038334
4584.5610,8011,1824,7,2,9,2009,16,1,14,019128038334
4434.7695,8017,1822,7,2,6,2009,16,1,14,019128038334
4424.2495,8011,1819,7,2,7,2009,16,1,14,019128038334
4490.8359,8011,1823,7,2,8,2009,16,1,14,019128038334
4584.5610,8011,1824,7,2,9,2009,16,1,14,019128038334
4434.7695,8017,1822,7,2,6,2009,16,1,14,019128038334
4424.2495,8011,1819,7,2,7,2009,16,1,14,019128038334
4490.8359,8011,1823,7,2,8,2009,16,1,14,019128038334
4584.5610,8011,1824,7,2,9,2009,16,1,14,019128038334
2052.7212,809,935,8,2,6,2009,96,1,43,019128358448
2077.8835,809,933,8,2,7,2009,96,1,43,019128358448
2168.9805,1159,935,8,2,8,2009,96,1,43,019128358448
2560.7532,1159,863,8,2,9,2009,96,1,43,019128358448
4775.3394,2300,935,9,2,6,2009,96,1,27,019128358978
4695.8276,2300,933,9,2,7,2009,96,1,27,019128358978
4831.6733,2300,935,9,2,8,2009,96,1,27,019128358978
5161.8320,2300,936,9,2,9,2009,96,1,27,019128358978
4974.1074,6925,935,10,2,6,2009,62,2,30,019133000301
