WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
4014.2012,5479,1823,22798,2,8,2009,52,1,101,624925451003
3966.8174,6091,1824,22798,2,9,2009,52,1,101,624925451003
4144.4609,8879,1822,22798,2,6,2009,52,1,101,624925451003
4071.6270,5091,1819,22798,2,7,2009,52,1,101,624925451003
4014.2012,5479,1823,22798,2,8,2009,52,1,101,624925451003
3966.8174,6091,1824,22798,2,9,2009,52,1,101,624925451003
4144.4609,8879,1822,22798,2,6,2009,52,1,101,624925451003
4071.6270,5091,1819,22798,2,7,2009,52,1,101,624925451003
4014.2012,5479,1823,22798,2,8,2009,52,1,101,624925451003
3966.8174,6091,1824,22798,2,9,2009,52,1,101,624925451003
4144.4609,8879,1822,22798,2,6,2009,52,1,101,624925451003
4071.6270,5091,1819,22798,2,7,2009,52,1,101,624925451003
4014.2012,5479,1823,22798,2,8,2009,52,1,101,624925451003
3966.8174,6091,1824,22798,2,9,2009,52,1,101,624925451003
4013.6660,2234,862,22799,2,6,2009,52,1,73,624925451053
3907.8418,2234,860,22799,2,7,2009,52,1,73,624925451053
3874.3271,2234,862,22799,2,8,2009,52,1,73,624925451053
3854.7795,2234,863,22799,2,9,2009,52,1,73,624925451053
4232.6968,14167,1822,22800,2,6,2009,102,2,59,624925451061
4125.5742,9334,1819,22800,2,7,2009,102,2,59,624925451061
4049.7302,9334,1823,22800,2,8,2009,102,2,59,624925451061
4050.9155,9334,1824,22800,2,9,2009,102,2,59,624925451061
4232.6968,14167,1822,22800,2,6,2009,102,2,59,624925451061
4125.5742,9334,1819,22800,2,7,2009,102,2,59,624925451061
4049.7302,9334,1823,22800,2,8,2009,102,2,59,624925451061
4050.9155,9334,1824,22800,2,9,2009,102,2,59,624925451061
4232.6968,14167,1822,22800,2,6,2009,102,2,59,624925451061
4125.5742,9334,1819,22800,2,7,2009,102,2,59,624925451061
4049.7302,9334,1823,22800,2,8,2009,102,2,59,624925451061
4050.9155,9334,1824,22800,2,9,2009,102,2,59,624925451061
4232.6968,14167,1822,22800,2,6,2009,102,2,59,624925451061
4125.5742,9334,1819,22800,2,7,2009,102,2,59,624925451061
4049.7302,9334,1823,22800,2,8,2009,102,2,59,624925451061
4050.9155,9334,1824,22800,2,9,2009,102,2,59,624925451061
3268.1489,12369,1822,22802,2,6,2009,102,2,93,624925451108
3272.2402,12369,1819,22802,2,7,2009,102,2,93,624925451108
3267.8906,12369,1823,22802,2,8,2009,102,2,93,624925451108
3289.5928,12369,1824,22802,2,9,2009,102,2,93,624925451108
3268.1489,12369,1822,22802,2,6,2009,102,2,93,624925451108
3272.2402,12369,1819,22802,2,7,2009,102,2,93,624925451108
3267.8906,12369,1823,22802,2,8,2009,102,2,93,624925451108
3289.5928,12369,1824,22802,2,9,2009,102,2,93,624925451108
3268.1489,12369,1822,22802,2,6,2009,102,2,93,624925451108
3272.2402,12369,1819,22802,2,7,2009,102,2,93,624925451108
3267.8906,12369,1823,22802,2,8,2009,102,2,93,624925451108
3289.5928,12369,1824,22802,2,9,2009,102,2,93,624925451108
3268.1489,12369,1822,22802,2,6,2009,102,2,93,624925451108
3272.2402,12369,1819,22802,2,7,2009,102,2,93,624925451108
3267.8906,12369,1823,22802,2,8,2009,102,2,93,624925451108
3289.5928,12369,1824,22802,2,9,2009,102,2,93,624925451108
3627.1172,2237,1203,22803,2,6,2009,102,2,85,624925451125
3626.1563,2237,1201,22803,2,7,2009,102,2,85,624925451125
3614.8428,2237,1204,22803,2,8,2009,102,2,85,624925451125
3639.1882,2237,1204,22803,2,9,2009,102,2,85,624925451125
3627.1172,2237,1203,22803,2,6,2009,102,2,85,624925451125
3626.1563,2237,1201,22803,2,7,2009,102,2,85,624925451125
3614.8428,2237,1204,22803,2,8,2009,102,2,85,624925451125
3639.1882,2237,1204,22803,2,9,2009,102,2,85,624925451125
4188.5898,1503,935,22805,2,6,2009,59,2,24,624925451161
3895.3115,0,933,22805,2,7,2009,59,2,24,624925451161
5393.4160,0,935,22805,2,8,2009,59,2,24,624925451161
5533.6255,0,936,22805,2,9,2009,59,2,24,624925451161
4507.6802,3551,2111,22805,2,6,2009,59,2,24,624925451161
4365.4834,3551,2108,22805,2,7,2009,59,2,24,624925451161
4231.1587,3551,2113,22805,2,8,2009,59,2,24,624925451161
4216.7451,3551,2114,22805,2,9,2009,59,2,24,624925451161
4507.6802,3551,2111,22805,2,6,2009,59,2,24,624925451161
4365.4834,3551,2108,22805,2,7,2009,59,2,24,624925451161
4231.1587,3551,2113,22805,2,8,2009,59,2,24,624925451161
4216.7451,3551,2114,22805,2,9,2009,59,2,24,624925451161
4507.6802,3551,2111,22805,2,6,2009,59,2,24,624925451161
4365.4834,3551,2108,22805,2,7,2009,59,2,24,624925451161
4231.1587,3551,2113,22805,2,8,2009,59,2,24,624925451161
4216.7451,3551,2114,22805,2,9,2009,59,2,24,624925451161
4507.6802,3551,2111,22805,2,6,2009,59,2,24,624925451161
4365.4834,3551,2108,22805,2,7,2009,59,2,24,624925451161
4231.1587,3551,2113,22805,2,8,2009,59,2,24,624925451161
4216.7451,3551,2114,22805,2,9,2009,59,2,24,624925451161
4507.6802,3551,2111,22805,2,6,2009,59,2,24,624925451161
4365.4834,3551,2108,22805,2,7,2009,59,2,24,624925451161
4231.1587,3551,2113,22805,2,8,2009,59,2,24,624925451161
4216.7451,3551,2114,22805,2,9,2009,59,2,24,624925451161
4188.5898,3002,935,22805,2,6,2009,59,2,24,624925451161
3895.3115,3002,933,22805,2,7,2009,59,2,24,624925451161
5393.4160,3002,935,22805,2,8,2009,59,2,24,624925451161
5533.6255,3002,936,22805,2,9,2009,59,2,24,624925451161
3289.0283,9080,1086,22806,2,6,2009,102,1,48,624925451179
3335.6133,9080,1084,22806,2,7,2009,102,1,48,624925451179
3388.3840,9080,1087,22806,2,8,2009,102,1,48,624925451179
3341.9182,9080,1087,22806,2,9,2009,102,1,48,624925451179
3289.0283,9080,1086,22806,2,6,2009,102,1,48,624925451179
3335.6133,9080,1084,22806,2,7,2009,102,1,48,624925451179
3388.3840,9080,1087,22806,2,8,2009,102,1,48,624925451179
3341.9182,9080,1087,22806,2,9,2009,102,1,48,624925451179
3398.8486,8994,935,22807,2,6,2009,102,2,76,624925451195
3484.5200,10382,933,22807,2,7,2009,102,2,76,624925451195
3371.9360,8994,935,22807,2,8,2009,102,2,76,624925451195
3413.9221,10382,936,22807,2,9,2009,102,2,76,624925451195
5233.6738,1462,1238,22808,2,6,2009,102,2,67,624925451198
5265.6831,1462,1236,22808,2,7,2009,102,2,67,624925451198
5109.0981,1462,1239,22808,2,8,2009,102,2,67,624925451198
5057.0601,1462,1240,22808,2,9,2009,102,2,67,624925451198
5233.6738,1462,1238,22808,2,6,2009,102,2,67,624925451198
5265.6831,1462,1236,22808,2,7,2009,102,2,67,624925451198
5109.0981,1462,1239,22808,2,8,2009,102,2,67,624925451198
5057.0601,1462,1240,22808,2,9,2009,102,2,67,624925451198
3717.6001,2153,862,22809,2,6,2009,102,2,91,624925451232
3592.6687,2153,860,22809,2,7,2009,102,2,91,624925451232
3557.5894,2153,862,22809,2,8,2009,102,2,91,624925451232
3507.5913,2153,863,22809,2,9,2009,102,2,91,624925451232
3133.1104,5327,1203,22810,2,6,2009,30,2,4,624925451246
3150.8262,5327,1201,22810,2,7,2009,30,2,4,624925451246
3165.7661,5327,1204,22810,2,8,2009,30,2,4,624925451246
