GHLFSAM,GRGC,GVARSTR,RFPOV,RHCALMN,RHCALYR,SROTATON,SSUSEQ,TFTOTINC,WHFNWGT,SSUID
1,91,69,2243,12,2011,2,38331,13935,4039.7915,952133369894
1,91,69,2253,1,2012,2,38331,13935,3861.5337,952133369894
1,91,69,2251,10,2011,2,38331,13935,3976.6890,952133369894
1,91,69,2249,11,2011,2,38331,13935,4025.8381,952133369894
1,91,69,2243,12,2011,2,38331,13935,4039.7915,952133369894
1,91,69,2253,1,2012,2,38331,13935,3861.5337,952133369894
1,3,69,904,10,2011,2,39008,2867,2253.8562,952925196545
1,3,69,904,11,2011,2,39008,2867,2282.7417,952925196545
1,3,69,901,12,2011,2,39008,2867,2346.4551,952925196545
1,3,69,905,1,2012,2,39008,2867,2507.8745,952925196545
1,100,69,981,10,2011,2,39005,1086,3056.6721,952925196360
1,100,69,980,11,2011,2,39005,1070,3022.8110,952925196360
1,100,69,978,12,2011,2,39005,1070,2983.2363,952925196360
1,100,69,982,1,2012,2,39005,1097,3045.0886,952925196360
1,92,69,981,10,2011,2,39014,2000,2863.3796,952925196753
1,92,69,980,11,2011,2,39014,2000,2849.7869,952925196753
1,92,69,978,12,2011,2,39014,2000,2807.7163,952925196753
1,92,69,982,1,2012,2,39014,2000,3062.2224,952925196753
1,43,69,1140,10,2011,2,39143,2687,1962.6105,952925370619
1,43,69,1139,11,2011,2,39143,2687,1974.2183,952925370619
1,43,69,1136,12,2011,2,39143,2687,1947.7617,952925370619
1,43,69,1141,1,2012,2,39143,2747,2016.5554,952925370619
1,43,69,1140,10,2011,2,39143,2687,1962.6105,952925370619
1,43,69,1139,11,2011,2,39143,2687,1974.2183,952925370619
1,43,69,1136,12,2011,2,39143,2687,1947.7617,952925370619
1,43,69,1141,1,2012,2,39143,2747,2016.5554,952925370619
1,80,69,1140,10,2011,2,39135,8119,3720.8533,952925370173
1,80,69,1140,10,2011,2,39135,8119,3720.8533,952925370173
1,80,69,904,11,2011,2,39135,7413,3476.9119,952925370173
1,80,69,901,12,2011,2,39135,7413,3343.9128,952925370173
1,80,69,905,1,2012,2,39135,7413,3550.6169,952925370173
1,64,69,2251,10,2011,2,39125,5801,4124.6929,952925369360
1,64,69,2249,11,2011,2,39125,5801,4124.6855,952925369360
1,64,69,2243,12,2011,2,39125,5801,4064.6362,952925369360
1,64,69,2253,1,2012,2,39125,5801,4568.9253,952925369360
1,64,69,2251,10,2011,2,39125,5801,4124.6929,952925369360
1,64,69,2249,11,2011,2,39125,5801,4124.6855,952925369360
1,64,69,2243,12,2011,2,39125,5801,4064.6362,952925369360
1,64,69,2253,1,2012,2,39125,5801,4568.9253,952925369360
1,64,69,2251,10,2011,2,39125,5801,4124.6929,952925369360
1,64,69,2249,11,2011,2,39125,5801,4124.6855,952925369360
1,64,69,2243,12,2011,2,39125,5801,4064.6362,952925369360
1,64,69,2253,1,2012,2,39125,5801,4568.9253,952925369360
1,64,69,2251,10,2011,2,39125,5801,4124.6929,952925369360
1,64,69,2249,11,2011,2,39125,5801,4124.6855,952925369360
1,64,69,2243,12,2011,2,39125,5801,4064.6362,952925369360
1,64,69,2253,1,2012,2,39125,5801,4568.9253,952925369360
1,64,69,2251,10,2011,2,39125,5801,4124.6929,952925369360
1,64,69,2249,11,2011,2,39125,5801,4124.6855,952925369360
1,64,69,2243,12,2011,2,39125,5801,4064.6362,952925369360
1,64,69,2253,1,2012,2,39125,5801,4568.9253,952925369360
1,63,69,1140,10,2011,2,39133,5181,3160.7271,952925369894
1,63,69,1139,11,2011,2,39133,5181,3230.8848,952925369894
1,63,69,1136,12,2011,2,39133,5181,3334.0376,952925369894
1,63,69,1141,1,2012,2,39133,5181,3467.5439,952925369894
1,63,69,1140,10,2011,2,39133,5181,3160.7271,952925369894
1,63,69,1139,11,2011,2,39133,5181,3230.8848,952925369894
1,63,69,1136,12,2011,2,39133,5181,3334.0376,952925369894
1,63,69,1141,1,2012,2,39133,5181,3467.5439,952925369894
1,83,69,1517,11,2011,3,23663,5194,3463.5864,644860469755
1,83,69,1513,12,2011,3,23663,5194,3432.1860,644860469755
1,83,69,1520,1,2012,3,23663,5199,3756.7700,644860469755
1,83,69,1526,2,2012,3,23663,5599,3609.1145,644860469755
1,83,69,1517,11,2011,3,23663,5194,3463.5864,644860469755
1,83,69,1513,12,2011,3,23663,5194,3432.1860,644860469755
1,83,69,1520,1,2012,3,23663,5199,3756.7700,644860469755
1,83,69,1526,2,2012,3,23663,5599,3609.1145,644860469755
1,83,69,1517,11,2011,3,23663,5194,3463.5864,644860469755
1,83,69,1513,12,2011,3,23663,5194,3432.1860,644860469755
1,83,69,1520,1,2012,3,23663,5199,3756.7700,644860469755
1,83,69,1526,2,2012,3,23663,5599,3609.1145,644860469755
1,8,69,980,11,2011,3,23827,1000,2995.8210,644925202894
1,8,69,901,12,2011,3,23827,1000,3430.5212,644925202894
1,8,69,905,1,2012,3,23827,1000,3444.2263,644925202894
1,8,69,909,2,2012,3,23827,1000,3368.5784,644925202894
1,101,69,1975,11,2011,3,23815,1505,1792.3784,644925196950
1,101,69,1975,11,2011,3,23815,1505,1792.3784,644925196950
1,101,69,1513,12,2011,3,23815,0,4442.5708,644925196950
1,101,69,1520,1,2012,3,23815,0,4624.9355,644925196950
1,101,69,1526,2,2012,3,23815,0,4587.6270,644925196950
1,101,69,1975,11,2011,3,23815,1505,1792.3784,644925196950
1,101,69,1513,12,2011,3,23815,0,4442.5708,644925196950
1,101,69,1520,1,2012,3,23815,0,4624.9355,644925196950
1,101,69,1526,2,2012,3,23815,0,4587.6270,644925196950
1,101,69,1975,11,2011,3,23815,1505,1792.3784,644925196950
1,101,69,1513,12,2011,3,23815,0,4442.5708,644925196950
1,101,69,1520,1,2012,3,23815,0,4624.9355,644925196950
1,101,69,1526,2,2012,3,23815,0,4587.6270,644925196950
1,93,69,980,11,2011,3,23814,584,3236.5754,644925196894
1,93,69,978,12,2011,3,23814,584,3196.2659,644925196894
1,93,69,982,1,2012,3,23814,584,3262.9810,644925196894
1,93,69,987,2,2012,3,23814,584,3334.5627,644925196894
1,68,69,2305,11,2011,3,23811,1208,3270.2896,644925196753
1,68,69,1970,12,2011,3,23811,1186,3337.7859,644925196753
1,68,69,2305,11,2011,3,23811,1208,3270.2896,644925196753
1,68,69,1970,12,2011,3,23811,1186,3337.7859,644925196753
1,68,69,1141,1,2012,3,23811,700,3543.0759,644925196753
1,68,69,1146,2,2012,3,23811,700,3657.9983,644925196753
1,68,69,2305,11,2011,3,23811,1208,3270.2896,644925196753
1,68,69,1970,12,2011,3,23811,1186,3337.7859,644925196753
1,68,69,1141,1,2012,3,23811,700,3543.0759,644925196753
1,68,69,1146,2,2012,3,23811,700,3657.9983,644925196753
1,68,69,2305,11,2011,3,23811,1208,3270.2896,644925196753
1,68,69,1970,12,2011,3,23811,1186,3337.7859,644925196753
1,68,69,2305,11,2011,3,23811,1208,3270.2896,644925196753
1,44,69,980,11,2011,3,23928,2370,1884.4485,644925370619
1,44,69,978,12,2011,3,23928,2370,1927.5198,644925370619
1,44,69,982,1,2012,3,23928,2370,2025.2072,644925370619
1,44,69,987,2,2012,3,23928,2370,1943.5706,644925370619
1,89,69,1139,11,2011,3,23930,2903,4137.8486,644925370755
1,89,69,1136,12,2011,3,23930,2903,4086.3550,644925370755
1,89,69,1141,1,2012,3,23930,2939,3958.2046,644925370755
1,89,69,1146,2,2012,3,23930,2939,3922.4373,644925370755
1,89,69,1139,11,2011,3,23930,2903,4137.8486,644925370755
1,89,69,1136,12,2011,3,23930,2903,4086.3550,644925370755
1,89,69,1141,1,2012,3,23930,2939,3958.2046,644925370755
1,89,69,1146,2,2012,3,23930,2939,3922.4373,644925370755
1,65,69,1262,11,2011,3,23921,7171,6837.8008,644925369950
1,65,69,1259,12,2011,3,23921,7171,6744.2578,644925369950
1,65,69,1264,1,2012,3,23921,7171,6443.6377,644925369950
1,65,69,1270,2,2012,3,23921,7171,6384.6934,644925369950
1,65,69,1262,11,2011,3,23921,7171,6837.8008,644925369950
1,65,69,1259,12,2011,3,23921,7171,6744.2578,644925369950
1,65,69,1264,1,2012,3,23921,7171,6443.6377,644925369950
1,65,69,1270,2,2012,3,23921,7171,6384.6934,644925369950
1,65,69,0,11,2011,3,23921,0,6837.8008,644925369950
1,65,69,0,12,2011,3,23921,0,6744.2578,644925369950
1,65,69,0,1,2012,3,23921,0,6443.6377,644925369950
1,65,69,0,2,2012,3,23921,0,6384.6934,644925369950
1,73,69,1296,12,2011,4,17020,2984,3993.9548,495860369894
1,73,69,1301,1,2012,4,17020,2984,3844.8188,495860369894
1,73,69,1307,2,2012,4,17020,3034,3921.6907,495860369894
1,73,69,1317,3,2012,4,17020,3604,3847.2126,495860369894
1,73,69,1296,12,2011,4,17020,2984,3993.9548,495860369894
1,73,69,1301,1,2012,4,17020,2984,3844.8188,495860369894
1,73,69,1307,2,2012,4,17020,3034,3921.6907,495860369894
1,73,69,1317,3,2012,4,17020,3604,3847.2126,495860369894
1,73,69,1513,12,2011,4,16885,5855,4613.0005,495379369894
1,73,69,1520,1,2012,4,16885,5855,4940.7383,495379369894
1,73,69,1526,2,2012,4,16885,5855,4884.5493,495379369894
1,73,69,1538,3,2012,4,16885,5855,4904.4893,495379369894
1,73,69,1513,12,2011,4,16885,5855,4613.0005,495379369894
1,73,69,1520,1,2012,4,16885,5855,4940.7383,495379369894
1,73,69,1526,2,2012,4,16885,5855,4884.5493,495379369894
1,73,69,1538,3,2012,4,16885,5855,4904.4893,495379369894
1,73,69,1513,12,2011,4,16885,5855,4613.0005,495379369894
1,73,69,1520,1,2012,4,16885,5855,4940.7383,495379369894
1,73,69,1526,2,2012,4,16885,5855,4884.5493,495379369894
1,73,69,1538,3,2012,4,16885,5855,4904.4893,495379369894
1,73,69,2243,12,2011,4,16939,3335,3949.3716,495454369894
1,73,69,2253,1,2012,4,16939,3335,4221.9409,495454369894
1,73,69,2263,2,2012,4,16939,3335,4254.3579,495454369894
1,73,69,2280,3,2012,4,16939,3335,4295.2026,495454369894
1,73,69,2243,12,2011,4,16939,3335,3949.3716,495454369894
1,73,69,2253,1,2012,4,16939,3335,4221.9409,495454369894
1,73,69,2263,2,2012,4,16939,3335,4254.3579,495454369894
1,73,69,2280,3,2012,4,16939,3335,4295.2026,495454369894
1,73,69,2243,12,2011,4,16939,3335,3949.3716,495454369894
1,73,69,2253,1,2012,4,16939,3335,4221.9409,495454369894
1,73,69,2263,2,2012,4,16939,3335,4254.3579,495454369894
1,73,69,2280,3,2012,4,16939,3335,4295.2026,495454369894
1,73,69,2243,12,2011,4,16939,3335,3949.3716,495454369894
1,73,69,2253,1,2012,4,16939,3335,4221.9409,495454369894
1,73,69,2263,2,2012,4,16939,3335,4254.3579,495454369894
1,73,69,2280,3,2012,4,16939,3335,4295.2026,495454369894
1,73,69,2243,12,2011,4,16939,3335,3949.3716,495454369894
1,73,69,2253,1,2012,4,16939,3335,4221.9409,495454369894
1,73,69,2263,2,2012,4,16939,3335,4254.3579,495454369894
1,73,69,2280,3,2012,4,16939,3335,4295.2026,495454369894
1,73,69,1970,12,2011,4,17575,4099,2958.2998,495958369894
1,73,69,1979,1,2012,4,17575,4099,3190.2275,495958369894
1,73,69,1988,2,2012,4,17575,4099,3107.5649,495958369894
1,73,69,2003,3,2012,4,17575,4099,3136.7070,495958369894
1,73,69,1970,12,2011,4,17575,4099,2958.2998,495958369894
1,73,69,1979,1,2012,4,17575,4099,3190.2275,495958369894
1,73,69,1988,2,2012,4,17575,4099,3107.5649,495958369894
1,73,69,2003,3,2012,4,17575,4099,3136.7070,495958369894
1,73,69,1970,12,2011,4,17575,4099,2958.2998,495958369894
1,73,69,1979,1,2012,4,17575,4099,3190.2275,495958369894
1,73,69,1988,2,2012,4,17575,4099,3107.5649,495958369894
1,73,69,2003,3,2012,4,17575,4099,3136.7070,495958369894
1,73,69,1970,12,2011,4,17575,4099,2958.2998,495958369894
1,73,69,1979,1,2012,4,17575,4099,3190.2275,495958369894
1,73,69,1988,2,2012,4,17575,4099,3107.5649,495958369894
1,73,69,2003,3,2012,4,17575,4099,3136.7070,495958369894
1,89,69,1136,12,2011,4,16884,7217,4091.9800,495379369753
1,89,69,1141,1,2012,4,16884,7217,4254.4658,495379369753
1,89,69,1146,2,2012,4,16884,7217,4162.9248,495379369753
1,89,69,1155,3,2012,4,16884,7217,4107.4336,495379369753
1,89,69,1136,12,2011,4,16884,7217,4091.9800,495379369753
1,89,69,1141,1,2012,4,16884,7217,4254.4658,495379369753
1,89,69,1146,2,2012,4,16884,7217,4162.9248,495379369753
1,89,69,1155,3,2012,4,16884,7217,4107.4336,495379369753
1,89,69,1513,12,2011,4,16549,17232,3944.7170,495133369753
1,89,69,1520,1,2012,4,16549,17232,3950.3423,495133369753
1,89,69,1526,2,2012,4,16549,18408,3853.0544,495133369753
1,89,69,1538,3,2012,4,16549,17809,3844.1541,495133369753
1,89,69,1513,12,2011,4,16549,17232,3944.7170,495133369753
1,89,69,1520,1,2012,4,16549,17232,3950.3423,495133369753
1,89,69,1526,2,2012,4,16549,18408,3853.0544,495133369753
1,89,69,1538,3,2012,4,16549,17809,3844.1541,495133369753
1,89,69,1513,12,2011,4,16549,17232,3944.7170,495133369753
1,89,69,1520,1,2012,4,16549,17232,3950.3423,495133369753
1,89,69,1526,2,2012,4,16549,18408,3853.0544,495133369753
1,89,69,1538,3,2012,4,16549,17809,3844.1541,495133369753
1,89,69,1470,12,2011,4,17574,8530,4765.3740,495958369753
1,89,69,1477,1,2012,4,17574,8530,4822.1621,495958369753
1,89,69,1483,2,2012,4,17574,8530,4743.4199,495958369753
1,89,69,1495,3,2012,4,17574,8530,4733.4336,495958369753
1,89,69,1470,12,2011,4,17574,8530,4765.3740,495958369753
1,89,69,1477,1,2012,4,17574,8530,4822.1621,495958369753
1,89,69,1483,2,2012,4,17574,8530,4743.4199,495958369753
1,89,69,1495,3,2012,4,17574,8530,4733.4336,495958369753
1,89,69,1470,12,2011,4,17574,8530,4765.3740,495958369753
1,89,69,1477,1,2012,4,17574,8530,4822.1621,495958369753
1,89,69,1483,2,2012,4,17574,8530,4743.4199,495958369753
1,89,69,1495,3,2012,4,17574,8530,4733.4336,495958369753
1,9,69,901,12,2011,4,17182,897,2186.5061,495925202753
1,9,69,905,1,2012,4,17182,897,2212.9390,495925202753
1,9,69,909,2,2012,4,17182,897,2175.9375,495925202753
1,9,69,916,3,2012,4,17182,897,2197.3386,495925202753
1,5,69,1296,12,2011,4,17163,736,3256.5291,495925196233
1,5,69,1301,1,2012,4,17163,736,3377.8657,495925196233
1,5,69,1307,2,2012,4,17163,736,3271.3162,495925196233
1,5,69,1317,3,2012,4,17163,736,3305.7041,495925196233
1,5,69,1296,12,2011,4,17163,736,3256.5291,495925196233
1,5,69,1301,1,2012,4,17163,736,3377.8657,495925196233
1,5,69,1307,2,2012,4,17163,736,3271.3162,495925196233
1,5,69,1317,3,2012,4,17163,736,3305.7041,495925196233
1,65,69,978,12,2011,4,17298,1000,2622.6943,495925370950
1,65,69,982,1,2012,4,17298,0,2781.5632,495925370950
1,65,69,987,2,2012,4,17298,1000,2863.1550,495925370950
1,65,69,994,3,2012,4,17298,0,2665.2791,495925370950
1,65,69,2209,12,2011,4,17298,6287,2622.6943,495925370950
1,65,69,2219,1,2012,4,17298,6287,2781.5632,495925370950
1,65,69,2228,2,2012,4,17298,3837,2863.1550,495925370950
1,65,69,2245,3,2012,4,17298,3837,2665.2791,495925370950
1,65,69,2209,12,2011,4,17298,6287,2622.6943,495925370950
1,65,69,2219,1,2012,4,17298,6287,2781.5632,495925370950
1,65,69,2228,2,2012,4,17298,3837,2863.1550,495925370950
1,65,69,2245,3,2012,4,17298,3837,2665.2791,495925370950
1,65,69,2209,12,2011,4,17298,6287,2622.6943,495925370950
1,65,69,2219,1,2012,4,17298,6287,2781.5632,495925370950
1,65,69,2228,2,2012,4,17298,3837,2863.1550,495925370950
1,65,69,2245,3,2012,4,17298,3837,2665.2791,495925370950
1,65,69,2209,12,2011,4,17298,6287,2622.6943,495925370950
1,65,69,2219,1,2012,4,17298,6287,2781.5632,495925370950
1,65,69,2228,2,2012,4,17298,3837,2863.1550,495925370950
1,65,69,2245,3,2012,4,17298,3837,2665.2791,495925370950
1,65,69,2209,12,2011,4,17298,6287,2622.6943,495925370950
1,65,69,2219,1,2012,4,17298,6287,2781.5632,495925370950
1,65,69,2228,2,2012,4,17298,3837,2863.1550,495925370950
1,65,69,2245,3,2012,4,17298,3837,2665.2791,495925370950
1,78,69,1470,12,2011,4,17283,13207,5903.1611,495925369619
1,78,69,1477,1,2012,4,17283,13211,6485.7334,495925369619
1,78,69,1483,2,2012,4,17283,13211,6315.8271,495925369619
1,78,69,1495,3,2012,4,17283,13211,6301.8076,495925369619
1,78,69,1470,12,2011,4,17283,13207,5903.1611,495925369619
1,78,69,1477,1,2012,4,17283,13211,6485.7334,495925369619
1,78,69,1483,2,2012,4,17283,13211,6315.8271,495925369619
1,78,69,1495,3,2012,4,17283,13211,6301.8076,495925369619
1,78,69,1470,12,2011,4,17283,13207,5903.1611,495925369619
1,78,69,1477,1,2012,4,17283,13211,6485.7334,495925369619
1,78,69,1483,2,2012,4,17283,13211,6315.8271,495925369619
1,78,69,1495,3,2012,4,17283,13211,6301.8076,495925369619
1,62,69,1906,12,2011,4,17286,7028,3560.5640,495925369753
1,62,69,1915,1,2012,4,17286,7028,3443.2971,495925369753
1,62,69,1923,2,2012,4,17286,7116,3437.4697,495925369753
1,62,69,1938,3,2012,4,17286,7028,3428.1953,495925369753
1,62,69,1906,12,2011,4,17286,7028,3560.5640,495925369753
1,62,69,1915,1,2012,4,17286,7028,3443.2971,495925369753
1,62,69,1923,2,2012,4,17286,7116,3437.4697,495925369753
1,62,69,1938,3,2012,4,17286,7028,3428.1953,495925369753
1,62,69,1906,12,2011,4,17286,7028,3560.5640,495925369753
1,62,69,1915,1,2012,4,17286,7028,3443.2971,495925369753
1,62,69,1923,2,2012,4,17286,7116,3437.4697,495925369753
1,62,69,1938,3,2012,4,17286,7028,3428.1953,495925369753
1,62,69,1906,12,2011,4,17286,7028,3560.5640,495925369753
1,62,69,1915,1,2012,4,17286,7028,3443.2971,495925369753
1,62,69,1923,2,2012,4,17286,7116,3437.4697,495925369753
1,62,69,1938,3,2012,4,17286,7028,3428.1953,495925369753
2,89,26,1142,9,2011,1,35479,2517,4313.5771,837379469294
2,89,26,1140,10,2011,1,35479,3091,4240.7813,837379469294
2,89,26,1139,11,2011,1,35479,3091,4407.5684,837379469294
2,89,26,1136,12,2011,1,35479,3091,4506.8594,837379469294
2,89,26,1142,9,2011,1,35479,2517,4313.5771,837379469294
2,89,26,1140,10,2011,1,35479,3091,4240.7813,837379469294
2,89,26,1139,11,2011,1,35479,3091,4407.5684,837379469294
2,89,26,1136,12,2011,1,35479,3091,4506.8594,837379469294
2,89,26,1142,9,2011,1,35136,5807,4540.5405,837133469294
2,89,26,1140,10,2011,1,35136,5807,4508.1938,837133469294
2,89,26,1139,11,2011,1,35136,5807,4425.2290,837133469294
2,89,26,1136,12,2011,1,35136,5807,4452.5723,837133469294
2,89,26,1142,9,2011,1,35136,5807,4540.5405,837133469294
2,89,26,1140,10,2011,1,35136,5807,4508.1938,837133469294
2,89,26,1139,11,2011,1,35136,5807,4425.2290,837133469294
2,89,26,1136,12,2011,1,35136,5807,4452.5723,837133469294
2,53,40,1523,9,2011,1,35478,2771,7869.9111,837379469259
2,53,40,1519,10,2011,1,35478,2771,7532.9409,837379469259
2,53,40,1518,11,2011,1,35478,0,7726.9473,837379469259
2,53,40,1514,12,2011,1,35478,0,7685.3257,837379469259
2,53,40,1523,9,2011,1,35478,2771,7869.9111,837379469259
2,53,40,1519,10,2011,1,35478,2771,7532.9409,837379469259
2,53,40,1518,11,2011,1,35478,0,7726.9473,837379469259
2,53,40,1514,12,2011,1,35478,0,7685.3257,837379469259
2,53,40,1523,9,2011,1,35478,2771,7869.9111,837379469259
2,53,40,1519,10,2011,1,35478,2771,7532.9409,837379469259
2,53,40,1518,11,2011,1,35478,0,7726.9473,837379469259
2,53,40,1514,12,2011,1,35478,0,7685.3257,837379469259
2,53,40,906,9,2011,1,35135,8630,3666.0095,837133469259
2,53,40,904,10,2011,1,35135,5630,3759.3931,837133469259
2,53,40,904,11,2011,1,35135,5630,3716.0354,837133469259
2,53,40,901,12,2011,1,35135,7830,3694.7720,837133469259
2,53,40,1142,9,2011,1,35547,2322,4449.9995,837454469259
2,53,40,1140,10,2011,1,35547,2322,4491.7612,837454469259
2,53,40,1139,11,2011,1,35547,2322,4526.1743,837454469259
2,53,40,1136,12,2011,1,35547,2322,4420.8457,837454469259
2,53,40,1142,9,2011,1,35547,2322,4449.9995,837454469259
2,53,40,1140,10,2011,1,35547,2322,4491.7612,837454469259
2,53,40,1139,11,2011,1,35547,2322,4526.1743,837454469259
2,53,40,1136,12,2011,1,35547,2322,4420.8457,837454469259
2,99,40,906,9,2011,1,35202,695,2334.5273,837228369831
2,99,40,904,10,2011,1,35202,695,2309.7981,837228369831
2,99,40,904,11,2011,1,35202,695,2309.5979,837228369831
2,99,40,901,12,2011,1,35202,695,2275.2366,837228369831
1,95,40,983,9,2011,1,35201,1765,5010.3403,837228369660
1,95,40,981,10,2011,1,35201,1765,4975.3135,837228369660
1,95,40,980,11,2011,1,35201,1765,5076.8130,837228369660
1,95,40,978,12,2011,1,35201,1765,5273.4922,837228369660
1,87,26,2221,9,2011,1,35996,2038,4834.5952,837925469944
1,87,26,2216,10,2011,1,35996,2038,4948.7197,837925469944
1,87,26,2214,11,2011,1,35996,2038,5196.5127,837925469944
1,87,26,2209,12,2011,1,35996,432,5541.6367,837925469944
1,87,26,2221,9,2011,1,35996,2038,4834.5952,837925469944
1,87,26,2216,10,2011,1,35996,2038,4948.7197,837925469944
1,87,26,2214,11,2011,1,35996,2038,5196.5127,837925469944
1,87,26,2209,12,2011,1,35996,432,5541.6367,837925469944
1,87,26,2221,9,2011,1,35996,2038,4834.5952,837925469944
1,87,26,2216,10,2011,1,35996,2038,4948.7197,837925469944
1,87,26,2214,11,2011,1,35996,2038,5196.5127,837925469944
1,87,26,2209,12,2011,1,35996,432,5541.6367,837925469944
1,87,26,2221,9,2011,1,35996,2038,4834.5952,837925469944
1,87,26,2216,10,2011,1,35996,2038,4948.7197,837925469944
1,87,26,2214,11,2011,1,35996,2038,5196.5127,837925469944
1,87,26,2209,12,2011,1,35996,432,5541.6367,837925469944
1,87,26,2221,9,2011,1,35996,2038,4834.5952,837925469944
1,87,26,2216,10,2011,1,35996,2038,4948.7197,837925469944
1,87,26,2214,11,2011,1,35996,2038,5196.5127,837925469944
1,87,26,2209,12,2011,1,35996,432,5541.6367,837925469944
2,83,26,2385,9,2011,1,35994,6761,4258.4995,837925469207
2,83,26,2380,10,2011,1,35994,6889,4245.7534,837925469207
2,83,26,2378,11,2011,1,35994,6889,4234.4888,837925469207
2,83,26,2372,12,2011,1,35994,6889,4147.7998,837925469207
2,83,26,2385,9,2011,1,35994,6761,4258.4995,837925469207
