GHLFSAM,GRGC,GVARSTR,RFPOV,RHCALMN,RHCALYR,SROTATON,SSUSEQ,TFTOTINC,WHFNWGT,SSUID
1,14,6,1470,12,2011,2,29010,3124,4740.5200,728925196582
1,14,6,1477,1,2012,2,29010,3124,4880.4556,728925196582
1,14,6,1475,10,2011,2,29010,3124,4723.3867,728925196582
1,14,6,1474,11,2011,2,29010,3124,4645.3101,728925196582
1,14,6,1470,12,2011,2,29010,3124,4740.5200,728925196582
1,14,6,1477,1,2012,2,29010,3124,4880.4556,728925196582
1,33,6,1475,10,2011,2,29115,4692,3249.8997,728925370898
1,33,6,1474,11,2011,2,29115,4692,3267.2854,728925370898
1,33,6,1470,12,2011,2,29115,4692,3219.1228,728925370898
1,33,6,1477,1,2012,2,29115,4692,3369.6951,728925370898
1,33,6,1475,10,2011,2,29115,4692,3249.8997,728925370898
1,33,6,1474,11,2011,2,29115,4692,3267.2854,728925370898
1,33,6,1470,12,2011,2,29115,4692,3219.1228,728925370898
1,33,6,1477,1,2012,2,29115,4692,3369.6951,728925370898
1,33,6,1475,10,2011,2,29115,4692,3249.8997,728925370898
1,33,6,1474,11,2011,2,29115,4692,3267.2854,728925370898
1,33,6,1470,12,2011,2,29115,4692,3219.1228,728925370898
1,33,6,1477,1,2012,2,29115,4692,3369.6951,728925370898
1,82,6,1475,10,2011,2,29113,9270,3101.9480,728925370695
1,82,6,1474,11,2011,2,29113,9264,3098.2871,728925370695
1,82,6,1470,12,2011,2,29113,9264,3088.7070,728925370695
1,82,6,1477,1,2012,2,29113,6672,3218.1460,728925370695
1,82,6,1475,10,2011,2,29113,9270,3101.9480,728925370695
1,82,6,1474,11,2011,2,29113,9264,3098.2871,728925370695
1,82,6,1470,12,2011,2,29113,9264,3088.7070,728925370695
1,82,6,1477,1,2012,2,29113,6672,3218.1460,728925370695
1,82,6,1475,10,2011,2,29113,9270,3101.9480,728925370695
1,82,6,1474,11,2011,2,29113,9264,3098.2871,728925370695
1,82,6,1470,12,2011,2,29113,9264,3088.7070,728925370695
1,82,6,1477,1,2012,2,29113,6672,3218.1460,728925370695
1,10,6,981,10,2011,2,29114,5448,3724.5752,728925370801
1,10,6,980,11,2011,2,29114,5448,3791.2649,728925370801
1,10,6,978,12,2011,2,29114,5448,3917.8989,728925370801
1,10,6,982,1,2012,2,29114,5448,3971.6738,728925370801
1,78,6,981,10,2011,2,29092,4573,3728.0996,728925369172
1,78,6,980,11,2011,2,29092,4573,3565.9612,728925369172
1,78,6,978,12,2011,2,29092,4573,3473.4670,728925369172
1,78,6,982,1,2012,2,29092,4573,3445.5046,728925369172
1,74,6,1518,10,2011,2,29105,7294,4417.5801,728925369898
1,74,6,1517,11,2011,2,29105,9118,4513.0132,728925369898
1,74,6,1513,12,2011,2,29105,7294,4480.7002,728925369898
1,74,6,1520,1,2012,2,29105,7294,4481.5684,728925369898
1,74,6,1518,10,2011,2,29105,7294,4417.5801,728925369898
1,74,6,1517,11,2011,2,29105,9118,4513.0132,728925369898
1,74,6,1513,12,2011,2,29105,7294,4480.7002,728925369898
1,74,6,1520,1,2012,2,29105,7294,4481.5684,728925369898
1,74,6,1300,10,2011,2,29105,1884,4228.6147,728925369898
1,74,6,1299,11,2011,2,29105,1884,4137.7559,728925369898
1,74,6,1296,12,2011,2,29105,1884,4098.9395,728925369898
1,74,6,1301,1,2012,2,29105,1884,3966.1047,728925369898
1,74,6,1300,10,2011,2,29105,1884,4228.6147,728925369898
1,74,6,1299,11,2011,2,29105,1884,4137.7559,728925369898
1,74,6,1296,12,2011,2,29105,1884,4098.9395,728925369898
1,74,6,1301,1,2012,2,29105,1884,3966.1047,728925369898
1,74,6,1518,10,2011,2,29105,7294,4417.5801,728925369898
1,74,6,1517,11,2011,2,29105,9118,4513.0132,728925369898
1,74,6,1513,12,2011,2,29105,7294,4480.7002,728925369898
1,74,6,1520,1,2012,2,29105,7294,4481.5684,728925369898
1,74,6,1300,10,2011,2,29105,0,4228.6147,728925369898
1,74,6,1299,11,2011,2,29105,0,4137.7559,728925369898
1,74,6,1296,12,2011,2,29105,0,4098.9395,728925369898
1,74,6,1301,1,2012,2,29105,0,3966.1047,728925369898
1,74,6,1300,10,2011,2,29105,0,4228.6147,728925369898
1,74,6,1299,11,2011,2,29105,0,4137.7559,728925369898
1,74,6,1296,12,2011,2,29105,0,4098.9395,728925369898
1,74,6,1301,1,2012,2,29105,0,3966.1047,728925369898
1,70,6,1140,10,2011,2,29103,4300,3339.0525,728925369801
1,70,6,1139,11,2011,2,29103,4300,3403.7368,728925369801
1,70,6,1136,12,2011,2,29103,4300,3355.5259,728925369801
1,70,6,1141,1,2012,2,29103,4300,3416.2109,728925369801
1,70,6,1140,10,2011,2,29103,4300,3339.0525,728925369801
1,70,6,1139,11,2011,2,29103,4300,3403.7368,728925369801
1,70,6,1136,12,2011,2,29103,4300,3355.5259,728925369801
1,70,6,1141,1,2012,2,29103,4300,3416.2109,728925369801
1,35,6,904,11,2011,3,2840,1125,2301.2798,077925167801
1,35,6,901,12,2011,3,2840,1125,2311.1626,077925167801
1,35,6,905,1,2012,3,2840,1164,2288.9180,077925167801
1,35,6,909,2,2012,3,2840,1164,2421.7998,077925167801
1,95,6,980,11,2011,3,2860,1672,7174.6519,077925202801
1,95,6,978,12,2011,3,2860,1672,7389.0298,077925202801
1,95,6,982,1,2012,3,2860,1672,6938.8750,077925202801
1,95,6,987,2,2012,3,2860,1672,7244.8687,077925202801
1,95,6,1518,11,2011,3,2860,3942,7174.6519,077925202801
1,95,6,1514,12,2011,3,2860,3942,7389.0298,077925202801
1,95,6,1521,1,2012,3,2860,3942,6938.8750,077925202801
1,95,6,1528,2,2012,3,2860,3942,7244.8687,077925202801
1,95,6,1518,11,2011,3,2860,3942,7174.6519,077925202801
1,95,6,1514,12,2011,3,2860,3942,7389.0298,077925202801
1,95,6,1521,1,2012,3,2860,3942,6938.8750,077925202801
1,95,6,1528,2,2012,3,2860,3942,7244.8687,077925202801
1,95,6,1518,11,2011,3,2860,3942,7174.6519,077925202801
1,95,6,1514,12,2011,3,2860,3942,7389.0298,077925202801
1,95,6,1521,1,2012,3,2860,3942,6938.8750,077925202801
1,95,6,1528,2,2012,3,2860,3942,7244.8687,077925202801
1,23,6,1262,11,2011,3,2856,2847,5141.1831,077925196172
1,23,6,1259,12,2011,3,2856,2847,5073.1133,077925196172
1,23,6,1264,1,2012,3,2856,2847,4792.6758,077925196172
1,23,6,1270,2,2012,3,2856,2847,4718.5024,077925196172
1,23,6,1262,11,2011,3,2856,2847,5141.1831,077925196172
1,23,6,1259,12,2011,3,2856,2847,5073.1133,077925196172
1,23,6,1264,1,2012,3,2856,2847,4792.6758,077925196172
1,23,6,1270,2,2012,3,2856,2847,4718.5024,077925196172
1,19,6,904,11,2011,3,2858,4864,4334.4302,077925196797
1,19,6,901,12,2011,3,2858,4864,4388.1743,077925196797
1,19,6,905,1,2012,3,2858,4864,4418.2896,077925196797
1,19,6,909,2,2012,3,2858,4864,4381.3950,077925196797
1,83,6,980,11,2011,3,2960,3340,4774.7178,077925370582
1,83,6,978,12,2011,3,2960,3490,4560.3101,077925370582
1,83,6,982,1,2012,3,2960,3340,4725.5908,077925370582
1,83,6,987,2,2012,3,2960,3340,4636.9336,077925370582
1,11,6,980,11,2011,3,2961,5006,10352.5615,077925370801
1,11,6,978,12,2011,3,2961,6,10509.6592,077925370801
1,11,6,982,1,2012,3,2961,6,11402.0557,077925370801
1,11,6,987,2,2012,3,2961,3506,11242.5068,077925370801
1,7,6,980,11,2011,3,2946,7554,3799.5537,077925369632
1,7,6,978,12,2011,3,2946,19666,3625.1218,077925369632
1,7,6,982,1,2012,3,2946,7666,3833.5413,077925369632
1,7,6,987,2,2012,3,2946,7554,3979.7759,077925369632
1,75,6,1262,11,2011,3,2954,8042,7226.3359,077925369898
1,75,6,1259,12,2011,3,2954,8042,7100.1479,077925369898
1,75,6,1264,1,2012,3,2954,8042,7032.2334,077925369898
1,75,6,1270,2,2012,3,2954,9542,6850.6572,077925369898
1,75,6,1262,11,2011,3,2954,8042,7226.3359,077925369898
1,75,6,1259,12,2011,3,2954,8042,7100.1479,077925369898
1,75,6,1264,1,2012,3,2954,8042,7032.2334,077925369898
1,75,6,1270,2,2012,3,2954,9542,6850.6572,077925369898
1,71,6,1139,11,2011,3,2836,4978,1711.6877,077925134801
1,71,6,1136,12,2011,3,2836,4978,1746.2474,077925134801
1,71,6,1141,1,2012,3,2836,7561,1819.1251,077925134801
1,71,6,1146,2,2012,3,2836,5061,1887.9872,077925134801
1,71,6,1139,11,2011,3,2836,4978,1711.6877,077925134801
1,71,6,1136,12,2011,3,2836,4978,1746.2474,077925134801
1,71,6,1141,1,2012,3,2836,7561,1819.1251,077925134801
1,71,6,1146,2,2012,3,2836,5061,1887.9872,077925134801
1,81,6,1906,12,2011,4,32230,12487,6629.3994,794860469883
1,81,6,1915,1,2012,4,32230,12487,6540.1611,794860469883
1,81,6,1923,2,2012,4,32230,14252,6500.7290,794860469883
1,81,6,1938,3,2012,4,32230,12487,6658.8237,794860469883
1,81,6,1906,12,2011,4,32230,12487,6629.3994,794860469883
1,81,6,1915,1,2012,4,32230,12487,6540.1611,794860469883
1,81,6,1923,2,2012,4,32230,14252,6500.7290,794860469883
1,81,6,1938,3,2012,4,32230,12487,6658.8237,794860469883
1,81,6,1906,12,2011,4,32230,12487,6629.3994,794860469883
1,81,6,1915,1,2012,4,32230,12487,6540.1611,794860469883
1,81,6,1923,2,2012,4,32230,14252,6500.7290,794860469883
1,81,6,1938,3,2012,4,32230,12487,6658.8237,794860469883
1,81,6,1906,12,2011,4,32230,12487,6629.3994,794860469883
1,81,6,1915,1,2012,4,32230,12487,6540.1611,794860469883
1,81,6,1923,2,2012,4,32230,14252,6500.7290,794860469883
1,81,6,1938,3,2012,4,32230,12487,6658.8237,794860469883
1,81,6,1906,12,2011,4,32025,5538,4283.7734,794379469883
1,81,6,1915,1,2012,4,32025,5538,4056.1045,794379469883
1,81,6,1923,2,2012,4,32025,5538,4541.5981,794379469883
1,81,6,1938,3,2012,4,32025,5538,4579.3848,794379469883
1,81,6,978,12,2011,4,32025,5250,4283.7734,794379469883
1,81,6,982,1,2012,4,32025,4650,4056.1045,794379469883
1,81,6,987,2,2012,4,32025,4650,4541.5981,794379469883
1,81,6,994,3,2012,4,32025,4650,4579.3848,794379469883
1,81,6,1906,12,2011,4,32025,5538,4283.7734,794379469883
1,81,6,1915,1,2012,4,32025,5538,4056.1045,794379469883
1,81,6,1923,2,2012,4,32025,5538,4541.5981,794379469883
1,81,6,1938,3,2012,4,32025,5538,4579.3848,794379469883
1,81,6,1906,12,2011,4,32025,5538,4283.7734,794379469883
1,81,6,1915,1,2012,4,32025,5538,4056.1045,794379469883
1,81,6,1923,2,2012,4,32025,5538,4541.5981,794379469883
1,81,6,1938,3,2012,4,32025,5538,4579.3848,794379469883
1,81,6,1906,12,2011,4,32025,5538,4283.7734,794379469883
1,81,6,1915,1,2012,4,32025,5538,4056.1045,794379469883
1,81,6,1923,2,2012,4,32025,5538,4541.5981,794379469883
1,81,6,1938,3,2012,4,32025,5538,4579.3848,794379469883
1,81,6,1259,12,2011,4,31628,2,8697.5176,794133469883
1,81,6,1264,1,2012,4,31628,2,9480.2422,794133469883
1,81,6,1270,2,2012,4,31628,2,9671.2500,794133469883
1,81,6,1279,3,2012,4,31628,2,9503.7383,794133469883
1,81,6,1259,12,2011,4,31628,2,8697.5176,794133469883
1,81,6,1264,1,2012,4,31628,2,9480.2422,794133469883
1,81,6,1270,2,2012,4,31628,2,9671.2500,794133469883
1,81,6,1279,3,2012,4,31628,2,9503.7383,794133469883
1,100,6,978,12,2011,4,32303,585,2952.6372,794925202898
1,100,6,982,1,2012,4,32303,585,3527.1326,794925202898
1,100,6,987,2,2012,4,32303,585,3617.4739,794925202898
1,100,6,994,3,2012,4,32303,585,3729.1292,794925202898
1,100,6,1296,12,2011,4,32303,3877,3504.4753,794925202898
1,100,6,982,1,2012,4,32303,2973,3582.5725,794925202898
1,100,6,987,2,2012,4,32303,2848,3713.0764,794925202898
1,100,6,994,3,2012,4,32303,2973,3665.9133,794925202898
1,100,6,1296,12,2011,4,32303,3877,3504.4753,794925202898
1,28,6,1259,12,2011,4,32302,437,3202.4009,794925202797
1,28,6,1264,1,2012,4,32302,437,3238.9958,794925202797
1,28,6,1270,2,2012,4,32302,437,3249.1348,794925202797
1,28,6,1279,3,2012,4,32302,437,3315.3479,794925202797
1,28,6,1259,12,2011,4,32302,437,3202.4009,794925202797
1,28,6,1264,1,2012,4,32302,437,3238.9958,794925202797
1,28,6,1270,2,2012,4,32302,437,3249.1348,794925202797
1,28,6,1279,3,2012,4,32302,437,3315.3479,794925202797
1,24,6,978,12,2011,4,32301,2209,5516.2144,794925202582
1,24,6,982,1,2012,4,32301,2409,5288.0747,794925202582
1,24,6,987,2,2012,4,32301,2409,5598.1050,794925202582
1,24,6,994,3,2012,4,32301,4009,5702.2368,794925202582
1,43,6,978,12,2011,4,32298,1170,3002.0640,794925196566
1,43,6,982,1,2012,4,32298,1170,3514.7788,794925196566
1,43,6,987,2,2012,4,32298,1170,3638.9053,794925196566
1,43,6,994,3,2012,4,32298,1170,3578.1555,794925196566
1,39,6,1513,12,2011,4,32300,3538,7264.7744,794925196898
1,39,6,1520,1,2012,4,32300,3538,7171.5840,794925196898
1,39,6,1526,2,2012,4,32300,3538,5383.4233,794925196898
1,39,6,1538,3,2012,4,32300,3538,5395.2061,794925196898
1,39,6,1513,12,2011,4,32300,3538,7264.7744,794925196898
1,39,6,1520,1,2012,4,32300,3538,7171.5840,794925196898
1,39,6,1526,2,2012,4,32300,3538,5383.4233,794925196898
1,39,6,1538,3,2012,4,32300,3538,5395.2061,794925196898
1,39,6,1513,12,2011,4,32300,3538,7264.7744,794925196898
1,39,6,1520,1,2012,4,32300,3538,7171.5840,794925196898
1,39,6,1526,2,2012,4,32300,3538,5383.4233,794925196898
1,39,6,1538,3,2012,4,32300,3538,5395.2061,794925196898
1,92,6,1136,12,2011,4,32299,2235,4750.8193,794925196797
1,92,6,1141,1,2012,4,32299,2239,5022.2651,794925196797
1,92,6,1146,2,2012,4,32299,2239,5093.9277,794925196797
1,92,6,1155,3,2012,4,32299,2239,5107.8828,794925196797
1,92,6,1136,12,2011,4,32299,2235,4750.8193,794925196797
1,92,6,1141,1,2012,4,32299,2239,5022.2651,794925196797
1,92,6,1146,2,2012,4,32299,2239,5093.9277,794925196797
1,92,6,1155,3,2012,4,32299,2239,5107.8828,794925196797
1,44,6,901,12,2011,4,32399,1073,4966.5068,794925370566
1,44,6,905,1,2012,4,32399,1073,5063.5273,794925370566
1,44,6,909,2,2012,4,32399,1073,5175.0205,794925370566
1,44,6,916,3,2012,4,32399,1073,5140.6309,794925370566
1,84,6,1259,12,2011,4,32401,8690,9382.8740,794925370797
1,84,6,1264,1,2012,4,32401,8690,9131.1426,794925370797
1,84,6,1270,2,2012,4,32401,8690,9400.8076,794925370797
1,84,6,1279,3,2012,4,32401,8690,9400.1660,794925370797
1,84,6,1259,12,2011,4,32401,8690,9382.8740,794925370797
1,84,6,1264,1,2012,4,32401,8690,9131.1426,794925370797
1,84,6,1270,2,2012,4,32401,8690,9400.8076,794925370797
1,84,6,1279,3,2012,4,32401,8690,9400.1660,794925370797
1,12,6,1259,12,2011,4,32400,3683,5251.7012,794925370582
1,12,6,1264,1,2012,4,32400,3683,5310.7832,794925370582
1,12,6,1270,2,2012,4,32400,3683,5408.7500,794925370582
1,12,6,1279,3,2012,4,32400,3683,5529.6172,794925370582
1,12,6,1259,12,2011,4,32400,3683,5251.7012,794925370582
1,12,6,1264,1,2012,4,32400,3683,5310.7832,794925370582
1,12,6,1270,2,2012,4,32400,3683,5408.7500,794925370582
1,12,6,1279,3,2012,4,32400,3683,5529.6172,794925370582
1,80,6,978,12,2011,4,32402,1,6148.6792,794925370801
1,80,6,982,1,2012,4,32402,1,6174.2896,794925370801
1,80,6,987,2,2012,4,32402,1,6432.5220,794925370801
1,80,6,994,3,2012,4,32402,1,6520.2075,794925370801
1,80,6,978,12,2011,4,32402,500,6148.6792,794925370801
1,80,6,982,1,2012,4,32402,500,6174.2896,794925370801
1,80,6,987,2,2012,4,32402,500,6432.5220,794925370801
1,80,6,994,3,2012,4,32402,500,6520.2075,794925370801
1,76,6,1259,12,2011,4,32389,1473,9595.6484,794925369632
1,76,6,1264,1,2012,4,32389,1473,9393.0557,794925369632
1,76,6,1270,2,2012,4,32389,1502,9670.2090,794925369632
1,76,6,1279,3,2012,4,32389,1473,9973.9512,794925369632
1,76,6,1259,12,2011,4,32389,1473,9595.6484,794925369632
1,76,6,1264,1,2012,4,32389,1473,9393.0557,794925369632
1,76,6,1270,2,2012,4,32389,1502,9670.2090,794925369632
1,76,6,1279,3,2012,4,32389,1473,9973.9512,794925369632
1,72,6,978,12,2011,4,32388,8801,3502.2141,794925369582
1,72,6,982,1,2012,4,32388,8801,3652.2803,794925369582
1,72,6,987,2,2012,4,32388,8801,3686.0620,794925369582
1,72,6,994,3,2012,4,32388,8801,3706.7683,794925369582
1,4,6,1136,12,2011,4,32383,2623,4536.8999,794925369348
1,4,6,1141,1,2012,4,32383,2623,4703.8901,794925369348
1,4,6,1146,2,2012,4,32383,2623,4234.2813,794925369348
1,4,6,1155,3,2012,4,32383,2623,4211.3857,794925369348
1,4,6,1136,12,2011,4,32383,2623,4536.8999,794925369348
1,4,6,1141,1,2012,4,32383,2623,4703.8901,794925369348
1,4,6,1146,2,2012,4,32383,2623,4234.2813,794925369348
1,4,6,1155,3,2012,4,32383,2623,4211.3857,794925369348
1,43,112,1478,9,2011,1,14930,4111,926.8635,462925370638
1,43,112,1475,10,2011,1,14930,4311,919.4830,462925370638
1,43,112,1474,11,2011,1,14930,4249,857.3280,462925370638
1,43,112,1470,12,2011,1,14930,4249,888.0648,462925370638
1,43,112,1478,9,2011,1,14930,4111,926.8635,462925370638
1,43,112,1475,10,2011,1,14930,4311,919.4830,462925370638
1,43,112,1474,11,2011,1,14930,4249,857.3280,462925370638
1,43,112,1470,12,2011,1,14930,4249,888.0648,462925370638
1,43,112,1478,9,2011,1,14930,4111,926.8635,462925370638
1,43,112,1475,10,2011,1,14930,4311,919.4830,462925370638
1,43,112,1474,11,2011,1,14930,4249,857.3280,462925370638
1,43,112,1470,12,2011,1,14930,4249,888.0648,462925370638
1,3,112,1142,9,2011,1,14927,3202,3920.0291,462925369988
1,3,112,1140,10,2011,1,14927,3202,4001.0127,462925369988
1,3,112,1139,11,2011,1,14927,3202,4036.3005,462925369988
1,3,112,1136,12,2011,1,14927,3202,4011.5317,462925369988
1,3,112,1142,9,2011,1,14927,3202,3920.0291,462925369988
1,3,112,1140,10,2011,1,14927,3202,4001.0127,462925369988
1,3,112,1139,11,2011,1,14927,3202,4036.3005,462925369988
1,3,112,1136,12,2011,1,14927,3202,4011.5317,462925369988
1,15,112,1142,9,2011,1,14926,2094,4176.0757,462925369964
1,15,112,1140,10,2011,1,14926,2094,4152.2329,462925369964
1,15,112,1139,11,2011,1,14926,2094,4087.3901,462925369964
1,15,112,1136,12,2011,1,14926,2094,4120.0430,462925369964
1,15,112,1142,9,2011,1,14926,2094,4176.0757,462925369964
1,15,112,1140,10,2011,1,14926,2094,4152.2329,462925369964
1,15,112,1139,11,2011,1,14926,2094,4087.3901,462925369964
1,15,112,1136,12,2011,1,14926,2094,4120.0430,462925369964
1,44,112,1140,10,2011,2,29109,3306,2234.0176,728925370097
1,44,112,1139,11,2011,2,29109,3306,2209.8674,728925370097
1,44,112,1136,12,2011,2,29109,3306,2178.4805,728925370097
1,44,112,1141,1,2012,2,29109,3316,2156.4790,728925370097
1,44,112,1140,10,2011,2,29109,3306,2234.0176,728925370097
1,44,112,1139,11,2011,2,29109,3306,2209.8674,728925370097
1,44,112,1136,12,2011,2,29109,3306,2178.4805,728925370097
1,44,112,1141,1,2012,2,29109,3316,2156.4790,728925370097
1,36,112,1263,10,2011,2,29108,4255,4065.3398,728925369988
1,36,112,1262,11,2011,2,29108,4255,4111.1128,728925369988
1,36,112,1259,12,2011,2,29108,4255,4064.0027,728925369988
1,36,112,1264,1,2012,2,29108,4255,4189.3203,728925369988
1,36,112,1263,10,2011,2,29108,4255,4065.3398,728925369988
1,36,112,1262,11,2011,2,29108,4255,4111.1128,728925369988
1,36,112,1259,12,2011,2,29108,4255,4064.0027,728925369988
1,36,112,1264,1,2012,2,29108,4255,4189.3203,728925369988
1,36,112,981,10,2011,2,29108,1992,2967.3442,728925369988
1,36,112,980,11,2011,2,29108,1992,3069.7014,728925369988
1,36,112,978,12,2011,2,29108,1992,6401.9077,728925369988
1,36,112,982,1,2012,2,29108,1992,6720.5146,728925369988
1,36,112,981,10,2011,2,29108,3098,2967.3442,728925369988
1,36,112,980,11,2011,2,29108,2973,3069.7014,728925369988
1,20,112,1140,10,2011,2,29093,4225,3439.4580,728925369301
1,20,112,1139,11,2011,2,29093,4225,3457.8574,728925369301
1,20,112,1136,12,2011,2,29093,4225,3406.8862,728925369301
1,20,112,1141,1,2012,2,29093,4225,3566.2402,728925369301
1,20,112,1140,10,2011,2,29093,4225,3439.4580,728925369301
1,20,112,1139,11,2011,2,29093,4225,3457.8574,728925369301
1,20,112,1136,12,2011,2,29093,4225,3406.8862,728925369301
1,20,112,1141,1,2012,2,29093,4225,3566.2402,728925369301
1,32,112,1518,10,2011,2,29088,0,3781.3503,728925369058
1,32,112,1517,11,2011,2,29088,0,3811.7866,728925369058
1,32,112,1513,12,2011,2,29088,0,3742.4736,728925369058
1,32,112,1520,1,2012,2,29088,0,3732.4270,728925369058
1,32,112,1518,10,2011,2,29088,0,3781.3503,728925369058
1,32,112,1517,11,2011,2,29088,0,3811.7866,728925369058
1,32,112,1513,12,2011,2,29088,0,3742.4736,728925369058
1,32,112,1520,1,2012,2,29088,0,3732.4270,728925369058
1,32,112,1518,10,2011,2,29088,0,3781.3503,728925369058
1,32,112,1517,11,2011,2,29088,0,3811.7866,728925369058
1,32,112,1513,12,2011,2,29088,0,3742.4736,728925369058
1,32,112,1520,1,2012,2,29088,0,3732.4270,728925369058
1,101,112,1263,10,2011,2,29107,16333,3931.4705,728925369964
1,101,112,1262,11,2011,2,29107,16333,4025.1724,728925369964
1,101,112,1259,12,2011,2,29107,16333,3995.2490,728925369964
1,101,112,1264,1,2012,2,29107,16333,3934.9619,728925369964
1,101,112,1263,10,2011,2,29107,16333,3931.4705,728925369964
1,101,112,1262,11,2011,2,29107,16333,4025.1724,728925369964
1,101,112,1259,12,2011,2,29107,16333,3995.2490,728925369964
1,101,112,1264,1,2012,2,29107,16333,3934.9619,728925369964
1,36,112,1262,11,2011,3,2695,3500,4696.2563,077454469988
1,36,112,1259,12,2011,3,2695,3500,4652.0459,077454469988
1,36,112,1264,1,2012,3,2695,3500,4628.8447,077454469988
1,36,112,1270,2,2012,3,2695,3500,4658.6475,077454469988
1,36,112,1262,11,2011,3,2695,3500,4696.2563,077454469988
1,36,112,1259,12,2011,3,2695,3500,4652.0459,077454469988
1,36,112,1264,1,2012,3,2695,3500,4628.8447,077454469988
