WHFNWGT,RFPOV,TFTOTINC,GRGC,GHLFSAM,GVARSTR,RHCALYR,RHCALMN,SROTATON,SSUSEQ,SSUID
2210.8523,1935,2297,35,2,82,2004,9,2,5432,146925796944
2175.9302,1945,2297,35,2,82,2004,10,2,5432,146925796944
1902.1355,1930,2297,35,2,82,2004,7,2,5432,146925796944
1880.8746,1931,2297,35,2,82,2004,8,2,5432,146925796944
2210.8523,1935,2297,35,2,82,2004,9,2,5432,146925796944
2175.9302,1945,2297,35,2,82,2004,10,2,5432,146925796944
1902.1355,1930,2297,35,2,82,2004,7,2,5432,146925796944
1880.8746,1931,2297,35,2,82,2004,8,2,5432,146925796944
2210.8523,1935,2297,35,2,82,2004,9,2,5432,146925796944
2175.9302,1945,2297,35,2,82,2004,10,2,5432,146925796944
2091.2725,1057,3929,8,2,3,2004,7,2,5433,146925796964
2133.9961,1057,3929,8,2,3,2004,8,2,5433,146925796964
2149.2043,1059,3929,8,2,3,2004,9,2,5433,146925796964
2057.3242,1065,3929,8,2,3,2004,10,2,5433,146925796964
2091.2725,1057,3929,8,2,3,2004,7,2,5433,146925796964
2133.9961,1057,3929,8,2,3,2004,8,2,5433,146925796964
2149.2043,1059,3929,8,2,3,2004,9,2,5433,146925796964
2057.3242,1065,3929,8,2,3,2004,10,2,5433,146925796964
2651.7041,1270,5411,6,1,61,2004,7,2,5434,146925796972
2646.9370,1270,5411,6,1,61,2004,8,2,5434,146925796972
2694.6270,1273,5111,6,1,61,2004,9,2,5434,146925796972
2787.9565,1280,5111,6,1,61,2004,10,2,5434,146925796972
2651.7041,1270,5411,6,1,61,2004,7,2,5434,146925796972
2646.9370,1270,5411,6,1,61,2004,8,2,5434,146925796972
2694.6270,1273,5111,6,1,61,2004,9,2,5434,146925796972
2787.9565,1280,5111,6,1,61,2004,10,2,5434,146925796972
2651.7041,1270,5411,6,1,61,2004,7,2,5434,146925796972
2646.9370,1270,5411,6,1,61,2004,8,2,5434,146925796972
2694.6270,1273,5111,6,1,61,2004,9,2,5434,146925796972
2787.9565,1280,5111,6,1,61,2004,10,2,5434,146925796972
2774.7871,1057,6885,19,1,27,2004,7,2,5435,146925796994
2790.5640,1057,6885,19,1,27,2004,8,2,5435,146925796994
2809.8457,1059,7014,19,1,27,2004,9,2,5435,146925796994
2900.2017,1065,6885,19,1,27,2004,10,2,5435,146925796994
2774.7871,1057,6885,19,1,27,2004,7,2,5435,146925796994
2790.5640,1057,6885,19,1,27,2004,8,2,5435,146925796994
2809.8457,1059,7014,19,1,27,2004,9,2,5435,146925796994
2900.2017,1065,6885,19,1,27,2004,10,2,5435,146925796994
2028.2141,1270,4858,78,1,63,2004,7,2,5437,146925805074
2008.9510,1270,4858,78,1,63,2004,8,2,5437,146925805074
2001.7478,1273,4858,78,1,63,2004,9,2,5437,146925805074
1988.0450,1280,5158,78,1,63,2004,10,2,5437,146925805074
2028.2141,1270,4858,78,1,63,2004,7,2,5437,146925805074
2008.9510,1270,4858,78,1,63,2004,8,2,5437,146925805074
2001.7478,1273,4858,78,1,63,2004,9,2,5437,146925805074
1988.0450,1280,5158,78,1,63,2004,10,2,5437,146925805074
2028.2141,1270,4858,78,1,63,2004,7,2,5437,146925805074
2008.9510,1270,4858,78,1,63,2004,8,2,5437,146925805074
2001.7478,1273,4858,78,1,63,2004,9,2,5437,146925805074
1988.0450,1280,5158,78,1,63,2004,10,2,5437,146925805074
2937.8777,1271,5256,59,2,63,2004,7,2,5438,146925805180
2880.6663,1272,5256,59,2,63,2004,8,2,5438,146925805180
2871.6719,1274,5268,59,2,63,2004,9,2,5438,146925805180
2795.9370,1281,5256,59,2,63,2004,10,2,5438,146925805180
2937.8777,1271,5256,59,2,63,2004,7,2,5438,146925805180
2880.6663,1272,5256,59,2,63,2004,8,2,5438,146925805180
2871.6719,1274,5268,59,2,63,2004,9,2,5438,146925805180
2795.9370,1281,5256,59,2,63,2004,10,2,5438,146925805180
2937.8777,1271,5256,59,2,63,2004,7,2,5438,146925805180
2880.6663,1272,5256,59,2,63,2004,8,2,5438,146925805180
2871.6719,1274,5268,59,2,63,2004,9,2,5438,146925805180
2795.9370,1281,5256,59,2,63,2004,10,2,5438,146925805180
1437.0516,1234,8722,66,2,63,2004,7,2,5439,146925805447
1452.9817,1235,8722,66,2,63,2004,8,2,5439,146925805447
1438.9904,1237,8722,66,2,63,2004,9,2,5439,146925805447
1438.0383,1244,8722,66,2,63,2004,10,2,5439,146925805447
1437.0516,1234,8722,66,2,63,2004,7,2,5439,146925805447
1452.9817,1235,8722,66,2,63,2004,8,2,5439,146925805447
1438.9904,1237,8722,66,2,63,2004,9,2,5439,146925805447
1438.0383,1244,8722,66,2,63,2004,10,2,5439,146925805447
1437.0516,1234,8722,66,2,63,2004,7,2,5439,146925805447
1452.9817,1235,8722,66,2,63,2004,8,2,5439,146925805447
1438.9904,1237,8722,66,2,63,2004,9,2,5439,146925805447
1438.0383,1244,8722,66,2,63,2004,10,2,5439,146925805447
2071.2854,1654,4440,70,1,63,2004,7,2,5440,146925805475
2052.2529,1992,4320,70,1,63,2004,8,2,5440,146925805475
2086.4678,1995,4320,70,1,63,2004,9,2,5440,146925805475
2078.5293,1978,4200,70,1,63,2004,10,2,5440,146925805475
2071.2854,1654,4440,70,1,63,2004,7,2,5440,146925805475
2052.2529,1992,4320,70,1,63,2004,8,2,5440,146925805475
2086.4678,1995,4320,70,1,63,2004,9,2,5440,146925805475
2078.5293,1978,4200,70,1,63,2004,10,2,5440,146925805475
2052.2529,1992,4320,70,1,63,2004,8,2,5440,146925805475
2086.4678,1995,4320,70,1,63,2004,9,2,5440,146925805475
2078.5293,1978,4200,70,1,63,2004,10,2,5440,146925805475
2071.2854,1654,4440,70,1,63,2004,7,2,5440,146925805475
2052.2529,1992,4320,70,1,63,2004,8,2,5440,146925805475
2086.4678,1995,4320,70,1,63,2004,9,2,5440,146925805475
2078.5293,1978,4200,70,1,63,2004,10,2,5440,146925805475
2071.2854,1654,4440,70,1,63,2004,7,2,5440,146925805475
2052.2529,1992,4320,70,1,63,2004,8,2,5440,146925805475
2086.4678,1995,4320,70,1,63,2004,9,2,5440,146925805475
2078.5293,1978,4200,70,1,63,2004,10,2,5440,146925805475
1979.8951,1088,2244,85,1,63,2004,7,2,5441,146925805591
1936.4347,1088,2244,85,1,63,2004,8,2,5441,146925805591
1943.9209,1090,2244,85,1,63,2004,9,2,5441,146925805591
1887.4124,1096,2244,85,1,63,2004,10,2,5441,146925805591
1979.8951,1088,2244,85,1,63,2004,7,2,5441,146925805591
1936.4347,1088,2244,85,1,63,2004,8,2,5441,146925805591
1943.9209,1090,2244,85,1,63,2004,9,2,5441,146925805591
1887.4124,1096,2244,85,1,63,2004,10,2,5441,146925805591
1994.3745,1270,3204,40,1,63,2004,7,2,5442,146925805621
2039.0377,1270,3204,40,1,63,2004,8,2,5442,146925805621
2075.1099,1273,3204,40,1,63,2004,9,2,5442,146925805621
2083.2856,1280,3204,40,1,63,2004,10,2,5442,146925805621
1994.3745,1270,3204,40,1,63,2004,7,2,5442,146925805621
2039.0377,1270,3204,40,1,63,2004,8,2,5442,146925805621
2075.1099,1273,3204,40,1,63,2004,9,2,5442,146925805621
2083.2856,1280,3204,40,1,63,2004,10,2,5442,146925805621
1994.3745,1270,3204,40,1,63,2004,7,2,5442,146925805621
2039.0377,1270,3204,40,1,63,2004,8,2,5442,146925805621
2075.1099,1273,3204,40,1,63,2004,9,2,5442,146925805621
2083.2856,1280,3204,40,1,63,2004,10,2,5442,146925805621
1570.6978,757,1460,89,2,63,2004,7,2,5443,146925805777
